Station,Date,Year,Month,Analyte,Result,Study,Stratum2,Advisory,lon,lat
380749121344701,2022-05-16,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5797,38.13028056
380749121344701,2022-05-16,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5797,38.13028056
380749121344701,2022-10-18,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5797,38.13028056
380749121344701,2022-10-18,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5797,38.13028056
380749121344701,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5797,38.13028056
380749121344701,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5797,38.13028056
380749121344701,2022-10-18,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.5797,38.13028056
HLT,2022-07-13,2022,7,Microcystins/Nodularins,0.85,EDB,South Delta,Caution,-121.511,38.00308
HOL,2022-06-07,2022,6,Anatoxins,0,EDB,Franks,No Advisory,-121.582,38.01582
HOL,2022-06-07,2022,6,Cylindrospermopsins,0,EDB,Franks,NA,-121.582,38.01582
HOL,2022-06-07,2022,6,Microcystins/Nodularins,0,EDB,Franks,No Advisory,-121.582,38.01582
HOL,2022-06-07,2022,6,Saxitoxin,0,EDB,Franks,NA,-121.582,38.01582
HOL,2022-08-23,2022,8,Anatoxins,0,EDB,Franks,No Advisory,-121.582,38.01582
HOL,2022-08-23,2022,8,Cylindrospermopsins,0,EDB,Franks,NA,-121.582,38.01582
HOL,2022-08-23,2022,8,Microcystins/Nodularins,0,EDB,Franks,No Advisory,-121.582,38.01582
HOL,2022-08-23,2022,8,Saxitoxin,0,EDB,Franks,NA,-121.582,38.01582
382205121311300,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-05-19,2022,5,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-07-21,2022,7,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-07-21,2022,7,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-07-21,2022,7,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-07-21,2022,7,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-10-20,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-10-20,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-10-20,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
382205121311300,2022-10-20,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5213432,38.3679666
382205121311300,2022-10-20,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.5213432,38.3679666
381038121352501,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5902306,38.17715
381038121352501,2022-05-19,2022,5,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5902306,38.17715
381038121352501,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5902306,38.17715
381038121352501,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5902306,38.17715
381038121352501,2022-10-20,2022,10,Anabaenopeptins,0,USGS,Upper Sac,NA,-121.5902306,38.17715
381038121352501,2022-10-20,2022,10,Anatoxins,0,USGS,Upper Sac,No Advisory,-121.5902306,38.17715
381038121352501,2022-10-20,2022,10,Cylindrospermopsins,0,USGS,Upper Sac,NA,-121.5902306,38.17715
381038121352501,2022-10-20,2022,10,Microcystins/Nodularins,0,USGS,Upper Sac,No Advisory,-121.5902306,38.17715
381038121352501,2022-10-20,2022,10,Saxitoxin,0,USGS,Upper Sac,NA,-121.5902306,38.17715
11337190,2022-01-05,2022,1,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-01-05,2022,1,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-01-05,2022,1,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-01-05,2022,1,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-01-05,2022,1,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-01-18,2022,1,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-01-18,2022,1,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-01-18,2022,1,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-01-18,2022,1,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-01-18,2022,1,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-02-16,2022,2,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-02-16,2022,2,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-02-16,2022,2,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-02-16,2022,2,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-02-16,2022,2,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-03-03,2022,3,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-03-03,2022,3,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-03-03,2022,3,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-03-03,2022,3,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-03-03,2022,3,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-04-04,2022,4,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-04-04,2022,4,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-04-04,2022,4,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-04-04,2022,4,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-04-21,2022,4,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-04-21,2022,4,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-04-21,2022,4,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-04-21,2022,4,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-05-17,2022,5,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-05-17,2022,5,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-05-17,2022,5,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-05-17,2022,5,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-05-19,2022,5,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-05-19,2022,5,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-05-19,2022,5,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-05-19,2022,5,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-01,2022,6,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-01,2022,6,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-01,2022,6,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-01,2022,6,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-14,2022,6,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-29,2022,6,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-29,2022,6,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-06-29,2022,6,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-06-29,2022,6,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-12,2022,7,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-12,2022,7,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-12,2022,7,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-12,2022,7,Microcystins/Nodularins,0.02,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-20,2022,7,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-20,2022,7,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-20,2022,7,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-20,2022,7,Microcystins/Nodularins,0.03,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-27,2022,7,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-27,2022,7,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-27,2022,7,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-07-27,2022,7,Microcystins/Nodularins,0.07,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-07-27,2022,7,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-11,2022,8,Anabaenopeptins,0.01,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-11,2022,8,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-08-11,2022,8,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-11,2022,8,Microcystins/Nodularins,0.02,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-08-11,2022,8,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-24,2022,8,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-24,2022,8,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-08-24,2022,8,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-08-24,2022,8,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-08-24,2022,8,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-07,2022,9,Anabaenopeptins,0.02,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-07,2022,9,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-09-07,2022,9,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-07,2022,9,Microcystins/Nodularins,0.02,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-09-07,2022,9,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-22,2022,9,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-22,2022,9,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-09-22,2022,9,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-09-22,2022,9,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-09-22,2022,9,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-04,2022,10,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-04,2022,10,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-10-04,2022,10,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-04,2022,10,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-10-04,2022,10,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-19,2022,10,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-19,2022,10,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-10-19,2022,10,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-10-19,2022,10,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-10-19,2022,10,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-11-02,2022,11,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-11-02,2022,11,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-11-02,2022,11,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-11-02,2022,11,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-11-02,2022,11,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-12-06,2022,12,Anabaenopeptins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-12-06,2022,12,Anatoxins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-12-06,2022,12,Cylindrospermopsins,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11337190,2022-12-06,2022,12,Microcystins/Nodularins,0,USGS,Lower SJ,No Advisory,-121.6888428,38.0521424
11337190,2022-12-06,2022,12,Saxitoxin,0,USGS,Lower SJ,NA,-121.6888428,38.0521424
11455315,2022-01-05,2022,1,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-01-05,2022,1,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-01-05,2022,1,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-01-05,2022,1,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-01-05,2022,1,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-01-18,2022,1,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-01-18,2022,1,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-01-18,2022,1,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-01-18,2022,1,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-01-18,2022,1,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-02-17,2022,2,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-02-17,2022,2,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-02-17,2022,2,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-02-17,2022,2,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-02-17,2022,2,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-03-22,2022,3,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-03-22,2022,3,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-03-22,2022,3,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-03-22,2022,3,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-04-25,2022,4,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-04-25,2022,4,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-04-25,2022,4,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-04-25,2022,4,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-10,2022,5,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-10,2022,5,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-10,2022,5,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-10,2022,5,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-16,2022,5,Anabaenopeptins,0.01,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-16,2022,5,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-16,2022,5,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-16,2022,5,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-31,2022,5,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-31,2022,5,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-05-31,2022,5,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-05-31,2022,5,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-15,2022,6,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-28,2022,6,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-28,2022,6,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-06-28,2022,6,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-06-28,2022,6,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-07-18,2022,7,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-07-18,2022,7,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-07-18,2022,7,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-07-18,2022,7,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-07-28,2022,7,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-07-28,2022,7,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-07-28,2022,7,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-07-28,2022,7,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-08-09,2022,8,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-08-09,2022,8,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-08-09,2022,8,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-08-09,2022,8,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-08-09,2022,8,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-08-23,2022,8,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-08-23,2022,8,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-08-23,2022,8,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-08-23,2022,8,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-08-23,2022,8,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-09,2022,9,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-09,2022,9,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-09-09,2022,9,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-09,2022,9,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-09-09,2022,9,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-20,2022,9,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-20,2022,9,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-09-20,2022,9,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-09-20,2022,9,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-09-20,2022,9,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-05,2022,10,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-05,2022,10,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-05,2022,10,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-05,2022,10,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-05,2022,10,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-10-18,2022,10,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-11-03,2022,11,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-11-03,2022,11,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-11-03,2022,11,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-11-03,2022,11,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-11-03,2022,11,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-12-06,2022,12,Anabaenopeptins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-12-06,2022,12,Anatoxins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-12-06,2022,12,Cylindrospermopsins,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11455315,2022-12-06,2022,12,Microcystins/Nodularins,0,USGS,Cache/Liberty,No Advisory,-121.684286,38.2430111
11455315,2022-12-06,2022,12,Saxitoxin,0,USGS,Cache/Liberty,NA,-121.684286,38.2430111
11336790,2022-05-18,2022,5,Anabaenopeptins,0,USGS,East Delta,NA,-121.496111,38.09638889
11336790,2022-05-18,2022,5,Anatoxins,0,USGS,East Delta,No Advisory,-121.496111,38.09638889
11336790,2022-05-18,2022,5,Cylindrospermopsins,0,USGS,East Delta,NA,-121.496111,38.09638889
11336790,2022-05-18,2022,5,Microcystins/Nodularins,0,USGS,East Delta,No Advisory,-121.496111,38.09638889
