Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
11/2/2022 5:30,16.3,1,,,2.17,1,634,1,80.6,1,7.88,1
11/2/2022 5:45,16.3,1,,,1.84,1,634,1,80.9,1,7.91,1
11/2/2022 6:00,16.3,1,,,1.97,1,634,1,80.7,1,7.89,1
11/2/2022 6:15,16.3,1,,,1.89,1,634,1,81.1,1,7.93,1
11/2/2022 6:30,16.3,1,,,1.82,1,634,1,81.1,1,7.94,1
11/2/2022 6:45,16.3,1,,,1.89,1,634,1,80.9,1,7.92,1
11/2/2022 7:00,16.3,1,,,1.75,1,634,1,81,1,7.94,1
11/2/2022 7:15,16.2,1,,,2.08,1,635,1,81.2,1,7.96,1
11/2/2022 7:30,16.2,1,,,1.74,1,634,1,81.2,1,7.96,1
11/2/2022 7:45,16.2,1,,,1.79,1,634,1,79.8,1,7.82,1
11/2/2022 8:00,16.2,1,,,2.28,1,634,1,81.1,1,7.95,1
11/2/2022 8:15,16.2,1,,,2.11,1,634,1,80.9,1,7.93,1
11/2/2022 8:30,16.2,1,,,2.05,1,634,1,80.5,1,7.89,1
11/2/2022 8:45,16.3,1,,,2.72,1,633,1,81.2,1,7.95,1
11/2/2022 9:00,16.3,1,,,2.26,1,633,1,81,1,7.93,1
11/2/2022 9:15,16.3,1,,,1.7,1,632,1,80.8,1,7.9,1
11/2/2022 9:30,16.4,1,,,1.91,1,633,1,81.3,1,7.95,1
11/2/2022 9:45,16.4,1,,,2.15,1,634,1,81.3,1,7.95,1
11/2/2022 10:00,16.4,1,,,1.98,1,634,1,81.3,1,7.95,1
11/2/2022 10:15,16.4,1,,,1.72,1,633,1,81.5,1,7.97,1
11/2/2022 10:30,16.4,1,,,1.98,1,633,1,81.8,1,7.99,1
11/2/2022 10:45,16.4,1,,,2.02,1,636,1,81.8,1,7.99,1
11/2/2022 11:00,16.4,1,,,1.86,1,640,1,82.5,1,8.06,1
11/2/2022 11:15,16.4,1,,,3,1,646,1,82.7,1,8.08,1
11/2/2022 11:30,16.4,1,,,2.36,1,655,1,83.3,1,8.14,1
11/2/2022 11:45,16.4,1,,,1.91,1,663,1,83.3,1,8.14,1
11/2/2022 12:00,16.4,1,,,2.06,1,669,1,83.5,1,8.16,1
11/2/2022 12:15,16.3,1,,,1.99,1,677,1,84,1,8.21,1
11/2/2022 12:30,16.3,1,,,2.5,1,687,1,84.3,1,8.25,1
11/2/2022 12:45,16.3,1,,,2.17,1,695,1,84.6,1,8.28,1
11/2/2022 13:00,16.3,1,,,2.13,1,702,1,84.4,1,8.26,1
11/2/2022 13:15,16.3,1,,,1.9,1,707,1,84.2,1,8.24,1
11/2/2022 13:30,16.3,1,,,2.16,1,707,1,84.8,1,8.3,1
11/2/2022 13:45,16.3,1,,,2,1,706,1,85.4,1,8.36,1
11/2/2022 14:00,16.3,1,,,2.12,1,705,1,86.7,1,8.49,1
11/2/2022 14:15,16.3,1,,,2.57,1,703,1,88.3,1,8.64,1
11/2/2022 14:30,16.3,1,,,2.56,1,613,1,87.6,1,8.58,1
11/2/2022 14:45,16.3,1,,,2.54,1,704,1,88.7,1,8.69,1
11/2/2022 15:00,16.3,1,,,2.67,1,703,1,88.8,1,8.69,1
11/2/2022 15:15,16.3,1,,,2.44,1,693,1,88.6,1,8.67,1
11/2/2022 15:30,16.3,1,,,2.48,1,691,1,88.1,1,8.62,1
11/2/2022 15:45,16.3,1,,,2.78,1,676,1,87.2,1,8.55,1
11/2/2022 16:00,16.2,1,,,2.82,1,656,1,86.4,1,8.46,1
11/2/2022 16:15,16.3,1,,,2.56,1,659,1,86.3,1,8.45,1
11/2/2022 16:30,16.3,1,,,2.95,1,649,1,85.4,1,8.37,1
11/2/2022 16:45,16.3,1,,,3.04,1,646,1,84.9,1,8.31,1
11/2/2022 17:00,16.3,1,,,3.02,1,646,1,84.7,1,8.29,1
11/2/2022 17:15,16.3,1,,,2.95,1,645,1,84.5,1,8.28,1
11/2/2022 17:30,16.3,1,,,2.95,1,642,1,84,1,8.23,1
11/2/2022 17:45,16.3,1,,,2.65,1,640,1,83.9,1,8.22,1
11/2/2022 18:00,16.3,1,,,2.82,1,637,1,83.5,1,8.18,1
11/2/2022 18:15,16.3,1,,,2.66,1,638,1,83.4,1,8.17,1
11/2/2022 18:30,16.3,1,,,2.61,1,635,1,83.2,1,8.15,1
11/2/2022 18:45,16.3,1,,,2.44,1,635,1,83.1,1,8.14,1
11/2/2022 19:00,16.2,1,,,2.18,1,634,1,82.8,1,8.11,1
11/2/2022 19:15,16.3,1,,,1.98,1,633,1,82,1,8.04,1
11/2/2022 19:30,16.2,1,,,2.57,1,633,1,82,1,8.04,1
11/2/2022 19:45,16.3,1,,,2.73,1,632,1,81.4,1,7.97,1
11/2/2022 20:00,16.2,1,,,2.18,1,630,1,82,1,8.04,1
11/2/2022 20:15,16.2,1,,,1.97,1,630,1,81.9,1,8.03,1
11/2/2022 20:30,16.2,1,,,2.11,1,632,1,81.4,1,7.98,1
11/2/2022 20:45,16.2,1,,,1.84,1,631,1,81.5,1,7.99,1
11/2/2022 21:00,16.2,1,,,1.64,1,632,1,81.6,1,8,1
11/2/2022 21:15,16.2,1,,,2.36,1,644,1,82.3,1,8.07,1
11/2/2022 21:30,16.2,1,,,1.84,1,656,1,83.3,1,8.18,1
11/2/2022 21:45,16.1,1,,,2.11,1,662,1,83.7,1,8.23,1
11/2/2022 22:00,16.1,1,,,2.07,1,664,1,84,1,8.26,1
11/2/2022 22:15,16.1,1,,,1.97,1,669,1,84.3,1,8.29,1
11/2/2022 22:30,16.1,1,,,2.33,1,674,1,84.6,1,8.32,1
11/2/2022 22:45,16,1,,,2.34,1,685,1,84.6,1,8.33,1
11/2/2022 23:00,16,1,,,2.22,1,696,1,85,1,8.37,1
11/2/2022 23:15,16,1,,,2.21,1,714,1,85.5,1,8.42,1
11/2/2022 23:30,16,1,,,2.27,1,727,1,85.6,1,8.43,1
11/2/2022 23:45,15.9,1,,,1.98,1,738,1,85.4,1,8.42,1
11/3/2022 0:00,15.9,1,,,2.18,1,747,1,85.2,1,8.4,1
11/3/2022 0:15,15.9,1,,,2.43,1,759,1,86.3,1,8.53,1
11/3/2022 0:30,15.8,1,,,2.42,1,765,1,85.8,1,8.48,1
11/3/2022 0:45,15.8,1,,,2.83,1,764,1,86.7,1,8.58,1
11/3/2022 1:00,15.8,1,,,2.38,1,763,1,87,1,8.61,1
11/3/2022 1:15,15.8,1,,,2.48,1,749,1,86.9,1,8.59,1
11/3/2022 1:30,15.8,1,,,3.08,1,708,1,86.6,1,8.58,1
11/3/2022 1:45,15.8,1,,,2.87,1,723,1,86.5,1,8.56,1
11/3/2022 2:00,15.8,1,,,2.86,1,658,1,85.7,1,8.48,1
11/3/2022 2:15,15.8,1,,,2.84,1,645,1,85.5,1,8.46,1
11/3/2022 2:30,15.8,1,,,2.98,1,658,1,85.4,1,8.45,1
11/3/2022 2:45,15.8,1,,,3.32,1,657,1,84.8,1,8.39,1
11/3/2022 3:00,15.8,1,,,2.92,1,652,1,83.9,1,8.3,1
11/3/2022 3:15,15.8,1,,,3.36,1,650,1,83.5,1,8.26,1
11/3/2022 3:30,15.8,1,,,3.14,1,656,1,84,1,8.3,1
11/3/2022 3:45,15.8,1,,,2.88,1,654,1,83.7,1,8.28,1
11/3/2022 4:00,15.8,1,,,2.9,1,649,1,83.2,1,8.23,1
11/3/2022 4:15,15.8,1,,,2.98,1,644,1,82.9,1,8.2,1
11/3/2022 4:30,15.8,1,,,2.85,1,644,1,82.8,1,8.19,1
11/3/2022 4:45,15.8,1,,,3.2,1,640,1,82.4,1,8.15,1
11/3/2022 5:00,15.8,1,,,3.34,1,636,1,81.9,1,8.11,1
11/3/2022 5:15,15.8,1,,,3.23,1,632,1,81.4,1,8.05,1
11/3/2022 5:30,15.8,1,,,2.93,1,629,1,81.2,1,8.03,1
11/3/2022 5:45,15.8,1,,,2.98,1,628,1,81.1,1,8.02,1
11/3/2022 6:00,15.8,1,,,3.04,1,627,1,80.9,1,8.01,1
11/3/2022 6:15,15.8,1,,,2.8,1,627,1,80.9,1,8,1
11/3/2022 6:30,15.8,1,,,2.69,1,627,1,80.8,1,8.01,1
11/3/2022 6:45,15.7,1,,,2.18,1,628,1,80.9,1,8.01,1
11/3/2022 7:00,15.7,1,,,2.51,1,628,1,80.9,1,8.01,1
11/3/2022 7:15,15.7,1,,,2.69,1,628,1,80.9,1,8.02,1
11/3/2022 7:30,15.7,1,,,2.03,1,629,1,80.8,1,8.01,1
11/3/2022 7:45,15.7,1,,,1.99,1,629,1,80.8,1,8.02,1
11/3/2022 8:00,15.7,1,,,2.08,1,629,1,80.9,1,8.03,1
11/3/2022 8:15,15.7,1,,,1.81,1,629,1,79.7,1,7.91,1
11/3/2022 8:30,15.7,1,,,2.85,1,630,1,78.2,1,7.76,1
11/3/2022 8:45,15.7,1,,,17.04,1,630,1,79.4,1,7.88,1
11/3/2022 9:00,15.7,1,,,3.34,1,629,1,80.2,1,7.96,1
11/3/2022 9:15,15.7,1,,,1.97,1,628,1,80.6,1,7.99,1
11/3/2022 9:30,15.7,1,,,2.26,1,627,1,80.6,1,7.99,1
11/3/2022 9:45,15.7,1,,,1.78,1,627,1,80.7,1,7.99,1
11/3/2022 10:00,15.7,1,,,1.82,1,629,1,80.9,1,8.02,1
11/3/2022 10:15,15.7,1,,,1.97,1,631,1,81.5,1,8.08,1
11/3/2022 10:30,15.7,1,,,2.09,1,633,1,81.9,1,8.12,1
11/3/2022 10:45,15.7,1,,,2,1,635,1,82.4,1,8.17,1
11/3/2022 11:00,15.7,1,,,2.17,1,639,1,83,1,8.24,1
11/3/2022 11:15,15.6,1,,,2.25,1,645,1,83.4,1,8.28,1
11/3/2022 11:30,15.6,1,,,2.1,1,653,1,84.3,1,8.37,1
11/3/2022 11:45,15.6,1,,,2.4,1,662,1,84.8,1,8.43,1
11/3/2022 12:00,15.6,1,,,2.45,1,671,1,85.6,1,8.51,1
11/3/2022 12:15,15.5,1,,,2.13,1,682,1,86.5,1,8.61,1
11/3/2022 12:30,15.5,1,,,2.42,1,693,1,87.8,1,8.74,1
11/3/2022 12:45,15.5,1,,,2.14,1,707,1,88.5,1,8.81,1
11/3/2022 13:00,15.5,1,,,1.98,1,721,1,89.4,1,8.9,1
11/3/2022 13:15,15.4,1,,,2,1,739,1,90.4,1,9.01,1
11/3/2022 13:30,15.4,1,,,2.06,1,757,1,90.4,1,9.02,1
11/3/2022 13:45,15.4,1,,,2.25,1,773,1,90.7,1,9.05,1
11/3/2022 14:00,15.4,1,,,1.73,1,784,1,90.3,1,9.01,1
11/3/2022 14:15,15.4,1,,,2.07,1,800,1,90.6,1,9.04,1
11/3/2022 14:30,15.4,1,,,2.15,1,807,1,90.8,1,9.06,1
11/3/2022 14:45,15.3,1,,,2.64,1,810,1,94,1,9.39,1
11/3/2022 15:00,15.3,1,,,2.76,1,812,1,95.4,1,9.52,1
11/3/2022 15:15,15.3,1,,,3.17,1,806,1,96,1,9.59,1
11/3/2022 15:30,15.3,1,,,3.23,1,790,1,96,1,9.59,1
11/3/2022 15:45,15.4,1,,,3.32,1,753,1,94.9,1,9.48,1
11/3/2022 16:00,15.3,1,,,3.32,1,754,1,94.7,1,9.46,1
11/3/2022 16:15,15.4,1,,,3.25,1,714,1,93.4,1,9.33,1
11/3/2022 16:30,15.4,1,,,3.21,1,642,1,91,1,9.07,1
11/3/2022 16:45,15.4,1,,,3.29,1,685,1,92,1,9.18,1
11/3/2022 17:00,15.4,1,,,3.27,1,682,1,91.4,1,9.12,1
11/3/2022 17:15,15.4,1,,,3.41,1,666,1,89.9,1,8.96,1
11/3/2022 17:30,15.5,1,,,3.67,1,659,1,88.8,1,8.85,1
11/3/2022 17:45,15.5,1,,,3.64,1,661,1,89,1,8.87,1
11/3/2022 18:00,15.4,1,,,3.5,1,664,1,89.3,1,8.9,1
11/3/2022 18:15,15.5,1,,,3.32,1,661,1,89,1,8.87,1
11/3/2022 18:30,15.5,1,,,3.24,1,660,1,88.6,1,8.83,1
11/3/2022 18:45,15.5,1,,,3.47,1,659,1,88.3,1,8.8,1
11/3/2022 19:00,15.5,1,,,3.36,1,654,1,87.8,1,8.74,1
11/3/2022 19:15,15.5,1,,,3.31,1,647,1,86.8,1,8.64,1
11/3/2022 19:30,15.5,1,,,3.5,1,640,1,86,1,8.56,1
11/3/2022 19:45,15.5,1,,,3.22,1,638,1,85.7,1,8.52,1
11/3/2022 20:00,15.5,1,,,2.94,1,634,1,85.4,1,8.5,1
11/3/2022 20:15,15.5,1,,,2.97,1,633,1,85.2,1,8.47,1
11/3/2022 20:30,15.5,1,,,2.45,1,632,1,84.8,1,8.44,1
11/3/2022 20:45,15.5,1,,,2.76,1,631,1,84.4,1,8.4,1
11/3/2022 21:00,15.5,1,,,2.25,1,632,1,83.6,1,8.33,1
11/3/2022 21:15,15.5,1,,,2.1,1,631,1,84.3,1,8.4,1
11/3/2022 21:30,15.5,1,,,2.43,1,633,1,84.3,1,8.39,1
11/3/2022 21:45,15.5,1,,,2.36,1,635,1,84.9,1,8.46,1
11/3/2022 22:00,15.5,1,,,2.67,1,636,1,85,1,8.47,1
11/3/2022 22:15,15.4,1,,,2.33,1,640,1,85.3,1,8.51,1
11/3/2022 22:30,15.4,1,,,2.79,1,656,1,86.8,1,8.66,1
11/3/2022 22:45,15.3,1,,,2.91,1,669,1,87.7,1,8.77,1
11/3/2022 23:00,15.3,1,,,2.81,1,675,1,88.1,1,8.81,1
11/3/2022 23:15,15.2,1,,,2.72,1,682,1,88.4,1,8.85,1
11/3/2022 23:30,15.2,1,,,2.76,1,691,1,88.6,1,8.87,1
11/3/2022 23:45,15.2,1,,,3.69,1,706,1,89.1,1,8.93,1
11/4/2022 0:00,15.1,1,,,2.88,1,719,1,89.5,1,8.99,1
11/4/2022 0:15,15.1,1,,,2.91,1,734,1,89.9,1,9.04,1
11/4/2022 0:30,15,1,,,2.75,1,747,1,90.2,1,9.07,1
11/4/2022 0:45,15,1,,,2.65,1,760,1,90.6,1,9.12,1
11/4/2022 1:00,14.9,1,,,2.57,1,766,1,90.7,1,9.13,1
11/4/2022 1:15,14.9,1,,,2.58,1,771,1,90.5,1,9.12,1
11/4/2022 1:30,14.9,1,,,2.59,1,778,1,90.1,1,9.09,1
11/4/2022 1:45,14.9,1,,,2.7,1,785,1,90.9,1,9.17,1
11/4/2022 2:00,14.9,1,,,2.67,1,761,1,91.2,1,9.21,1
11/4/2022 2:15,14.9,1,,,2.95,1,774,1,91.6,1,9.25,1
11/4/2022 2:30,14.8,1,,,3.03,1,784,1,91.6,1,9.24,1
11/4/2022 2:45,14.9,1,,,2.35,1,714,1,90.3,1,9.1,1
11/4/2022 3:00,14.9,1,,,2.48,1,746,1,90.5,1,9.13,1
11/4/2022 3:15,14.9,1,,,2.45,1,703,1,89.8,1,9.04,1
11/4/2022 3:30,15,1,,,2.61,1,640,1,88.3,1,8.89,1
11/4/2022 3:45,15,1,,,2.76,1,686,1,89,1,8.96,1
11/4/2022 4:00,15,1,,,3.25,1,685,1,88.5,1,8.91,1
11/4/2022 4:15,15.1,1,,,3.15,1,671,1,87.5,1,8.79,1
11/4/2022 4:30,15.1,1,,,2.87,1,664,1,86.8,1,8.73,1
11/4/2022 4:45,15.1,1,,,2.89,1,663,1,86.7,1,8.71,1
11/4/2022 5:00,15.1,1,,,2.68,1,658,1,86.3,1,8.66,1
11/4/2022 5:15,15.1,1,,,2.56,1,654,1,85.8,1,8.61,1
11/4/2022 5:30,15.1,1,,,2.78,1,655,1,85.1,1,8.55,1
11/4/2022 5:45,15.1,1,,,2.81,1,655,1,84.8,1,8.52,1
11/4/2022 6:00,15.1,1,,,2.92,1,653,1,84.7,1,8.51,1
11/4/2022 6:15,15.1,1,,,2.85,1,647,1,84.2,1,8.46,1
11/4/2022 6:30,15.1,1,,,3.04,1,642,1,83.7,1,8.4,1
11/4/2022 6:45,15.1,1,,,2.56,1,639,1,83.3,1,8.35,1
11/4/2022 7:00,15.1,1,,,2.47,1,637,1,83.2,1,8.35,1
11/4/2022 7:15,15.1,1,,,2.61,1,636,1,83,1,8.33,1
11/4/2022 7:30,15.1,1,,,2.34,1,634,1,82.9,1,8.32,1
11/4/2022 7:45,15.1,1,,,2.16,1,633,1,82.9,1,8.32,1
11/4/2022 8:00,15.1,1,,,1.95,1,631,1,83,1,8.33,1
11/4/2022 8:15,15.1,1,,,2.25,1,629,1,83.1,1,8.33,1
11/4/2022 8:30,15.2,1,,,2.01,1,629,1,83.1,1,8.34,1
11/4/2022 8:45,15.2,1,,,1.91,1,628,1,82.8,1,8.3,1
11/4/2022 9:00,15.2,1,,,2.44,1,628,1,81.5,1,8.17,1
11/4/2022 9:15,15.2,1,,,1.71,1,629,1,75.5,1,7.57,1
11/4/2022 9:30,15.2,1,,,2.07,1,628,1,82,1,8.22,1
11/4/2022 9:45,15.2,1,,,2.31,1,628,1,84,1,8.41,1
11/4/2022 10:00,15.2,1,,,2.71,1,629,1,84,1,8.41,1
11/4/2022 10:15,15.2,1,,,2.65,1,630,1,83.8,1,8.4,1
11/4/2022 10:30,15.2,1,,,2.84,1,631,1,83.4,1,8.36,1
11/4/2022 10:45,15.2,1,,,2.21,1,636,1,83.4,1,8.35,1
11/4/2022 11:00,15.2,1,,,2.45,1,645,1,84.2,1,8.44,1
11/4/2022 11:15,15.2,1,,,2.58,1,654,1,85.6,1,8.59,1
11/4/2022 11:30,15.2,1,,,2.86,1,658,1,86.5,1,8.67,1
11/4/2022 11:45,15.1,1,,,2.84,1,662,1,87.3,1,8.76,1
11/4/2022 12:00,15.1,1,,,3.26,1,669,1,88.7,1,8.9,1
11/4/2022 12:15,15.1,1,,,3.41,1,675,1,89.9,1,9.02,1
11/4/2022 12:30,15.1,1,,,3.11,1,680,1,91.4,1,9.17,1
11/4/2022 12:45,15.1,1,,,3.21,1,686,1,92.4,1,9.27,1
11/4/2022 13:00,15.1,1,,,3.09,1,693,1,93.5,1,9.39,1
11/4/2022 13:15,15.1,1,,,2.89,1,701,1,94.5,1,9.49,1
11/4/2022 13:30,15.1,1,,,5.1,1,709,1,95.6,1,9.6,1
11/4/2022 13:45,15.1,1,,,2.69,1,715,1,96.3,1,9.67,1
11/4/2022 14:00,15.1,1,,,2.47,1,727,1,97,1,9.74,1
11/4/2022 14:15,15.1,1,,,2.42,1,738,1,97.4,1,9.78,1
11/4/2022 14:30,15.1,1,,,2.24,1,751,1,98.2,1,9.87,1
11/4/2022 14:45,15.1,1,,,2.48,1,753,1,98.7,1,9.92,1
11/4/2022 15:00,15.1,1,,,1.91,1,760,1,98.5,1,9.9,1
11/4/2022 15:15,15,1,,,2.06,1,768,1,98.2,1,9.87,1
11/4/2022 15:30,15,1,,,1.98,1,773,1,99,1,9.95,1
11/4/2022 15:45,15.1,1,,,2.26,1,718,1,98,1,9.84,1
11/4/2022 16:00,15,1,,,2.45,1,769,1,99.2,1,9.97,1
11/4/2022 16:15,15.1,1,,,2.27,1,713,1,97.8,1,9.82,1
11/4/2022 16:30,15.1,1,,,9.62,1,745,1,98,1,9.85,1
11/4/2022 16:45,15.1,1,,,2.57,1,693,1,95.8,1,9.62,1
11/4/2022 17:00,15.1,1,,,2.74,1,632,1,93.1,1,9.35,1
11/4/2022 17:15,15.1,1,,,2.76,1,678,1,94.9,1,9.53,1
11/4/2022 17:30,15.1,1,,,3.27,1,676,1,93.7,1,9.4,1
11/4/2022 17:45,15.2,1,,,2.56,1,664,1,91.5,1,9.18,1
11/4/2022 18:00,15.2,1,,,2.89,1,662,1,91.4,1,9.17,1
11/4/2022 18:15,15.2,1,,,2.75,1,664,1,91.4,1,9.17,1
11/4/2022 18:30,15.2,1,,,2.51,1,664,1,91.2,1,9.15,1
11/4/2022 18:45,15.2,1,,,2.4,1,660,1,90.5,1,9.08,1
11/4/2022 19:00,15.2,1,,,2.61,1,655,1,89.7,1,9,1
11/4/2022 19:15,15.2,1,,,2.52,1,653,1,89.2,1,8.94,1
11/4/2022 19:30,15.2,1,,,2.69,1,650,1,88.5,1,8.87,1
11/4/2022 19:45,15.2,1,,,2.63,1,644,1,87.4,1,8.75,1
11/4/2022 20:00,15.2,1,,,2.93,1,642,1,86.8,1,8.7,1
11/4/2022 20:15,15.2,1,,,3.34,1,639,1,86.4,1,8.65,1
11/4/2022 20:30,15.2,1,,,2.74,1,638,1,86,1,8.61,1
11/4/2022 20:45,15.2,1,,,2.65,1,637,1,85.8,1,8.59,1
11/4/2022 21:00,15.2,1,,,2.34,1,636,1,85.8,1,8.59,1
11/4/2022 21:15,15.2,1,,,2.58,1,636,1,85.6,1,8.57,1
11/4/2022 21:30,15.2,1,,,2.33,1,635,1,85.2,1,8.53,1
11/4/2022 21:45,15.2,1,,,2,1,634,1,84.6,1,8.47,1
11/4/2022 22:00,15.2,1,,,1.97,1,635,1,84.5,1,8.46,1
11/4/2022 22:15,15.2,1,,,2.07,1,634,1,84.9,1,8.5,1
11/4/2022 22:30,15.2,1,,,2.75,1,635,1,84.8,1,8.5,1
11/4/2022 22:45,15.2,1,,,2.47,1,635,1,84.8,1,8.5,1
11/4/2022 23:00,15.2,1,,,2.68,1,635,1,85,1,8.52,1
11/4/2022 23:15,15.2,1,,,2.47,1,637,1,85.1,1,8.53,1
11/4/2022 23:30,15.1,1,,,2.65,1,646,1,86.4,1,8.67,1
11/4/2022 23:45,15.1,1,,,2.73,1,654,1,87.4,1,8.77,1
11/5/2022 0:00,15.1,1,,,2.85,1,661,1,88.2,1,8.86,1
11/5/2022 0:15,15.1,1,,,2.42,1,664,1,88.4,1,8.89,1
11/5/2022 0:30,15,1,,,3.44,1,669,1,89.5,1,9,1
11/5/2022 0:45,15,1,,,4.09,1,677,1,89.9,1,9.05,1
11/5/2022 1:00,14.9,1,,,3.42,1,685,1,90.5,1,9.12,1
11/5/2022 1:15,14.9,1,,,2.85,1,692,1,90.6,1,9.13,1
11/5/2022 1:30,14.9,1,,,3.11,1,703,1,91.1,1,9.19,1
11/5/2022 1:45,14.8,1,,,2.57,1,710,1,91.2,1,9.21,1
11/5/2022 2:00,14.8,1,,,2.7,1,716,1,91.1,1,9.2,1
11/5/2022 2:15,14.8,1,,,2.49,1,721,1,91,1,9.2,1
11/5/2022 2:30,14.8,1,,,2.55,1,724,1,91.3,1,9.23,1
11/5/2022 2:45,14.8,1,,,2.28,1,730,1,90.7,1,9.17,1
11/5/2022 3:00,14.8,1,,,2.3,1,737,1,89.6,1,9.05,1
11/5/2022 3:15,14.8,1,,,2.14,1,719,1,91.2,1,9.22,1
11/5/2022 3:30,14.8,1,,,2.2,1,715,1,91.7,1,9.27,1
11/5/2022 3:45,14.8,1,,,2.36,1,728,1,91.6,1,9.27,1
11/5/2022 4:00,14.8,1,,,2.52,1,687,1,90.9,1,9.18,1
11/5/2022 4:15,14.8,1,,,2.67,1,709,1,91.3,1,9.23,1
11/5/2022 4:30,14.8,1,,,2.58,1,660,1,90.4,1,9.13,1
11/5/2022 4:45,14.9,1,,,2.52,1,628,1,89.5,1,9.03,1
11/5/2022 5:00,14.9,1,,,2.5,1,663,1,90,1,9.08,1
11/5/2022 5:15,14.9,1,,,2.99,1,659,1,89.1,1,8.99,1
11/5/2022 5:30,14.9,1,,,2.88,1,652,1,88,1,8.87,1
11/5/2022 5:45,14.9,1,,,2.92,1,650,1,87.6,1,8.83,1
11/5/2022 6:00,14.9,1,,,2.86,1,652,1,87.8,1,8.85,1
11/5/2022 6:15,14.9,1,,,2.79,1,651,1,87.5,1,8.82,1
11/5/2022 6:30,14.9,1,,,2.85,1,647,1,86.9,1,8.76,1
11/5/2022 6:45,14.9,1,,,3.02,1,645,1,86.7,1,8.74,1
11/5/2022 7:00,14.9,1,,,2.76,1,644,1,86.6,1,8.73,1
11/5/2022 7:15,14.9,1,,,2.85,1,643,1,86.3,1,8.7,1
11/5/2022 7:30,14.9,1,,,3.12,1,639,1,85.6,1,8.63,1
11/5/2022 7:45,14.9,1,,,2.73,1,637,1,85.2,1,8.58,1
11/5/2022 8:00,14.9,1,,,3.13,1,636,1,85,1,8.57,1
11/5/2022 8:15,14.9,1,,,2.71,1,635,1,84.9,1,8.55,1
11/5/2022 8:30,14.9,1,,,2.58,1,634,1,84.8,1,8.55,1
11/5/2022 8:45,15,1,,,2.98,1,633,1,84.8,1,8.54,1
11/5/2022 9:00,15,1,,,2.35,1,632,1,84.6,1,8.52,1
11/5/2022 9:15,15,1,,,2.23,1,632,1,84.7,1,8.53,1
11/5/2022 9:30,15,1,,,2.16,1,631,1,84.5,1,8.5,1
11/5/2022 9:45,15,1,,,1.95,1,632,1,83.6,1,8.42,1
11/5/2022 10:00,15,1,,,2.43,1,632,1,84.7,1,8.52,1
11/5/2022 10:15,15,1,,,2.28,1,632,1,84.7,1,8.52,1
11/5/2022 10:30,15,1,,,2.73,1,633,1,85.7,1,8.62,1
11/5/2022 10:45,15,1,,,3.11,1,634,1,85.5,1,8.6,1
11/5/2022 11:00,15,1,,,2.91,1,635,1,85.7,1,8.62,1
11/5/2022 11:15,15,1,,,2.99,1,642,1,86.3,1,8.69,1
11/5/2022 11:30,15,1,,,3.46,1,649,1,87.2,1,8.79,1
11/5/2022 11:45,14.9,1,,,3.48,1,653,1,87.8,1,8.85,1
11/5/2022 12:00,14.9,1,,,3.59,1,656,1,88.6,1,8.93,1
11/5/2022 12:15,14.9,1,,,3.81,1,661,1,89.6,1,9.03,1
11/5/2022 12:30,14.9,1,,,3.62,1,670,1,90.8,1,9.15,1
11/5/2022 12:45,14.9,1,,,3.41,1,680,1,91.8,1,9.25,1
11/5/2022 13:00,14.9,1,,,3.21,1,689,1,92.8,1,9.35,1
11/5/2022 13:15,14.9,1,,,3.25,1,704,1,93.6,1,9.44,1
11/5/2022 13:30,14.9,1,,,3.31,1,713,1,94.2,1,9.5,1
11/5/2022 13:45,14.9,1,,,2.92,1,724,1,94.5,1,9.54,1
11/5/2022 14:00,14.9,1,,,2.71,1,735,1,95.2,1,9.6,1
11/5/2022 14:15,14.8,1,,,2.53,1,745,1,95.8,1,9.67,1
11/5/2022 14:30,14.8,1,,,2.29,1,756,1,96.3,1,9.72,1
11/5/2022 14:45,14.8,1,,,2.02,1,764,1,96.6,1,9.76,1
11/5/2022 15:00,14.8,1,,,2.04,1,781,1,96.9,1,9.79,1
11/5/2022 15:15,14.8,1,,,1.86,1,794,1,96.6,1,9.76,1
11/5/2022 15:30,14.8,1,,,1.84,1,808,1,96.4,1,9.75,1
11/5/2022 15:45,14.8,1,,,1.62,1,821,1,96.1,1,9.72,1
11/5/2022 16:00,14.8,1,,,1.95,1,822,1,97.2,1,9.83,1
11/5/2022 16:15,14.9,1,,,1.95,1,726,1,96.3,1,9.71,1
11/5/2022 16:30,14.8,1,,,2.22,1,797,1,97,1,9.8,1
11/5/2022 16:45,14.8,1,,,2.24,1,757,1,96.3,1,9.72,1
11/5/2022 17:00,14.8,1,,,2.49,1,760,1,96.2,1,9.71,1
11/5/2022 17:15,14.9,1,,,2.12,1,740,1,95.3,1,9.61,1
11/5/2022 17:30,14.9,1,,,2.82,1,637,1,93,1,9.38,1
11/5/2022 17:45,14.9,1,,,2.57,1,672,1,94.5,1,9.53,1
11/5/2022 18:00,14.9,1,,,2.69,1,694,1,94.7,1,9.54,1
11/5/2022 18:15,14.9,1,,,2.87,1,678,1,92.8,1,9.35,1
11/5/2022 18:30,14.9,1,,,2.42,1,671,1,92,1,9.27,1
11/5/2022 18:45,14.9,1,,,2.77,1,673,1,92,1,9.27,1
11/5/2022 19:00,15,1,,,2.43,1,672,1,91.8,1,9.25,1
11/5/2022 19:15,15,1,,,2.73,1,665,1,91.1,1,9.17,1
