Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
5/8/2022 0:00,18.5,1,1.64,1,8.96,40,296,1,92.9,1,8.7,1
5/8/2022 0:15,18.5,1,1.65,1,9.05,40,292,1,92.7,1,8.68,1
5/8/2022 0:30,18.4,1,1.67,1,8.61,40,299,1,92.5,1,8.67,1
5/8/2022 0:45,18.4,1,1.68,1,8.36,40,297,1,92.6,1,8.68,1
5/8/2022 1:00,18.4,1,1.69,1,8.84,40,297,1,92.1,1,8.64,1
5/8/2022 1:15,18.4,1,1.7,1,8.61,40,297,1,92.4,1,8.67,1
5/8/2022 1:30,18.3,1,1.7,1,8.66,40,296,1,92.1,1,8.65,1
5/8/2022 1:45,18.3,1,1.7,1,8.96,40,296,1,92.4,1,8.68,1
5/8/2022 2:00,18.3,1,1.7,1,7.26,40,305,1,91.2,1,8.57,1
5/8/2022 2:15,18.3,1,1.68,1,9.27,40,297,1,88.3,1,8.29,1
5/8/2022 2:30,18.3,1,1.67,1,8.8,40,300,1,91.4,1,8.59,1
5/8/2022 2:45,18.3,1,1.66,1,7.35,40,299,1,92.6,1,8.71,1
5/8/2022 3:00,18.3,1,1.64,1,8.02,40,302,1,92.3,1,8.68,1
5/8/2022 3:15,18.3,1,1.63,1,7.37,40,296,1,92,1,8.66,1
5/8/2022 3:30,18.3,1,1.62,1,7.73,40,294,1,91.8,1,8.64,1
5/8/2022 3:45,18.3,1,1.6,1,7.37,40,293,1,91.9,1,8.65,1
5/8/2022 4:00,18.2,1,1.59,1,6.97,40,294,1,91.8,1,8.64,1
5/8/2022 4:15,18.2,1,1.58,1,6.35,40,292,1,92.1,1,8.67,1
5/8/2022 4:30,18.2,1,1.57,1,5.56,40,288,1,93,1,8.75,1
5/8/2022 4:45,18.2,1,1.57,1,6.12,40,288,1,93.4,1,8.79,1
5/8/2022 5:00,18.2,1,1.56,1,6.01,40,288,1,92.9,1,8.74,1
5/8/2022 5:15,18.2,1,1.56,1,5.78,40,290,1,92.2,1,8.69,1
5/8/2022 5:30,18.2,1,1.57,1,5.48,40,291,1,90.8,1,8.55,1
5/8/2022 5:45,18.2,1,1.58,1,5.59,40,291,1,87.1,1,8.2,1
5/8/2022 6:00,18.2,1,1.58,1,5.9,40,290,1,91.4,1,8.61,1
5/8/2022 6:15,18.2,1,1.59,1,5.66,40,296,1,92.1,1,8.68,1
5/8/2022 6:30,18.2,1,1.6,1,5.49,40,293,1,92.7,1,8.74,1
5/8/2022 6:45,18.1,1,1.61,1,5.58,40,291,1,93,1,8.77,1
5/8/2022 7:00,18.1,1,1.62,1,5.73,40,291,1,92.5,1,8.73,1
5/8/2022 7:15,18.1,1,1.64,1,6.02,40,292,1,92.1,1,8.69,1
5/8/2022 7:30,18,1,1.66,1,6.51,40,293,1,91.4,1,8.64,1
5/8/2022 7:45,18,1,1.67,1,6.92,40,292,1,91.3,1,8.63,1
5/8/2022 8:00,18,1,1.68,1,5.81,40,288,1,91.4,1,8.64,1
5/8/2022 8:15,18,1,1.7,1,6.61,40,291,1,91.2,1,8.63,1
5/8/2022 8:30,17.8,1,1.71,1,10.27,40,291,1,91.6,1,8.71,1
5/8/2022 8:45,17.6,1,1.73,1,10.58,40,292,1,91.2,1,8.7,1
5/8/2022 9:00,17.5,1,1.73,1,9.97,40,294,1,91.1,1,8.71,1
5/8/2022 9:15,17.5,1,1.74,1,10.05,40,290,1,90.7,1,8.67,1
5/8/2022 9:30,17.5,1,1.74,1,9.19,40,301,1,90.7,1,8.67,1
5/8/2022 9:45,17.5,1,1.72,1,9.27,40,293,1,90.7,1,8.67,1
5/8/2022 10:00,17.5,1,1.73,1,8.63,40,301,1,89.9,1,8.6,1
5/8/2022 10:15,17.5,1,1.7,1,9.36,40,293,1,91,1,8.7,1
5/8/2022 10:30,17.6,1,1.69,1,7.87,40,292,1,91.6,1,8.75,1
5/8/2022 10:45,17.6,1,1.69,1,9.22,40,291,1,91.9,1,8.77,1
5/8/2022 11:00,17.6,1,1.66,1,8.56,40,291,1,92.6,1,8.83,1
5/8/2022 11:15,17.6,1,1.63,1,8,40,289,1,92.7,1,8.84,1
5/8/2022 11:30,17.8,1,1.6,1,7.82,40,288,1,93.1,1,8.85,1
5/8/2022 11:45,17.9,1,1.58,1,7.59,40,288,1,92.2,1,8.74,1
5/8/2022 12:00,18,1,1.56,1,7.97,40,282,1,92.8,1,8.78,1
5/8/2022 12:15,18,1,1.53,1,7.38,40,283,1,92.4,1,8.74,1
5/8/2022 12:30,18.1,1,1.5,1,7.44,40,284,1,92.9,1,8.78,1
5/8/2022 12:45,18.1,1,1.46,1,8.23,40,285,1,93.6,1,8.83,1
5/8/2022 13:00,18.2,1,1.42,1,7.95,40,287,1,93.8,1,8.84,1
5/8/2022 13:15,18.2,1,1.39,1,8.31,40,287,1,93.8,1,8.84,1
5/8/2022 13:30,18.2,1,1.36,1,7.94,40,287,1,94.3,1,8.87,1
5/8/2022 13:45,18.3,1,1.33,1,8.01,40,289,1,94.6,1,8.9,1
5/8/2022 14:00,18.3,1,1.29,1,8.77,40,289,1,94.6,1,8.89,1
5/8/2022 14:15,18.3,1,1.26,1,7.61,40,289,1,94.5,1,8.88,1
5/8/2022 14:30,18.3,1,1.24,1,8.13,40,293,1,94.3,1,8.86,1
5/8/2022 14:45,18.3,1,1.21,1,6.93,40,291,1,94.1,1,8.84,1
5/8/2022 15:00,18.3,1,1.18,1,5.97,40,292,1,94,1,8.83,1
5/8/2022 15:15,18.3,1,1.15,1,5.59,40,291,1,94,1,8.83,1
5/8/2022 15:30,18.4,1,1.13,1,5.12,40,294,1,94.3,1,8.85,1
5/8/2022 15:45,18.4,1,1.09,1,5.51,40,300,1,94.3,1,8.85,1
5/8/2022 16:00,18.3,1,1.06,1,5.23,40,296,1,93.7,1,8.8,1
5/8/2022 16:15,18.3,1,1.04,1,5.24,40,295,1,93.8,1,8.81,1
5/8/2022 16:30,18.4,1,1.01,1,5.37,40,295,1,93.9,1,8.82,1
5/8/2022 16:45,18.4,1,0.986,1,5.11,40,294,1,94,1,8.83,1
5/8/2022 17:00,18.4,1,0.957,1,4.14,40,294,1,94,1,8.82,1
5/8/2022 17:15,18.4,1,0.939,1,4.83,40,292,1,94.3,1,8.85,1
5/8/2022 17:30,18.4,1,0.924,1,4.29,40,295,1,94.6,1,8.88,1
5/8/2022 17:45,18.4,1,0.918,1,4.03,40,296,1,94.3,1,8.85,1
5/8/2022 18:00,18.4,1,0.915,1,3.53,40,294,1,94.2,1,8.84,1
5/8/2022 18:15,18.4,1,0.92,1,3.65,40,296,1,94.1,1,8.83,1
5/8/2022 18:30,18.4,1,0.939,1,3.1,40,295,1,92.3,1,8.66,1
5/8/2022 18:45,18.4,1,0.964,1,4.58,40,296,1,89.4,1,8.39,1
5/8/2022 19:00,18.3,1,0.986,1,4.62,40,296,1,92.7,1,8.71,1
5/8/2022 19:15,18.3,1,1.02,1,3.68,40,295,1,93.8,1,8.82,1
5/8/2022 19:30,18.3,1,1.05,1,3.56,40,295,1,93.9,1,8.84,1
5/8/2022 19:45,18.2,1,1.08,1,3.92,40,295,1,93.7,1,8.82,1
5/8/2022 20:00,18.2,1,1.11,1,4.27,40,294,1,93.5,1,8.81,1
5/8/2022 20:15,18.2,1,1.15,1,4.41,40,294,1,93.3,1,8.8,1
5/8/2022 20:30,18.1,1,1.18,1,5.09,40,294,1,93,1,8.77,1
5/8/2022 20:45,18.1,1,1.22,1,5.35,40,293,1,92.8,1,8.76,1
5/8/2022 21:00,18,1,1.25,1,9.15,40,293,1,92.8,1,8.77,1
5/8/2022 21:15,18,1,1.29,1,9.59,40,292,1,92.9,1,8.8,1
5/8/2022 21:30,17.9,1,1.32,1,8.72,40,292,1,92.7,1,8.8,1
5/8/2022 21:45,17.8,1,1.36,1,7.82,40,291,1,92.8,1,8.81,1
5/8/2022 22:00,17.7,1,1.39,1,8.64,40,291,1,92.7,1,8.82,1
5/8/2022 22:15,17.7,1,1.43,1,9.68,40,291,1,92.7,1,8.83,1
5/8/2022 22:30,17.6,1,1.47,1,9.59,40,289,1,92.5,1,8.82,1
5/8/2022 22:45,17.5,1,1.51,1,10.81,40,288,1,92.3,1,8.81,1
5/8/2022 23:00,17.5,1,1.54,1,9.86,40,288,1,91.9,1,8.79,1
5/8/2022 23:15,17.4,1,1.56,1,10.95,40,289,1,92.2,1,8.82,1
5/8/2022 23:30,17.4,1,1.6,1,9.6,40,290,1,92,1,8.82,1
5/8/2022 23:45,17.3,1,1.62,1,10.52,40,292,1,92.1,1,8.84,1
5/9/2022 0:00,17.3,1,1.65,1,10.69,40,293,1,91.9,1,8.82,1
5/9/2022 0:15,17.2,1,1.66,1,8.93,40,296,1,91.8,1,8.82,1
5/9/2022 0:30,17.2,1,1.68,1,8.9,40,298,1,91.5,1,8.8,1
5/9/2022 0:45,17.2,1,1.7,1,9.89,40,300,1,91.7,1,8.82,1
5/9/2022 1:00,17.1,1,1.71,1,8.37,40,302,1,91.2,1,8.78,1
5/9/2022 1:15,17.1,1,1.72,1,8.34,40,303,1,91.4,1,8.8,1
5/9/2022 1:30,17.1,1,1.71,1,8.23,40,306,1,91.4,1,8.81,1
5/9/2022 1:45,17.1,1,1.72,1,7.99,40,308,1,90.1,1,8.69,1
5/9/2022 2:00,17.1,1,1.71,1,7.61,40,308,1,89.1,1,8.59,1
5/9/2022 2:15,17.1,1,1.7,1,8.41,40,309,1,90.1,1,8.68,1
5/9/2022 2:30,17,1,1.68,1,8.52,40,310,1,91.4,1,8.82,1
5/9/2022 2:45,17,1,1.66,1,9.1,40,307,1,91.3,1,8.81,1
5/9/2022 3:00,17.1,1,1.64,1,8.96,40,307,1,91.3,1,8.8,1
5/9/2022 3:15,17,1,1.62,1,8.84,40,304,1,91,1,8.78,1
5/9/2022 3:30,17,1,1.59,1,8.44,40,302,1,90.8,1,8.76,1
5/9/2022 3:45,17.1,1,1.57,1,8.49,40,296,1,92.5,1,8.91,1
5/9/2022 4:00,17.1,1,1.55,1,10.38,40,294,1,92.9,1,8.96,1
5/9/2022 4:15,17,1,1.52,1,8.39,40,296,1,91.7,1,8.85,1
5/9/2022 4:30,17,1,1.51,1,9.7,40,295,1,91,1,8.79,1
5/9/2022 4:45,17,1,1.48,1,8.91,40,293,1,90.7,1,8.76,1
5/9/2022 5:00,17.1,1,1.47,1,8.11,40,293,1,90.7,1,8.75,1
5/9/2022 5:15,17.1,1,1.44,1,7.5,40,292,1,90.7,1,8.74,1
5/9/2022 5:30,17.1,1,1.42,1,7.5,40,291,1,90.6,1,8.73,1
5/9/2022 5:45,17.1,1,1.41,1,6.89,40,291,1,90.6,1,8.73,1
5/9/2022 6:00,17.1,1,1.4,1,7.14,40,291,1,90.4,1,8.71,1
5/9/2022 6:15,17.1,1,1.39,1,6.34,40,291,1,90.4,1,8.71,1
5/9/2022 6:30,17.1,1,1.39,1,5.97,40,290,1,90.3,1,8.7,1
5/9/2022 6:45,17.2,1,1.39,1,5.64,40,289,1,90.2,1,8.68,1
5/9/2022 7:00,17.2,1,1.39,1,4.8,40,289,1,89.2,1,8.58,1
5/9/2022 7:15,17.2,1,1.4,1,7.25,40,289,1,87.6,1,8.43,1
5/9/2022 7:30,17.2,1,1.41,1,5.34,40,289,1,89.3,1,8.59,1
5/9/2022 7:45,17.2,1,1.42,1,5.86,40,288,1,90.1,1,8.67,1
5/9/2022 8:00,17.2,1,1.44,1,6.01,40,288,1,90.4,1,8.7,1
5/9/2022 8:15,17.2,1,1.45,1,5.55,40,289,1,90.6,1,8.72,1
5/9/2022 8:30,17.1,1,1.47,1,5.88,40,289,1,90.1,1,8.68,1
5/9/2022 8:45,17.1,1,1.49,1,6.64,40,289,1,90.3,1,8.7,1
5/9/2022 9:00,17.1,1,1.51,1,6.83,40,290,1,90.4,1,8.71,1
5/9/2022 9:15,17,1,1.53,1,8,40,291,1,90.2,1,8.7,1
5/9/2022 9:30,17,1,1.55,1,8.13,40,295,1,90.6,1,8.75,1
5/9/2022 9:45,16.9,1,1.57,1,8.79,40,297,1,90.8,1,8.78,1
5/9/2022 10:00,16.9,1,1.58,1,8.96,40,296,1,90.7,1,8.78,1
5/9/2022 10:15,16.8,1,1.6,1,8.29,40,299,1,90.8,1,8.8,1
5/9/2022 10:30,16.8,1,1.61,1,8.27,40,299,1,91,1,8.82,1
5/9/2022 10:45,16.8,1,1.61,1,7.75,40,301,1,90.7,1,8.79,1
5/9/2022 11:00,16.8,1,1.62,1,8.44,40,303,1,91.2,1,8.84,1
5/9/2022 11:15,16.8,1,1.61,1,7.97,40,305,1,90.1,1,8.73,1
5/9/2022 11:30,16.8,1,1.61,1,7.84,40,306,1,89.4,1,8.67,1
5/9/2022 11:45,16.9,1,1.59,1,9,40,307,1,87.4,1,8.46,1
5/9/2022 12:00,17,1,1.57,1,8,40,302,1,91.7,1,8.86,1
5/9/2022 12:15,17,1,1.55,1,8.67,40,305,1,92.6,1,8.95,1
5/9/2022 12:30,17,1,1.52,1,7.29,40,303,1,92.8,1,8.95,1
5/9/2022 12:45,17.1,1,1.5,1,7.03,40,301,1,92.8,1,8.94,1
5/9/2022 13:00,17.1,1,1.46,1,6.72,40,301,1,93,1,8.95,1
5/9/2022 13:15,17.1,1,1.43,1,7.17,40,299,1,92.4,1,8.9,1
5/9/2022 13:30,17.1,1,1.41,1,7.61,40,295,1,92.2,1,8.87,1
5/9/2022 13:45,17.2,1,1.37,1,7.35,40,296,1,92.3,1,8.89,1
5/9/2022 14:00,17.3,1,1.34,1,7.55,40,294,1,92.2,1,8.85,1
5/9/2022 14:15,17.3,1,1.3,1,7.23,40,293,1,92.4,1,8.86,1
5/9/2022 14:30,17.4,1,1.28,1,8.16,40,292,1,92.5,1,8.86,1
5/9/2022 14:45,17.4,1,1.24,1,8.47,40,291,1,92.6,1,8.86,1
5/9/2022 15:00,17.5,1,1.21,1,7.75,40,291,1,92.9,1,8.88,1
5/9/2022 15:15,17.5,1,1.18,1,7,40,291,1,93.1,1,8.89,1
5/9/2022 15:30,17.6,1,1.14,1,6.13,40,291,1,93.2,1,8.9,1
5/9/2022 15:45,17.6,1,1.11,1,6.43,40,291,1,93,1,8.88,1
5/9/2022 16:00,17.6,1,1.08,1,6.51,40,291,1,92.9,1,8.86,1
5/9/2022 16:15,17.6,1,1.04,1,5.86,40,291,1,92.8,1,8.85,1
5/9/2022 16:30,17.7,1,1.01,1,5.52,40,292,1,92.7,1,8.83,1
5/9/2022 16:45,17.7,1,0.985,1,5.1,40,293,1,92.9,1,8.84,1
5/9/2022 17:00,17.7,1,0.956,1,5.05,40,293,1,93,1,8.85,1
5/9/2022 17:15,17.7,1,0.927,1,4.93,40,293,1,93,1,8.85,1
5/9/2022 17:30,17.7,1,0.901,1,5.17,40,294,1,93.2,1,8.86,1
5/9/2022 17:45,17.8,1,0.88,1,4.69,40,294,1,93.2,1,8.86,1
5/9/2022 18:00,17.8,1,0.86,1,3.99,40,295,1,93.6,1,8.9,1
5/9/2022 18:15,17.8,1,0.838,1,4.55,40,295,1,93.8,1,8.92,1
5/9/2022 18:30,17.8,1,0.823,1,3.37,40,292,1,94.1,1,8.94,1
5/9/2022 18:45,17.8,1,0.815,1,3.38,40,293,1,93.7,1,8.9,1
5/9/2022 19:00,17.7,1,0.815,1,4.51,40,294,1,93.7,1,8.91,1
5/9/2022 19:15,17.8,1,0.821,1,3.63,40,295,1,93.6,1,8.89,1
5/9/2022 19:30,17.8,1,0.845,1,3.04,40,295,1,91.8,1,8.73,1
5/9/2022 19:45,17.8,1,0.87,1,3.23,40,295,1,92.3,1,8.77,1
5/9/2022 20:00,17.7,1,0.905,1,3.43,40,293,1,93.5,1,8.9,1
5/9/2022 20:15,17.7,1,0.938,1,4.13,40,295,1,93.6,1,8.91,1
5/9/2022 20:30,17.6,1,0.973,1,3.77,40,294,1,93.4,1,8.9,1
5/9/2022 20:45,17.6,1,1.01,1,4.08,40,294,1,93,1,8.87,1
5/9/2022 21:00,17.6,1,1.04,1,4.34,40,293,1,92.8,1,8.85,1
5/9/2022 21:15,17.6,1,1.08,1,4.58,40,292,1,92.5,1,8.83,1
5/9/2022 21:30,17.5,1,1.12,1,4.85,40,291,1,92.2,1,8.81,1
5/9/2022 21:45,17.5,1,1.15,1,5.49,40,290,1,92,1,8.8,1
5/9/2022 22:00,17.4,1,1.19,1,6.13,40,290,1,91.8,1,8.79,1
5/9/2022 22:15,17.4,1,1.23,1,6.62,40,290,1,91.7,1,8.79,1
5/9/2022 22:30,17.3,1,1.27,1,5.72,40,290,1,91.6,1,8.79,1
5/9/2022 22:45,17.2,1,1.3,1,6.76,40,290,1,91.4,1,8.78,1
5/9/2022 23:00,17.1,1,1.35,1,8.03,40,291,1,91.4,1,8.81,1
5/9/2022 23:15,17,1,1.38,1,8.9,40,293,1,91.2,1,8.8,1
5/9/2022 23:30,16.9,1,1.42,1,8.59,40,296,1,91.2,1,8.82,1
5/9/2022 23:45,16.9,1,1.45,1,10.18,40,298,1,91.2,1,8.83,1
5/10/2022 0:00,16.8,1,1.48,1,7.7,40,300,1,90.9,1,8.81,1
5/10/2022 0:15,16.8,1,1.52,1,8.46,40,302,1,90.9,1,8.82,1
5/10/2022 0:30,16.8,1,1.55,1,8.25,40,303,1,90.9,1,8.81,1
5/10/2022 0:45,16.7,1,1.58,1,7.75,40,305,1,90.9,1,8.82,1
5/10/2022 1:00,16.7,1,1.6,1,7.17,40,308,1,91.1,1,8.85,1
5/10/2022 1:15,16.7,1,1.62,1,7.33,40,307,1,91.1,1,8.85,1
5/10/2022 1:30,16.7,1,1.64,1,7.31,40,311,1,91.1,1,8.86,1
5/10/2022 1:45,16.6,1,1.65,1,6.84,40,314,1,90.9,1,8.84,1
5/10/2022 2:00,16.6,1,1.66,1,7.23,40,316,1,91.1,1,8.87,1
5/10/2022 2:15,16.6,1,1.66,1,5.96,40,316,1,90.8,1,8.84,1
5/10/2022 2:30,16.6,1,1.66,1,5.87,40,317,1,90.4,1,8.8,1
5/10/2022 2:45,16.6,1,1.65,1,5.89,40,319,1,88,1,8.57,1
5/10/2022 3:00,16.6,1,1.63,1,6.02,40,306,1,90.1,1,8.76,1
5/10/2022 3:15,16.6,1,1.61,1,6.22,40,327,1,90.6,1,8.83,1
5/10/2022 3:30,16.6,1,1.59,1,6.41,40,327,1,91.1,1,8.87,1
5/10/2022 3:45,16.6,1,1.57,1,6.25,40,323,1,91.2,1,8.88,1
5/10/2022 4:00,16.6,1,1.55,1,5.84,40,324,1,91,1,8.86,1
5/10/2022 4:15,16.6,1,1.52,1,6.07,40,307,1,92.6,1,9.01,1
5/10/2022 4:30,16.7,1,1.5,1,5.72,40,295,1,94.1,1,9.14,1
5/10/2022 4:45,16.7,1,1.47,1,6.47,40,290,1,94.3,1,9.16,1
5/10/2022 5:00,16.7,1,1.45,1,7,40,295,1,92.8,1,9.02,1
5/10/2022 5:15,16.6,1,1.42,1,6.26,40,294,1,91.9,1,8.94,1
5/10/2022 5:30,16.7,1,1.39,1,6.18,40,296,1,91.1,1,8.85,1
5/10/2022 5:45,16.7,1,1.37,1,6.07,40,296,1,90.6,1,8.81,1
5/10/2022 6:00,16.7,1,1.35,1,6.15,40,295,1,90.3,1,8.78,1
5/10/2022 6:15,16.7,1,1.32,1,5.88,40,293,1,90.3,1,8.77,1
5/10/2022 6:30,16.7,1,1.3,1,5.48,40,294,1,90,1,8.74,1
5/10/2022 6:45,16.7,1,1.28,1,5.32,40,294,1,90,1,8.74,1
5/10/2022 7:00,16.7,1,1.27,1,5.53,40,294,1,89.8,1,8.72,1
5/10/2022 7:15,16.8,1,1.26,1,4.86,40,293,1,89.8,1,8.71,1
5/10/2022 7:30,16.8,1,1.25,1,4.54,40,292,1,90,1,8.73,1
5/10/2022 7:45,16.8,1,1.25,1,4.47,40,292,1,89.3,1,8.66,1
5/10/2022 8:00,16.8,1,1.27,1,6.88,40,293,1,88.1,1,8.54,1
5/10/2022 8:15,16.8,1,1.29,1,4.64,40,291,1,89.5,1,8.67,1
5/10/2022 8:30,16.8,1,1.31,1,4.45,40,296,1,89.5,1,8.68,1
5/10/2022 8:45,16.8,1,1.33,1,4.81,40,292,1,90.2,1,8.74,1
5/10/2022 9:00,16.8,1,1.35,1,4.94,40,293,1,90.3,1,8.75,1
5/10/2022 9:15,16.8,1,1.38,1,5.51,40,294,1,90.2,1,8.75,1
5/10/2022 9:30,16.8,1,1.4,1,5.07,40,292,1,90.4,1,8.77,1
5/10/2022 9:45,16.8,1,1.41,1,5.04,40,293,1,90.5,1,8.78,1
5/10/2022 10:00,16.8,1,1.44,1,6.53,40,294,1,90.9,1,8.81,1
5/10/2022 10:15,16.7,1,1.47,1,6.74,40,297,1,91.3,1,8.86,1
5/10/2022 10:30,16.7,1,1.5,1,6.41,40,298,1,92.1,1,8.94,1
5/10/2022 10:45,16.7,1,1.52,1,6.6,40,301,1,92.6,1,8.99,1
5/10/2022 11:00,16.8,1,1.54,1,6.76,40,303,1,92.8,1,9,1
5/10/2022 11:15,16.7,1,1.56,1,6.57,40,305,1,92.8,1,9.01,1
5/10/2022 11:30,16.8,1,1.58,1,6.57,40,307,1,92.6,1,8.99,1
5/10/2022 11:45,16.7,1,1.59,1,7,40,312,1,92.5,1,8.99,1
5/10/2022 12:00,16.7,1,1.6,1,6.72,40,314,1,92.1,1,8.94,1
5/10/2022 12:15,16.8,1,1.6,1,6.18,40,315,1,91.8,1,8.91,1
5/10/2022 12:30,16.8,1,1.6,1,6.28,40,315,1,91.5,1,8.87,1
5/10/2022 12:45,16.8,1,1.59,1,5.73,40,320,1,89.3,1,8.66,1
5/10/2022 13:00,16.8,1,1.58,1,5.75,40,321,1,89.6,1,8.68,1
5/10/2022 13:15,17,1,1.56,1,5.38,40,318,1,92.3,1,8.92,1
5/10/2022 13:30,17,1,1.53,1,6.12,40,316,1,93.9,1,9.07,1
5/10/2022 13:45,17.1,1,1.49,1,5.98,40,321,1,94.2,1,9.08,1
5/10/2022 14:00,17.1,1,1.47,1,5.84,40,313,1,94.7,1,9.13,1
5/10/2022 14:15,17.1,1,1.45,1,6.03,40,318,1,95,1,9.14,1
5/10/2022 14:30,17.1,1,1.42,1,5.95,40,307,1,94.5,1,9.1,1
5/10/2022 14:45,17.1,1,1.38,1,6.37,40,310,1,94.6,1,9.11,1
5/10/2022 15:00,17.2,1,1.35,1,5.72,40,302,1,94.9,1,9.13,1
5/10/2022 15:15,17.2,1,1.32,1,5.37,40,299,1,94.9,1,9.12,1
5/10/2022 15:30,17.2,1,1.29,1,5.69,40,299,1,94.6,1,9.09,1
5/10/2022 15:45,17.2,1,1.25,1,5.8,40,297,1,94.7,1,9.1,1
5/10/2022 16:00,17.2,1,1.23,1,6.34,40,297,1,94.2,1,9.06,1
5/10/2022 16:15,17.2,1,1.19,1,6.14,40,296,1,94.3,1,9.06,1
5/10/2022 16:30,17.3,1,1.16,1,5.37,40,295,1,94.6,1,9.08,1
5/10/2022 16:45,17.3,1,1.12,1,5.38,40,301,1,95,1,9.11,1
5/10/2022 17:00,17.4,1,1.09,1,5.35,40,300,1,95.1,1,9.11,1
5/10/2022 17:15,17.4,1,1.06,1,5.19,40,299,1,94.5,1,9.06,1
5/10/2022 17:30,17.4,1,1.03,1,5.19,40,298,1,94,1,9.02,1
5/10/2022 17:45,17.4,1,0.993,1,4.87,40,299,1,94,1,9,1
5/10/2022 18:00,17.4,1,0.961,1,4.5,40,299,1,93.7,1,8.97,1
5/10/2022 18:15,17.4,1,0.938,1,4.38,40,299,1,93.7,1,8.97,1
5/10/2022 18:30,17.4,1,0.916,1,4.13,40,298,1,93.5,1,8.95,1
5/10/2022 18:45,17.4,1,0.893,1,3.87,40,297,1,93.7,1,8.97,1
5/10/2022 19:00,17.5,1,0.871,1,4.05,40,299,1,93.9,1,8.98,1
5/10/2022 19:15,17.5,1,0.855,1,3.73,40,299,1,94.2,1,9.01,1
5/10/2022 19:30,17.5,1,0.848,1,3.34,40,299,1,94.5,1,9.03,1
5/10/2022 19:45,17.5,1,0.84,1,3.87,40,297,1,94.3,1,9.01,1
5/10/2022 20:00,17.5,1,0.847,1,3.49,40,298,1,94.2,1,9,1
5/10/2022 20:15,17.5,1,0.863,1,2.93,40,300,1,92.9,1,8.88,1
5/10/2022 20:30,17.5,1,0.891,1,2.67,40,300,1,92.5,1,8.84,1
5/10/2022 20:45,17.5,1,0.923,1,3.29,40,300,1,94,1,8.99,1
5/10/2022 21:00,17.4,1,0.955,1,3.09,40,297,1,93.9,1,8.99,1
5/10/2022 21:15,17.4,1,0.985,1,3.96,40,297,1,93.8,1,8.99,1
5/10/2022 21:30,17.4,1,1.02,1,4.17,40,297,1,93.3,1,8.94,1
5/10/2022 21:45,17.3,1,1.05,1,4.51,40,295,1,93,1,8.92,1
5/10/2022 22:00,17.3,1,1.09,1,4.3,40,294,1,92.9,1,8.92,1
5/10/2022 22:15,17.2,1,1.12,1,5.41,40,295,1,92.9,1,8.92,1
5/10/2022 22:30,17.2,1,1.16,1,5.55,40,300,1,92.8,1,8.93,1
5/10/2022 22:45,17.1,1,1.19,1,6.71,40,303,1,92.7,1,8.94,1
5/10/2022 23:00,17,1,1.23,1,8.12,40,308,1,92.5,1,8.94,1
5/10/2022 23:15,16.9,1,1.27,1,11.89,40,306,1,92.3,1,8.93,1
5/10/2022 23:30,16.9,1,1.31,1,10.13,40,307,1,92.2,1,8.93,1
5/10/2022 23:45,16.8,1,1.35,1,9.7,40,317,1,91.9,1,8.91,1
5/11/2022 0:00,16.8,1,1.38,1,9.86,40,312,1,92,1,8.92,1
5/11/2022 0:15,16.7,1,1.42,1,8.87,40,315,1,92.1,1,8.95,1
5/11/2022 0:30,16.7,1,1.46,1,8.19,40,316,1,92.1,1,8.95,1
5/11/2022 0:45,16.6,1,1.49,1,8.17,40,318,1,92,1,8.95,1
5/11/2022 1:00,16.6,1,1.52,1,7.67,40,317,1,92.1,1,8.97,1
5/11/2022 1:15,16.6,1,1.55,1,7.54,40,315,1,92,1,8.96,1
5/11/2022 1:30,16.6,1,1.57,1,8.3,40,318,1,92.1,1,8.97,1
5/11/2022 1:45,16.5,1,1.6,1,7.92,40,331,1,92,1,8.97,1
5/11/2022 2:00,16.5,1,1.61,1,7.03,40,336,1,92.2,1,8.99,1
5/11/2022 2:15,16.5,1,1.63,1,6.86,40,340,1,92.2,1,8.99,1
5/11/2022 2:30,16.5,1,1.63,1,6.24,40,348,1,92.1,1,8.99,1
5/11/2022 2:45,16.5,1,1.64,1,6.17,40,347,1,92.2,1,9,1
5/11/2022 3:00,16.5,1,1.63,1,6.41,40,352,1,92.1,1,8.99,1
5/11/2022 3:15,16.5,1,1.61,1,5.89,40,356,1,90.6,1,8.84,1
5/11/2022 3:30,16.7,1,1.59,1,5.35,40,312,1,92.9,1,9.04,1
5/11/2022 3:45,16.5,1,1.56,1,6.53,40,344,1,92,1,8.98,1
5/11/2022 4:00,16.5,1,1.54,1,6.18,40,343,1,92.5,1,9.02,1
5/11/2022 4:15,16.5,1,1.51,1,5.86,40,335,1,92.4,1,9.02,1
5/11/2022 4:30,16.5,1,1.49,1,6.13,40,334,1,92,1,8.98,1
5/11/2022 4:45,16.6,1,1.46,1,5.23,40,324,1,94.7,1,9.22,1
5/11/2022 5:00,16.7,1,1.43,1,5.22,40,310,1,96.5,1,9.38,1
5/11/2022 5:15,16.7,1,1.4,1,6.25,40,316,1,94.9,1,9.23,1
5/11/2022 5:30,16.6,1,1.38,1,6.42,40,321,1,93,1,9.06,1
5/11/2022 5:45,16.6,1,1.35,1,6.18,40,317,1,92.6,1,9.02,1
5/11/2022 6:00,16.6,1,1.32,1,6.2,40,317,1,92.1,1,8.96,1
