Time,B9545800,,B9545800,,B9545800,,B9545800,,B9545800,
10/10/2022 21:30,21.7,1,2.07,1,2.25,1,456,1,3.33,1
10/10/2022 21:45,21.7,1,2.03,1,2.32,1,452,1,3.07,1
10/10/2022 22:00,21.7,1,2,1,2.42,1,450,1,3.07,1
10/10/2022 22:15,21.7,1,1.96,1,2.34,1,451,1,3,1
10/10/2022 22:30,21.7,1,1.93,1,2.29,1,450,1,2.93,1
10/10/2022 22:45,21.7,1,1.89,1,2.29,1,448,1,2.87,1
10/10/2022 23:00,21.7,1,1.86,1,2.51,1,449,1,2.99,1
10/10/2022 23:15,21.7,1,1.83,1,2.07,1,450,1,3.05,1
10/10/2022 23:30,21.7,1,1.8,1,2.14,1,448,1,2.93,1
10/10/2022 23:45,21.7,1,1.76,1,2.16,1,448,1,2.9,1
10/11/2022 0:00,21.7,1,1.73,1,2.03,1,448,1,4.68,1
10/11/2022 0:15,21.7,1,1.7,1,2.16,1,446,1,7.33,1
10/11/2022 0:30,21.7,1,1.7,1,2.08,1,445,1,3.13,1
10/11/2022 0:45,21.6,1,1.69,1,1.93,1,445,1,2.92,1
10/11/2022 1:00,21.6,1,1.68,1,1.87,1,449,1,3.13,1
10/11/2022 1:15,21.6,1,1.7,1,1.65,1,446,1,2.98,1
10/11/2022 1:30,21.6,1,1.73,1,1.91,1,442,1,2.93,1
10/11/2022 1:45,21.6,1,1.76,1,1.59,1,445,1,2.65,1
10/11/2022 2:00,21.6,1,1.79,1,1.76,1,449,1,2.66,1
10/11/2022 2:15,21.6,1,1.85,1,1.63,1,450,1,2.57,1
10/11/2022 2:30,21.6,1,1.89,1,1.73,1,452,1,2.58,1
10/11/2022 2:45,21.6,1,1.93,1,1.74,1,453,1,2.39,1
10/11/2022 3:00,21.5,1,1.97,1,1.74,1,451,1,2.38,1
10/11/2022 3:15,21.5,1,2.01,1,1.77,1,450,1,2.38,1
10/11/2022 3:30,21.5,1,2.05,1,2.06,1,453,1,2.35,1
10/11/2022 3:45,21.5,1,2.08,1,2.17,1,453,1,2.41,1
10/11/2022 4:00,21.5,1,2.12,1,2.14,1,453,1,2.28,1
10/11/2022 4:15,21.5,1,2.17,1,2.57,1,455,1,2.51,1
10/11/2022 4:30,21.5,1,2.2,1,2.58,1,457,1,2.39,1
10/11/2022 4:45,21.5,1,2.24,1,2.45,1,456,1,2.32,1
10/11/2022 5:00,21.5,1,2.27,1,2.66,1,464,1,2.38,1
10/11/2022 5:15,21.4,1,2.3,1,2.66,1,465,1,2.5,1
10/11/2022 5:30,21.4,1,2.33,1,2.73,1,464,1,2.34,1
10/11/2022 5:45,21.4,1,2.36,1,2.94,1,464,1,2.66,1
10/11/2022 6:00,21.4,1,2.38,1,2.73,1,465,1,2.47,1
10/11/2022 6:15,21.4,1,2.4,1,2.42,1,468,1,2.29,1
10/11/2022 6:30,21.4,1,2.4,1,2.72,1,467,1,2.28,1
10/11/2022 6:45,21.4,1,2.42,1,2.7,1,465,1,2.3,1
10/11/2022 7:00,21.4,1,2.41,1,2.58,1,469,1,2.29,1
10/11/2022 7:15,21.4,1,2.41,1,2.18,1,470,1,2.29,1
10/11/2022 7:30,21.4,1,2.4,1,2.7,1,468,1,2.45,1
10/11/2022 7:45,21.4,1,2.37,1,2.74,1,471,1,2.38,1
10/11/2022 8:00,21.4,1,2.34,1,2.54,1,470,1,2.22,1
10/11/2022 8:15,21.4,1,2.31,1,2.25,1,471,1,2.09,1
10/11/2022 8:30,21.4,1,2.27,1,2.48,1,469,1,2.23,1
10/11/2022 8:45,21.4,1,2.23,1,2.41,1,467,1,2.42,1
10/11/2022 9:00,21.4,1,2.2,1,2.59,1,466,1,2.3,1
10/11/2022 9:15,21.4,1,2.17,1,2.67,1,464,1,2.49,1
10/11/2022 9:30,21.4,1,2.13,1,3.36,1,461,1,2.49,1
10/11/2022 9:45,21.4,1,2.1,1,2.82,1,459,1,2.38,1
10/11/2022 10:00,21.4,1,2.07,1,2.78,1,458,1,2.37,1
10/11/2022 10:15,21.4,1,2.04,1,2.84,1,458,1,2.25,1
10/11/2022 10:30,21.5,1,2,1,2.47,1,458,1,2.45,1
10/11/2022 10:45,21.5,1,1.97,1,2.33,1,457,1,2.36,1
10/11/2022 11:00,21.5,1,1.94,1,2.08,1,452,1,2.4,1
10/11/2022 11:15,21.5,1,1.92,1,2.23,1,453,1,2.33,1
10/11/2022 11:30,21.5,1,1.89,1,1.75,1,453,1,2.7,1
10/11/2022 11:45,21.5,1,1.87,1,1.88,1,451,1,2.35,1
10/11/2022 12:00,21.6,1,1.86,1,1.77,1,451,1,2.44,1
10/11/2022 12:15,21.6,1,1.85,1,1.98,1,453,1,2.44,1
10/11/2022 12:30,21.6,1,1.86,1,1.56,1,457,1,5.08,1
10/11/2022 12:45,21.7,1,1.87,1,1.6,1,456,1,2.56,1
10/11/2022 13:00,21.7,1,1.88,1,1.68,1,449,1,2.73,1
10/11/2022 13:15,21.8,1,1.93,1,1.58,1,454,1,2.74,1
10/11/2022 13:30,21.7,1,1.97,1,1.87,1,453,1,2.52,1
10/11/2022 13:45,21.6,1,2.01,1,1.72,1,455,1,2.4,1
10/11/2022 14:00,21.6,1,2.04,1,1.78,1,454,1,2.43,1
10/11/2022 14:15,21.7,1,2.09,1,1.89,1,457,1,2.56,1
10/11/2022 14:30,21.8,1,2.12,1,1.98,1,457,1,2.58,1
10/11/2022 14:45,21.8,1,2.16,1,2.04,1,457,1,2.99,1
10/11/2022 15:00,21.8,1,2.21,1,3.9,1,458,1,2.67,1
10/11/2022 15:15,21.8,1,2.25,1,2.46,1,461,1,2.81,1
10/11/2022 15:30,21.7,1,2.29,1,2.27,1,463,1,2.72,1
10/11/2022 15:45,21.7,1,2.33,1,2.47,1,461,1,2.78,1
10/11/2022 16:00,21.7,1,2.36,1,2.61,1,463,1,2.61,1
10/11/2022 16:15,21.7,1,2.39,1,2.67,1,467,1,2.78,1
10/11/2022 16:30,21.7,1,2.44,1,3,1,471,1,2.9,1
10/11/2022 16:45,21.7,1,2.47,1,3.02,1,467,1,3.21,1
10/11/2022 17:00,21.7,1,2.49,1,2.88,1,469,1,3.07,1
10/11/2022 17:15,21.7,1,2.52,1,2.81,1,476,1,2.96,1
10/11/2022 17:30,21.7,1,2.54,1,2.68,1,477,1,3.12,1
10/11/2022 17:45,21.7,1,2.56,1,2.57,1,477,1,3.21,1
10/11/2022 18:00,21.6,1,2.58,1,2.46,1,481,1,3.16,1
10/11/2022 18:15,21.6,1,2.59,1,2.61,1,477,1,3.61,1
10/11/2022 18:30,21.6,1,2.59,1,2.59,1,483,1,3.27,1
10/11/2022 18:45,21.6,1,2.59,1,2.32,1,483,1,4.14,1
10/11/2022 19:00,21.6,1,2.58,1,1.82,1,484,1,2.79,1
10/11/2022 19:15,21.6,1,2.55,1,2.42,1,487,1,3.89,1
10/11/2022 19:30,21.6,1,2.52,1,2.18,1,476,1,2.99,1
10/11/2022 19:45,21.6,1,2.47,1,2.55,1,480,1,3.8,1
10/11/2022 20:00,21.6,1,2.44,1,2.47,1,476,1,3.35,1
10/11/2022 20:15,21.6,1,2.39,1,2.03,1,472,1,3.83,1
10/11/2022 20:30,21.6,1,2.36,1,2.46,1,473,1,3.02,1
10/11/2022 20:45,21.6,1,2.32,1,2.32,1,467,1,3.02,1
10/11/2022 21:00,21.6,1,2.29,1,2.76,1,466,1,3.21,1
10/11/2022 21:15,21.6,1,2.25,1,2.26,1,464,1,2.92,1
10/11/2022 21:30,21.6,1,2.21,1,2.24,1,464,1,2.99,1
10/11/2022 21:45,21.6,1,2.18,1,2.22,1,462,1,3.05,1
10/11/2022 22:00,21.6,1,2.14,1,2.08,1,461,1,3.06,1
10/11/2022 22:15,21.6,1,2.11,1,2.09,1,459,1,2.88,1
10/11/2022 22:30,21.5,1,2.07,1,1.89,1,459,1,3.1,1
10/11/2022 22:45,21.5,1,2.04,1,1.85,1,459,1,2.9,1
10/11/2022 23:00,21.5,1,2,1,1.73,1,455,1,2.9,1
10/11/2022 23:15,21.5,1,1.97,1,1.7,1,456,1,2.88,1
10/11/2022 23:30,21.5,1,1.95,1,1.79,1,455,1,2.91,1
10/11/2022 23:45,21.5,1,1.91,1,1.62,1,454,1,2.77,1
10/12/2022 0:00,21.5,1,1.87,1,1.68,1,452,1,2.91,1
10/12/2022 0:15,21.4,1,1.83,1,1.76,1,454,1,2.86,1
10/12/2022 0:30,21.4,1,1.81,1,1.53,1,454,1,2.86,1
10/12/2022 0:45,21.4,1,1.78,1,1.61,1,453,1,2.77,1
10/12/2022 1:00,21.4,1,1.73,1,1.74,1,452,1,2.74,1
10/12/2022 1:15,21.4,1,1.73,1,1.52,1,453,1,2.89,1
10/12/2022 1:30,21.4,1,1.72,1,1.55,1,452,1,2.76,1
10/12/2022 1:45,21.4,1,1.7,1,1.56,1,455,1,2.89,1
10/12/2022 2:00,21.4,1,1.72,1,1.4,1,457,1,2.8,1
10/12/2022 2:15,21.4,1,1.74,1,1.31,1,455,1,3.04,1
10/12/2022 2:30,21.4,1,1.78,1,1.49,1,453,1,2.93,1
10/12/2022 2:45,21.3,1,1.81,1,1.37,1,452,1,2.79,1
10/12/2022 3:00,21.3,1,1.86,1,1.52,1,451,1,2.78,1
10/12/2022 3:15,21.3,1,1.9,1,1.46,1,451,1,2.52,1
10/12/2022 3:30,21.3,1,1.95,1,1.59,1,452,1,2.47,1
10/12/2022 3:45,21.3,1,1.99,1,1.57,1,453,1,2.47,1
10/12/2022 4:00,21.3,1,2.03,1,1.7,1,453,1,2.48,1
10/12/2022 4:15,21.3,1,2.06,1,1.62,1,455,1,2.66,1
10/12/2022 4:30,21.3,1,2.09,1,1.78,1,459,1,2.43,1
10/12/2022 4:45,21.3,1,2.14,1,1.83,1,460,1,2.65,1
10/12/2022 5:00,21.3,1,2.17,1,2.05,1,461,1,2.42,1
10/12/2022 5:15,21.3,1,2.22,1,2.06,1,461,1,2.53,1
10/12/2022 5:30,21.2,1,2.25,1,2.36,1,462,1,2.62,1
10/12/2022 5:45,21.2,1,2.28,1,2.56,1,463,1,2.66,1
10/12/2022 6:00,21.2,1,2.3,1,2.44,1,463,1,2.44,1
10/12/2022 6:15,21.2,1,2.34,1,2.43,1,465,1,2.33,1
10/12/2022 6:30,21.2,1,2.36,1,2.57,1,467,1,2.44,1
10/12/2022 6:45,21.2,1,2.38,1,2.55,1,469,1,2.4,1
10/12/2022 7:00,21.2,1,2.4,1,2.56,1,469,1,2.4,1
10/12/2022 7:15,21.2,1,2.42,1,2.74,1,470,1,2.51,1
10/12/2022 7:30,21.2,1,2.44,1,2.64,1,469,1,2.31,1
10/12/2022 7:45,21.2,1,2.44,1,2.87,1,471,1,2.35,1
10/12/2022 8:00,21.2,1,2.44,1,2.65,1,470,1,2.43,1
10/12/2022 8:15,21.2,1,2.43,1,2.75,1,470,1,2.77,1
10/12/2022 8:30,21.2,1,2.42,1,2.26,1,468,1,2.57,1
10/12/2022 8:45,21.2,1,2.39,1,2.33,1,470,1,2.72,1
10/12/2022 9:00,21.2,1,2.36,1,2.4,1,468,1,2.37,1
10/12/2022 9:15,21.2,1,2.32,1,2.15,1,468,1,2.87,1
10/12/2022 9:30,21.2,1,2.29,1,2.24,1,468,1,2.31,1
10/12/2022 9:45,21.2,1,2.25,1,1.98,1,461,1,2.64,1
10/12/2022 10:00,21.2,1,2.22,1,2.16,1,462,1,2.36,1
10/12/2022 10:15,21.2,1,2.2,1,2.08,1,462,1,2.29,1
10/12/2022 10:30,21.2,1,2.16,1,2.28,1,464,1,2.41,1
10/12/2022 10:45,21.2,1,2.12,1,2.66,1,458,1,2.55,1
10/12/2022 11:00,21.2,1,2.09,1,2.28,1,459,1,2.62,1
10/12/2022 11:15,21.2,1,2.07,1,2.98,1,458,1,2.6,1
10/12/2022 11:30,21.2,1,2.04,1,2.66,1,457,1,2.46,1
10/12/2022 11:45,21.3,1,2.01,1,2.75,1,456,1,2.49,1
10/12/2022 12:00,21.3,1,1.99,1,2.64,1,457,1,2.58,1
10/12/2022 12:15,21.3,1,1.97,1,2.65,1,456,1,2.53,1
10/12/2022 12:30,21.3,1,1.96,1,2.28,1,457,1,2.61,1
10/12/2022 12:45,21.3,1,1.96,1,2.39,1,457,1,2.72,1
10/12/2022 13:00,21.4,1,1.97,1,2.4,1,456,1,2.55,1
10/12/2022 13:15,21.4,1,1.99,1,1.76,1,456,1,2.77,1
10/12/2022 13:30,21.4,1,2.01,1,1.77,1,457,1,2.77,1
10/12/2022 13:45,21.5,1,2.05,1,1.93,1,457,1,2.78,1
10/12/2022 14:00,21.4,1,2.08,1,2.09,1,457,1,2.56,1
10/12/2022 14:15,21.4,1,2.12,1,1.99,1,458,1,2.5,1
10/12/2022 14:30,21.4,1,2.16,1,1.92,1,459,1,2.49,1
10/12/2022 14:45,21.5,1,2.2,1,2.06,1,461,1,2.88,1
10/12/2022 15:00,21.5,1,2.24,1,2.15,1,461,1,2.81,1
10/12/2022 15:15,21.5,1,2.28,1,2.21,1,462,1,2.85,1
10/12/2022 15:30,21.5,1,2.31,1,2.07,1,462,1,2.77,1
10/12/2022 15:45,21.5,1,2.35,1,2.3,1,467,1,2.8,1
10/12/2022 16:00,21.5,1,2.38,1,2.34,1,468,1,3.21,1
10/12/2022 16:15,21.4,1,2.42,1,2.67,1,471,1,2.95,1
10/12/2022 16:30,21.4,1,2.45,1,2.54,1,473,1,2.91,1
10/12/2022 16:45,21.4,1,2.48,1,2.48,1,474,1,3.26,1
10/12/2022 17:00,21.4,1,2.52,1,2.45,1,475,1,3.12,1
10/12/2022 17:15,21.4,1,2.55,1,2.69,1,480,1,3.49,1
10/12/2022 17:30,21.4,1,2.58,1,2.62,1,480,1,3.29,1
10/12/2022 17:45,21.4,1,2.6,1,2.59,1,480,1,3.77,1
10/12/2022 18:00,21.4,1,2.63,1,2.56,1,483,1,3.45,1
10/12/2022 18:15,21.4,1,2.65,1,2.6,1,482,1,3.68,1
10/12/2022 18:30,21.4,1,2.66,1,2.71,1,478,1,3.91,1
10/12/2022 18:45,21.4,1,2.67,1,2.73,1,485,1,4.05,1
10/12/2022 19:00,21.4,1,2.68,1,2.47,1,491,1,3.51,1
10/12/2022 19:15,21.3,1,2.67,1,2.33,1,489,1,3.48,1
10/12/2022 19:30,21.4,1,2.65,1,2.17,1,484,1,3.3,1
10/12/2022 19:45,21.4,1,2.62,1,2.87,1,485,1,6.38,1
10/12/2022 20:00,21.3,1,2.59,1,2.6,1,486,1,3.94,1
10/12/2022 20:15,21.3,1,2.54,1,2.4,1,486,1,3.55,1
10/12/2022 20:30,21.3,1,2.5,1,2.5,1,486,1,3.79,1
10/12/2022 20:45,21.4,1,2.45,1,2,1,472,1,3.15,1
10/12/2022 21:00,21.3,1,2.44,1,2.36,1,476,1,3.07,1
10/12/2022 21:15,21.3,1,2.4,1,2.28,1,473,1,4.01,1
10/12/2022 21:30,21.3,1,2.37,1,3.37,1,474,1,3.27,1
10/12/2022 21:45,21.3,1,2.33,1,3.2,1,472,1,3.06,1
10/12/2022 22:00,21.3,1,2.3,1,3.19,1,469,1,3.57,1
10/12/2022 22:15,21.3,1,2.26,1,2.89,1,468,1,3.57,1
10/12/2022 22:30,21.3,1,2.19,1,2.46,1,465,1,3.05,1
10/12/2022 22:45,21.3,1,2.15,1,2.7,1,465,1,3.5,1
10/12/2022 23:00,21.3,1,2.11,1,2.4,1,465,1,3.11,1
10/12/2022 23:15,21.3,1,2.08,1,2.28,1,464,1,3.28,1
10/12/2022 23:30,21.2,1,2.05,1,2.28,1,464,1,3.25,1
10/12/2022 23:45,21.2,1,2.01,1,2.17,1,463,1,3.36,1
10/13/2022 0:00,21.2,1,1.98,1,2.08,1,461,1,2.98,1
10/13/2022 0:15,21.2,1,1.94,1,2.24,1,460,1,2.92,1
10/13/2022 0:30,21.2,1,1.89,1,2.04,1,458,1,3.44,1
10/13/2022 0:45,21.2,1,1.85,1,2.04,1,458,1,3.29,1
10/13/2022 1:00,21.2,1,1.83,1,7.82,1,459,1,3.15,1
10/13/2022 1:15,21.2,1,1.8,1,1.85,1,457,1,3.59,1
10/13/2022 1:30,21.2,1,1.78,1,1.78,1,459,1,3.6,1
10/13/2022 1:45,21.2,1,1.75,1,1.89,1,459,1,3.36,1
10/13/2022 2:00,21.2,1,1.73,1,1.79,1,458,1,3.19,1
10/13/2022 2:15,21.2,1,1.72,1,1.74,1,457,1,3.39,1
10/13/2022 2:30,21.1,1,1.71,1,1.72,1,457,1,3.14,1
10/13/2022 2:45,21.1,1,1.71,1,1.8,1,462,1,3.8,1
10/13/2022 3:00,21.1,1,1.74,1,1.74,1,460,1,3.12,1
10/13/2022 3:15,21.1,1,1.77,1,1.56,1,460,1,3,1
10/13/2022 3:30,21.1,1,1.81,1,1.49,1,461,1,2.93,1
10/13/2022 3:45,21.1,1,1.85,1,1.59,1,465,1,2.82,1
10/13/2022 4:00,21.1,1,1.89,1,1.48,1,460,1,2.72,1
10/13/2022 4:15,21.1,1,1.93,1,1.51,1,461,1,2.57,1
10/13/2022 4:30,21.1,1,1.97,1,1.53,1,464,1,2.67,1
10/13/2022 4:45,21.1,1,2.01,1,1.79,1,459,1,2.92,1
10/13/2022 5:00,21,1,2.05,1,1.62,1,463,1,2.86,1
10/13/2022 5:15,21,1,2.08,1,1.73,1,460,1,2.62,1
10/13/2022 5:30,21,1,2.11,1,1.79,1,463,1,2.68,1
10/13/2022 5:45,21,1,2.15,1,1.98,1,462,1,2.79,1
10/13/2022 6:00,21,1,2.19,1,2.06,1,462,1,2.84,1
10/13/2022 6:15,21,1,2.21,1,2.27,1,463,1,2.81,1
10/13/2022 6:30,21,1,2.24,1,2.37,1,465,1,4.11,1
10/13/2022 6:45,21,1,2.27,1,2.49,1,468,1,2.49,1
10/13/2022 7:00,21,1,2.31,1,2.61,1,469,1,2.8,1
10/13/2022 7:15,21,1,2.34,1,2.43,1,470,1,2.87,1
10/13/2022 7:30,21,1,2.36,1,3,1,472,1,2.6,1
10/13/2022 7:45,21,1,2.37,1,2.83,1,472,1,3.35,1
10/13/2022 8:00,21,1,2.39,1,2.51,1,473,1,2.91,1
10/13/2022 8:15,21,1,2.39,1,2.46,1,474,1,2.66,1
10/13/2022 8:30,21,1,2.4,1,2.41,1,476,1,3.29,1
10/13/2022 8:45,21,1,2.41,1,2.5,1,479,1,2.91,1
10/13/2022 9:00,21,1,2.39,1,2.27,1,479,1,2.96,1
10/13/2022 9:15,21,1,2.37,1,2.26,1,475,1,3.12,1
10/13/2022 9:30,21,1,2.35,1,3.03,1,478,1,4.11,1
10/13/2022 9:45,21,1,2.23,1,2.23,1,478,1,2.3,1
10/13/2022 10:00,21,1,2.23,1,2.04,1,475,1,2.22,1
10/13/2022 10:15,21.1,1,2.19,1,1.97,1,476,1,2.02,1
10/13/2022 10:30,21.1,1,2.17,1,1.91,1,474,1,2.32,1
10/13/2022 10:45,21.1,1,2.13,1,1.93,1,471,1,2.26,1
10/13/2022 11:00,21.1,1,2.07,1,1.91,1,470,1,2.28,1
10/13/2022 11:15,21.1,1,2.05,1,2.32,1,471,1,2.27,1
10/13/2022 11:30,21.1,1,2.02,1,2.05,1,468,1,2.07,1
10/13/2022 11:45,21.1,1,1.99,1,2.13,1,467,1,2.38,1
10/13/2022 12:00,21.1,1,1.96,1,1.76,1,466,1,2.03,1
10/13/2022 12:15,21.1,1,1.93,1,2.14,1,466,1,2.13,1
10/13/2022 12:30,21.1,1,1.91,1,1.85,1,466,1,2.1,1
10/13/2022 12:45,21.2,1,1.9,1,1.75,1,466,1,2.17,1
10/13/2022 13:00,21.2,1,1.89,1,1.76,1,466,1,2.12,1
10/13/2022 13:15,21.2,1,1.88,1,1.68,1,466,1,2.23,1
10/13/2022 13:30,21.2,1,1.88,1,1.53,1,466,1,2.11,1
10/13/2022 13:45,21.3,1,1.91,1,1.55,1,466,1,2.17,1
10/13/2022 14:00,21.3,1,1.92,1,1.55,1,466,1,2.39,1
10/13/2022 14:15,21.4,1,1.95,1,1.48,1,466,1,2.51,1
10/13/2022 14:30,21.2,1,1.99,1,1.42,1,466,1,2.25,1
10/13/2022 14:45,21.3,1,2.02,1,1.46,1,466,1,2.3,1
10/13/2022 15:00,21.2,1,2.05,1,1.46,1,466,1,2.35,1
10/13/2022 15:15,21.3,1,2.08,1,1.48,1,467,1,2.45,1
10/13/2022 15:30,21.4,1,2.11,1,1.69,1,468,1,2.61,1
10/13/2022 15:45,21.3,1,2.14,1,1.62,1,468,1,2.26,1
10/13/2022 16:00,21.4,1,2.18,1,1.83,1,468,1,2.39,1
10/13/2022 16:15,21.4,1,2.21,1,1.87,1,470,1,2.59,1
10/13/2022 16:30,21.3,1,2.24,1,2.25,1,473,1,2.91,1
10/13/2022 16:45,21.3,1,2.29,1,2.45,1,475,1,2.87,1
10/13/2022 17:00,21.3,1,2.33,1,2.42,1,477,1,2.64,1
10/13/2022 17:15,21.2,1,2.34,1,2.47,1,479,1,2.8,1
10/13/2022 17:30,21.2,1,2.37,1,2.52,1,480,1,2.54,1
10/13/2022 17:45,21.2,1,2.4,1,2.42,1,482,1,3.19,1
10/13/2022 18:00,21.2,1,2.43,1,2.53,1,485,1,3.43,1
10/13/2022 18:15,21.2,1,2.46,1,2.58,1,486,1,3.48,1
10/13/2022 18:30,21.2,1,2.48,1,2.43,1,489,1,3.41,1
10/13/2022 18:45,21.2,1,2.49,1,2.34,1,489,1,2.86,1
10/13/2022 19:00,21.2,1,2.5,1,2.39,1,491,1,3.3,1
10/13/2022 19:15,21.2,1,2.52,1,2.38,1,491,1,3.32,1
10/13/2022 19:30,21.1,1,2.51,1,2.18,1,493,1,2.26,1
10/13/2022 19:45,21.1,1,2.5,1,2.46,1,495,1,3.22,1
10/13/2022 20:00,21.1,1,2.48,1,2.15,1,494,1,2.62,1
10/13/2022 20:15,21.1,1,2.44,1,2.08,1,493,1,3.23,1
10/13/2022 20:30,21.2,1,2.42,1,1.99,1,492,1,3.82,1
10/13/2022 20:45,21.2,1,2.38,1,2.47,1,492,1,3.39,1
10/13/2022 21:00,21.1,1,2.34,1,2.07,1,488,1,3.11,1
10/13/2022 21:15,21.2,1,2.3,1,2.57,1,486,1,2.95,1
10/13/2022 21:30,21.2,1,2.26,1,2.01,1,480,1,3.08,1
10/13/2022 21:45,21.1,1,2.23,1,2.31,1,481,1,3.09,1
10/13/2022 22:00,21.1,1,2.18,1,2.46,1,476,1,3.21,1
10/13/2022 22:15,21.1,1,2.14,1,2.78,1,475,1,2.5,1
10/13/2022 22:30,21.1,1,2.12,1,2.61,1,473,1,2.98,1
10/13/2022 22:45,21.1,1,2.06,1,2.29,1,474,1,2.92,1
10/13/2022 23:00,21.1,1,2.02,1,2.51,1,474,1,2.91,1
10/13/2022 23:15,21.1,1,1.99,1,2.36,1,473,1,3.14,1
10/13/2022 23:30,21.1,1,1.96,1,1.92,1,471,1,2.8,1
10/13/2022 23:45,21.1,1,1.91,1,1.98,1,470,1,2.63,1
10/14/2022 0:00,21.1,1,1.87,1,1.68,1,469,1,2.72,1
10/14/2022 0:15,21,1,1.84,1,1.76,1,468,1,2.56,1
10/14/2022 0:30,21,1,1.81,1,1.66,1,468,1,3.41,1
10/14/2022 0:45,21,1,1.78,1,1.84,1,468,1,2.57,1
10/14/2022 1:00,21,1,1.74,1,1.57,1,467,1,2.38,1
10/14/2022 1:15,21,1,1.7,1,1.48,1,467,1,2.44,1
10/14/2022 1:30,21,1,1.68,1,1.48,1,467,1,2.37,1
10/14/2022 1:45,21,1,1.65,1,1.49,1,466,1,2.28,1
10/14/2022 2:00,21,1,1.61,1,1.71,1,467,1,2.37,1
10/14/2022 2:15,21,1,1.58,1,1.52,1,466,1,2.4,1
10/14/2022 2:30,20.9,1,1.54,1,1.55,1,468,1,2.36,1
10/14/2022 2:45,20.9,1,1.54,1,1.37,1,466,1,2.27,1
10/14/2022 3:00,20.9,1,1.52,1,1.46,1,466,1,2.34,1
10/14/2022 3:15,20.9,1,1.51,1,1.49,1,466,1,2.27,1
10/14/2022 3:30,20.9,1,1.49,1,1.3,1,468,1,2.34,1
10/14/2022 3:45,20.9,1,1.49,1,1.34,1,467,1,2.48,1
10/14/2022 4:00,20.9,1,1.52,1,1.18,1,469,1,2.53,1
10/14/2022 4:15,20.9,1,1.55,1,1.49,1,468,1,2.57,1
10/14/2022 4:30,20.9,1,1.58,1,1.29,1,467,1,2.24,1
10/14/2022 4:45,20.9,1,1.62,1,1.38,1,468,1,2.18,1
10/14/2022 5:00,20.9,1,1.67,1,1.37,1,467,1,2.33,1
10/14/2022 5:15,20.8,1,1.7,1,1.47,1,469,1,2.09,1
10/14/2022 5:30,20.8,1,1.75,1,1.55,1,469,1,2.22,1
10/14/2022 5:45,20.8,1,1.78,1,1.58,1,469,1,2.29,1
10/14/2022 6:00,20.8,1,1.8,1,1.51,1,469,1,2.12,1
10/14/2022 6:15,20.8,1,1.84,1,1.52,1,469,1,2.15,1
10/14/2022 6:30,20.8,1,1.87,1,1.9,1,469,1,2.15,1
10/14/2022 6:45,20.8,1,1.9,1,1.9,1,471,1,2.07,1
10/14/2022 7:00,20.8,1,1.94,1,2.18,1,472,1,2.06,1
10/14/2022 7:15,20.8,1,1.97,1,2.54,1,473,1,2.31,1
10/14/2022 7:30,20.8,1,1.99,1,2.29,1,473,1,2.09,1
10/14/2022 7:45,20.8,1,2.02,1,2.71,1,475,1,2.52,1
10/14/2022 8:00,20.8,1,2.05,1,2.34,1,476,1,2.39,1
10/14/2022 8:15,20.8,1,2.07,1,2.57,1,477,1,2.4,1
10/14/2022 8:30,20.8,1,2.09,1,2.38,1,477,1,2.42,1
10/14/2022 8:45,20.8,1,2.11,1,2.36,1,479,1,3.05,1
10/14/2022 9:00,20.9,1,2.13,1,2.25,1,480,1,2.09,1
10/14/2022 9:15,20.9,1,2.14,1,2.29,1,481,1,3.11,1
10/14/2022 9:30,20.9,1,2.14,1,2.34,1,482,1,2.93,1
10/14/2022 9:45,20.9,1,2.15,1,2.26,1,482,1,2.55,1
10/14/2022 10:00,20.9,1,2.15,1,2.12,1,483,1,2.35,1
10/14/2022 10:15,21,1,2.14,1,2.33,1,482,1,2.42,1
10/14/2022 10:30,21,1,2.13,1,1.78,1,483,1,2.39,1
10/14/2022 10:45,20.9,1,2.11,1,2.25,1,485,1,2.32,1
10/14/2022 11:00,20.9,1,2.09,1,2.36,1,484,1,2.65,1
10/14/2022 11:15,20.9,1,2.07,1,1.96,1,481,1,2.99,1
10/14/2022 11:30,21,1,2.04,1,1.93,1,478,1,2.53,1
10/14/2022 11:45,21.2,1,2.01,1,1.79,1,481,1,2.2,1
10/14/2022 12:00,21,1,1.99,1,1.67,1,478,1,2.19,1
10/14/2022 12:15,21.1,1,1.96,1,2.18,1,477,1,2.08,1
10/14/2022 12:30,21,1,1.94,1,1.97,1,477,1,1.74,1
10/14/2022 12:45,20.9,1,1.92,1,1.84,1,477,1,2.02,1
10/14/2022 13:00,21,1,1.9,1,1.91,1,475,1,2.41,1
10/14/2022 13:15,21,1,1.88,1,2,1,474,1,2.18,1
10/14/2022 13:30,21,1,1.87,1,1.71,1,472,1,2.35,1
10/14/2022 13:45,21.1,1,1.86,1,1.69,1,472,1,2.27,1
10/14/2022 14:00,21.1,1,1.85,1,1.53,1,472,1,2.16,1
10/14/2022 14:15,21.1,1,1.88,1,1.51,1,472,1,2.19,1
10/14/2022 14:30,21.1,1,1.9,1,1.54,1,471,1,2.63,1
10/14/2022 14:45,21.4,1,1.91,1,1.58,1,473,1,2.49,1
10/14/2022 15:00,21.2,1,1.93,1,1.59,1,473,1,2.3,1
10/14/2022 15:15,21.1,1,1.97,1,1.59,1,472,1,2.54,1
