Time,B9545800,,B9545800,,B9545800,,B9545800,,B9545800,
4/14/2022 15:45,16.1,1,2.1,1,4.32,1,306,1,2.66,1
4/14/2022 16:00,16.1,1,2.11,1,4.15,1,304,1,2.61,1
4/14/2022 16:15,16.1,1,2.11,1,3.7,1,304,1,2.77,1
4/14/2022 16:30,16.1,1,2.11,1,3.46,1,304,1,2.66,1
4/14/2022 16:45,16.1,1,2.09,1,3.39,1,304,1,2.92,1
4/14/2022 17:00,16.1,1,2.06,1,3.75,1,304,1,2.82,1
4/14/2022 17:15,16,1,2.03,1,3.99,1,301,1,2.59,1
4/14/2022 17:30,16,1,1.99,1,3.95,1,304,1,2.62,1
4/14/2022 17:45,16,1,1.94,1,4.02,1,302,1,2.51,1
4/14/2022 18:00,16,1,1.91,1,3.82,1,304,1,2.58,1
4/14/2022 18:15,16,1,1.87,1,3.52,1,311,1,2.77,1
4/14/2022 18:30,16,1,1.83,1,3.8,1,309,1,2.87,1
4/14/2022 18:45,16,1,1.8,1,3.99,1,313,1,2.96,1
4/14/2022 19:00,16,1,1.76,1,4.57,1,316,1,3.15,1
4/14/2022 19:15,16,1,1.73,1,4.31,1,320,1,3.16,1
4/14/2022 19:30,16,1,1.69,1,3.33,1,322,1,3.37,1
4/14/2022 19:45,16,1,1.66,1,3.76,1,319,1,3.25,1
4/14/2022 20:00,16,1,1.62,1,3.5,1,321,1,3.2,1
4/14/2022 20:15,16,1,1.59,1,3.84,1,320,1,3.09,1
4/14/2022 20:30,16,1,1.56,1,3.57,1,321,1,3.24,1
4/14/2022 20:45,16,1,1.53,1,3.49,1,322,1,2.95,1
4/14/2022 21:00,15.9,1,1.49,1,3.34,1,320,1,3.17,1
4/14/2022 21:15,16,1,1.47,1,3.19,1,320,1,3.15,1
4/14/2022 21:30,15.9,1,1.43,1,3.19,1,320,1,3.05,1
4/14/2022 21:45,15.9,1,1.41,1,3.23,1,321,1,3.04,1
4/14/2022 22:00,15.9,1,1.38,1,3,1,322,1,3.16,1
4/14/2022 22:15,15.9,1,1.37,1,2.97,1,323,1,3.06,1
4/14/2022 22:30,15.9,1,1.35,1,3.08,1,324,1,3.17,1
4/14/2022 22:45,15.9,1,1.35,1,2.76,1,325,1,3.26,1
4/14/2022 23:00,15.9,1,1.35,1,2.7,1,327,1,3.59,1
4/14/2022 23:15,15.9,1,1.38,1,2.52,1,325,1,3.42,1
4/14/2022 23:30,15.9,1,1.41,1,2.42,1,327,1,3.27,1
4/14/2022 23:45,15.9,1,1.46,1,2.43,1,326,1,3.17,1
4/15/2022 0:00,15.9,1,1.51,1,2.64,1,325,1,2.93,1
4/15/2022 0:15,15.9,1,1.56,1,2.56,1,324,1,2.93,1
4/15/2022 0:30,15.9,1,1.61,1,2.64,1,321,1,2.76,1
4/15/2022 0:45,15.9,1,1.64,1,2.85,1,320,1,2.73,1
4/15/2022 1:00,15.9,1,1.68,1,2.81,1,321,1,2.65,1
4/15/2022 1:15,15.9,1,1.72,1,2.77,1,322,1,2.77,1
4/15/2022 1:30,15.9,1,1.75,1,3.11,1,321,1,2.64,1
4/15/2022 1:45,15.9,1,1.79,1,3.45,1,322,1,2.67,1
4/15/2022 2:00,15.9,1,1.84,1,4.47,1,320,1,2.81,1
4/15/2022 2:15,15.9,1,1.87,1,4.38,1,318,1,2.84,1
4/15/2022 2:30,15.9,1,1.91,1,4.93,1,317,1,2.67,1
4/15/2022 2:45,15.9,1,1.95,1,5.71,1,315,1,2.5,1
4/15/2022 3:00,15.9,1,1.99,1,5.09,1,318,1,2.72,1
4/15/2022 3:15,15.9,1,2.02,1,5.3,1,310,1,2.6,1
4/15/2022 3:30,15.9,1,2.05,1,4.64,1,313,1,2.61,1
4/15/2022 3:45,15.8,1,2.08,1,4.9,1,307,1,2.56,1
4/15/2022 4:00,15.8,1,2.1,1,5.15,1,305,1,2.52,1
4/15/2022 4:15,15.8,1,2.13,1,4.71,1,304,1,2.53,1
4/15/2022 4:30,15.8,1,2.14,1,4.77,1,303,1,2.55,1
4/15/2022 4:45,15.8,1,2.15,1,4.28,1,303,1,2.55,1
4/15/2022 5:00,15.8,1,2.15,1,4.25,1,302,1,2.55,1
4/15/2022 5:15,15.8,1,2.14,1,3.95,1,301,1,2.69,1
4/15/2022 5:30,15.7,1,2.12,1,4.12,1,302,1,2.43,1
4/15/2022 5:45,15.8,1,2.09,1,4.88,1,300,1,2.28,1
4/15/2022 6:00,15.8,1,2.06,1,4.84,1,303,1,2.3,1
4/15/2022 6:15,15.8,1,2.02,1,4.8,1,301,1,2.16,1
4/15/2022 6:30,15.8,1,1.98,1,4.71,1,303,1,2.19,1
4/15/2022 6:45,15.8,1,1.94,1,4.88,1,307,1,2.27,1
4/15/2022 7:00,15.8,1,1.9,1,5.02,1,306,1,2.33,1
4/15/2022 7:15,15.8,1,1.87,1,5.38,1,307,1,2.35,1
4/15/2022 7:30,15.8,1,1.83,1,5.62,1,314,1,2.51,1
4/15/2022 7:45,15.8,1,1.8,1,5.18,1,317,1,2.56,1
4/15/2022 8:00,15.8,1,1.76,1,4.99,1,319,1,2.6,1
4/15/2022 8:15,15.8,1,1.72,1,4.6,1,320,1,2.57,1
4/15/2022 8:30,15.8,1,1.69,1,4.64,1,319,1,2.63,1
4/15/2022 8:45,15.8,1,1.64,1,4.79,1,319,1,2.54,1
4/15/2022 9:00,15.8,1,1.61,1,4.78,1,318,1,2.76,1
4/15/2022 9:15,15.9,1,1.58,1,5.75,1,322,1,2.84,1
4/15/2022 9:30,15.9,1,1.55,1,4.03,1,321,1,2.71,1
4/15/2022 9:45,15.9,1,1.52,1,4.21,1,323,1,2.7,1
4/15/2022 10:00,15.9,1,1.49,1,3.84,1,321,1,2.64,1
4/15/2022 10:15,16,1,1.45,1,3.91,1,321,1,2.43,1
4/15/2022 10:30,16,1,1.43,1,3.49,1,321,1,2.63,1
4/15/2022 10:45,16,1,1.41,1,3.17,1,321,1,2.58,1
4/15/2022 11:00,16,1,1.4,1,3.33,1,323,1,2.51,1
4/15/2022 11:15,16.1,1,1.39,1,3.27,1,321,1,2.49,1
4/15/2022 11:30,16.2,1,1.39,1,2.95,1,324,1,2.65,1
4/15/2022 11:45,16.3,1,1.4,1,2.37,1,323,1,2.75,1
4/15/2022 12:00,16.3,1,1.43,1,2.66,1,323,1,3,1
4/15/2022 12:15,16.5,1,1.48,1,2.58,1,323,1,2.79,1
4/15/2022 12:30,16.1,1,1.52,1,2.74,1,323,1,2.78,1
4/15/2022 12:45,16.2,1,1.57,1,2.99,1,323,1,2.85,1
4/15/2022 13:00,16.3,1,1.61,1,2.88,1,322,1,2.93,1
4/15/2022 13:15,16.3,1,1.65,1,3.09,1,322,1,2.81,1
4/15/2022 13:30,16.2,1,1.69,1,3.32,1,322,1,2.81,1
4/15/2022 13:45,16.3,1,1.72,1,2.88,1,321,1,2.9,1
4/15/2022 14:00,16.5,1,1.76,1,3.25,1,320,1,2.94,1
4/15/2022 14:15,16.5,1,1.79,1,3.85,1,320,1,2.84,1
4/15/2022 14:30,16.3,1,1.83,1,4.5,1,318,1,2.73,1
4/15/2022 14:45,16.4,1,1.86,1,4.16,1,318,1,2.79,1
4/15/2022 15:00,16.4,1,1.9,1,4.68,1,315,1,2.75,1
4/15/2022 15:15,16.4,1,1.93,1,4.13,1,314,1,2.7,1
4/15/2022 15:30,16.4,1,1.96,1,4.32,1,313,1,2.62,1
4/15/2022 15:45,16.4,1,1.99,1,4.01,1,311,1,2.49,1
4/15/2022 16:00,16.5,1,2.01,1,4.18,1,310,1,2.58,1
4/15/2022 16:15,16.5,1,2.03,1,4.01,1,308,1,2.56,1
4/15/2022 16:30,16.4,1,2.05,1,3.99,1,305,1,2.6,1
4/15/2022 16:45,16.4,1,2.06,1,3.94,1,304,1,2.47,1
4/15/2022 17:00,16.4,1,2.06,1,3.82,1,306,1,2.39,1
4/15/2022 17:15,16.4,1,2.06,1,3.66,1,304,1,2.48,1
4/15/2022 17:30,16.4,1,2.05,1,3.51,1,304,1,2.52,1
4/15/2022 17:45,16.4,1,2.03,1,3.46,1,303,1,2.43,1
4/15/2022 18:00,16.4,1,1.99,1,3.91,1,306,1,2.54,1
4/15/2022 18:15,16.4,1,1.96,1,3.69,1,303,1,2.5,1
4/15/2022 18:30,16.4,1,1.92,1,3.68,1,307,1,2.56,1
4/15/2022 18:45,16.4,1,1.88,1,3.55,1,307,1,2.57,1
4/15/2022 19:00,16.5,1,1.83,1,3.49,1,313,1,2.98,1
4/15/2022 19:15,16.5,1,1.8,1,3.32,1,317,1,3.09,1
4/15/2022 19:30,16.4,1,1.77,1,3.72,1,315,1,3.02,1
4/15/2022 19:45,16.5,1,1.74,1,4.36,1,319,1,3.02,1
4/15/2022 20:00,16.5,1,1.71,1,4.42,1,320,1,2.92,1
4/15/2022 20:15,16.5,1,1.67,1,4.88,1,321,1,3.01,1
4/15/2022 20:30,16.4,1,1.64,1,4.28,1,321,1,3.03,1
4/15/2022 20:45,16.4,1,1.6,1,4.21,1,321,1,2.87,1
4/15/2022 21:00,16.4,1,1.57,1,3.93,1,322,1,2.89,1
4/15/2022 21:15,16.5,1,1.54,1,3.85,1,323,1,2.95,1
4/15/2022 21:30,16.5,1,1.5,1,3.48,1,323,1,2.92,1
4/15/2022 21:45,16.4,1,1.48,1,3.67,1,323,1,2.95,1
4/15/2022 22:00,16.4,1,1.45,1,3.55,1,324,1,2.84,1
4/15/2022 22:15,16.4,1,1.42,1,3.23,1,325,1,2.99,1
4/15/2022 22:30,16.4,1,1.39,1,2.96,1,326,1,3,1
4/15/2022 22:45,16.4,1,1.37,1,3.03,1,326,1,2.99,1
4/15/2022 23:00,16.4,1,1.36,1,2.99,1,326,1,2.9,1
4/15/2022 23:15,16.4,1,1.35,1,3.11,1,328,1,3.06,1
4/15/2022 23:30,16.4,1,1.36,1,2.62,1,326,1,3.12,1
4/15/2022 23:45,16.4,1,1.39,1,2.53,1,326,1,3.26,1
4/16/2022 0:00,16.4,1,1.43,1,2.35,1,325,1,3.32,1
4/16/2022 0:15,16.3,1,1.48,1,2.48,1,327,1,2.96,1
4/16/2022 0:30,16.3,1,1.53,1,2.53,1,326,1,2.9,1
4/16/2022 0:45,16.4,1,1.57,1,2.68,1,324,1,2.7,1
4/16/2022 1:00,16.4,1,1.62,1,2.96,1,323,1,2.62,1
4/16/2022 1:15,16.4,1,1.66,1,2.93,1,323,1,2.55,1
4/16/2022 1:30,16.3,1,1.69,1,2.86,1,324,1,2.66,1
4/16/2022 1:45,16.3,1,1.73,1,3.03,1,324,1,2.72,1
4/16/2022 2:00,16.3,1,1.76,1,3.77,1,322,1,2.59,1
4/16/2022 2:15,16.3,1,1.8,1,3.73,1,320,1,2.46,1
4/16/2022 2:30,16.3,1,1.84,1,3.8,1,319,1,2.43,1
4/16/2022 2:45,16.3,1,1.87,1,4.69,1,317,1,2.4,1
4/16/2022 3:00,16.3,1,1.91,1,4.99,1,314,1,2.4,1
4/16/2022 3:15,16.3,1,1.95,1,4.84,1,312,1,2.38,1
4/16/2022 3:30,16.2,1,1.98,1,4.96,1,310,1,2.35,1
4/16/2022 3:45,16.2,1,2.01,1,5.7,1,308,1,2.42,1
4/16/2022 4:00,16.2,1,2.04,1,5.55,1,306,1,2.25,1
4/16/2022 4:15,16.2,1,2.07,1,5.38,1,304,1,2.28,1
4/16/2022 4:30,16.2,1,2.1,1,5.5,1,303,1,2.29,1
4/16/2022 4:45,16.2,1,2.12,1,5.27,1,302,1,2.26,1
4/16/2022 5:00,16.2,1,2.13,1,4.97,1,301,1,2.3,1
4/16/2022 5:15,16.2,1,2.13,1,4.59,1,300,1,2.28,1
4/16/2022 5:30,16.1,1,2.14,1,4.35,1,300,1,2.33,1
4/16/2022 5:45,16.1,1,2.13,1,4.52,1,300,1,2.54,1
4/16/2022 6:00,16.1,1,2.11,1,4.74,1,300,1,2.45,1
4/16/2022 6:15,16.1,1,2.08,1,4.73,1,300,1,2.26,1
4/16/2022 6:30,16.1,1,2.06,1,4.89,1,299,1,2.18,1
4/16/2022 6:45,16.1,1,2.02,1,4.43,1,299,1,2.07,1
4/16/2022 7:00,16.1,1,1.98,1,4.42,1,301,1,2.11,1
4/16/2022 7:15,16.2,1,1.94,1,4.6,1,304,1,2.19,1
4/16/2022 7:30,16.1,1,1.91,1,4.71,1,304,1,2.05,1
4/16/2022 7:45,16.2,1,1.87,1,5.02,1,308,1,2.26,1
4/16/2022 8:00,16.2,1,1.84,1,5.31,1,312,1,2.22,1
4/16/2022 8:15,16.2,1,1.8,1,5.35,1,316,1,2.36,1
4/16/2022 8:30,16.2,1,1.77,1,4.81,1,316,1,2.41,1
4/16/2022 8:45,16.2,1,1.74,1,4.73,1,318,1,2.35,1
4/16/2022 9:00,16.2,1,1.7,1,4.66,1,316,1,2.4,1
4/16/2022 9:15,16.2,1,1.67,1,4.79,1,317,1,2.38,1
4/16/2022 9:30,16.2,1,1.64,1,4.29,1,318,1,2.41,1
4/16/2022 9:45,16.2,1,1.61,1,3.97,1,319,1,2.57,1
4/16/2022 10:00,16.3,1,1.58,1,3.76,1,319,1,2.59,1
4/16/2022 10:15,16.3,1,1.55,1,3.8,1,320,1,2.54,1
4/16/2022 10:30,16.3,1,1.51,1,3.49,1,321,1,2.55,1
4/16/2022 10:45,16.3,1,1.49,1,3.1,1,322,1,2.62,1
4/16/2022 11:00,16.3,1,1.46,1,3.12,1,323,1,2.72,1
4/16/2022 11:15,16.3,1,1.44,1,3.23,1,324,1,2.44,1
4/16/2022 11:30,16.4,1,1.42,1,3.02,1,324,1,2.81,1
4/16/2022 11:45,16.4,1,1.4,1,2.9,1,324,1,2.46,1
4/16/2022 12:00,16.4,1,1.39,1,2.74,1,325,1,2.53,1
4/16/2022 12:15,16.5,1,1.4,1,2.69,1,323,1,2.67,1
4/16/2022 12:30,16.5,1,1.42,1,2.49,1,322,1,2.92,1
4/16/2022 12:45,16.5,1,1.45,1,2.42,1,322,1,2.77,1
4/16/2022 13:00,16.5,1,1.5,1,2.34,1,323,1,2.63,1
4/16/2022 13:15,16.5,1,1.55,1,2.56,1,323,1,2.59,1
4/16/2022 13:30,16.5,1,1.6,1,2.53,1,322,1,2.58,1
4/16/2022 13:45,16.6,1,1.65,1,2.65,1,322,1,2.67,1
4/16/2022 14:00,16.6,1,1.69,1,2.81,1,321,1,2.7,1
4/16/2022 14:15,16.6,1,1.73,1,2.95,1,321,1,2.73,1
4/16/2022 14:30,16.7,1,1.76,1,2.84,1,320,1,2.72,1
4/16/2022 14:45,16.8,1,1.8,1,2.77,1,320,1,2.75,1
4/16/2022 15:00,16.7,1,1.84,1,3.6,1,318,1,2.53,1
4/16/2022 15:15,16.6,1,1.88,1,4.4,1,317,1,2.63,1
4/16/2022 15:30,16.7,1,1.92,1,3.59,1,316,1,2.46,1
4/16/2022 15:45,16.6,1,1.95,1,4.22,1,314,1,2.47,1
4/16/2022 16:00,16.6,1,1.99,1,3.76,1,313,1,2.42,1
4/16/2022 16:15,16.6,1,2.02,1,3.72,1,311,1,2.48,1
4/16/2022 16:30,16.6,1,2.04,1,3.73,1,310,1,2.43,1
4/16/2022 16:45,16.6,1,2.07,1,3.65,1,308,1,2.45,1
4/16/2022 17:00,16.6,1,2.1,1,3.55,1,307,1,2.38,1
4/16/2022 17:15,16.6,1,2.11,1,3.7,1,305,1,2.38,1
4/16/2022 17:30,16.6,1,2.12,1,3.66,1,304,1,2.25,1
4/16/2022 17:45,16.6,1,2.13,1,3.28,1,303,1,2.36,1
4/16/2022 18:00,16.6,1,2.13,1,3.41,1,303,1,2.33,1
4/16/2022 18:15,16.5,1,2.12,1,3.74,1,299,1,2.41,1
4/16/2022 18:30,16.5,1,2.1,1,2.92,1,301,1,2.52,1
4/16/2022 18:45,16.5,1,2.06,1,3.72,1,299,1,2.53,1
4/16/2022 19:00,16.5,1,2.03,1,3.51,1,301,1,2.57,1
4/16/2022 19:15,16.5,1,1.99,1,3.42,1,302,1,2.53,1
4/16/2022 19:30,16.5,1,1.95,1,3.35,1,305,1,2.47,1
4/16/2022 19:45,16.6,1,1.91,1,3.77,1,312,1,2.77,1
4/16/2022 20:00,16.7,1,1.88,1,3.03,1,322,1,3.22,1
4/16/2022 20:15,16.6,1,1.85,1,3.51,1,315,1,2.85,1
4/16/2022 20:30,16.6,1,1.82,1,3.95,1,316,1,2.78,1
4/16/2022 20:45,16.6,1,1.79,1,4.17,1,318,1,2.88,1
4/16/2022 21:00,16.6,1,1.75,1,3.68,1,319,1,2.86,1
4/16/2022 21:15,16.6,1,1.72,1,3.93,1,319,1,2.74,1
4/16/2022 21:30,16.6,1,1.69,1,3.71,1,319,1,2.8,1
4/16/2022 21:45,16.6,1,1.66,1,3.72,1,319,1,2.73,1
4/16/2022 22:00,16.6,1,1.62,1,3.59,1,320,1,2.79,1
4/16/2022 22:15,16.6,1,1.59,1,3.47,1,321,1,2.75,1
4/16/2022 22:30,16.6,1,1.57,1,3.39,1,321,1,2.78,1
4/16/2022 22:45,16.6,1,1.54,1,3.27,1,322,1,2.8,1
4/16/2022 23:00,16.5,1,1.51,1,2.93,1,322,1,2.82,1
4/16/2022 23:15,16.5,1,1.5,1,2.93,1,325,1,2.68,1
4/16/2022 23:30,16.5,1,1.49,1,2.99,1,325,1,2.73,1
4/16/2022 23:45,16.5,1,1.49,1,2.86,1,326,1,2.8,1
4/17/2022 0:00,16.5,1,1.51,1,2.82,1,326,1,2.86,1
4/17/2022 0:15,16.5,1,1.53,1,2.53,1,324,1,3.16,1
4/17/2022 0:30,16.5,1,1.56,1,2.47,1,323,1,3.02,1
4/17/2022 0:45,16.5,1,1.61,1,2.43,1,325,1,2.87,1
4/17/2022 1:00,16.5,1,1.66,1,2.48,1,325,1,2.69,1
4/17/2022 1:15,16.5,1,1.71,1,2.4,1,324,1,2.5,1
4/17/2022 1:30,16.5,1,1.75,1,2.58,1,322,1,2.47,1
4/17/2022 1:45,16.5,1,1.79,1,2.91,1,321,1,2.33,1
4/17/2022 2:00,16.5,1,1.83,1,2.93,1,321,1,2.33,1
4/17/2022 2:15,16.4,1,1.87,1,3.08,1,322,1,2.37,1
4/17/2022 2:30,16.4,1,1.91,1,3.51,1,320,1,2.44,1
4/17/2022 2:45,16.4,1,1.95,1,4.02,1,318,1,2.32,1
4/17/2022 3:00,16.4,1,1.99,1,4.54,1,316,1,2.36,1
4/17/2022 3:15,16.4,1,2.03,1,4.86,1,313,1,2.46,1
4/17/2022 3:30,16.4,1,2.07,1,4.27,1,312,1,2.25,1
4/17/2022 3:45,16.3,1,2.11,1,4.96,1,309,1,2.43,1
4/17/2022 4:00,16.3,1,2.15,1,4.67,1,307,1,2.35,1
4/17/2022 4:15,16.3,1,2.18,1,5.11,1,305,1,2.19,1
4/17/2022 4:30,16.3,1,2.21,1,5.21,1,302,1,2.22,1
4/17/2022 4:45,16.2,1,2.23,1,5.46,1,300,1,2.23,1
4/17/2022 5:00,16.2,1,2.26,1,5.63,1,299,1,2.3,1
4/17/2022 5:15,16.2,1,2.28,1,5.39,1,299,1,2.21,1
4/17/2022 5:30,16.2,1,2.29,1,4.68,1,298,1,2.28,1
4/17/2022 5:45,16.2,1,2.29,1,4.63,1,298,1,2.11,1
4/17/2022 6:00,16.2,1,2.28,1,4.19,1,298,1,2.23,1
4/17/2022 6:15,16.2,1,2.27,1,4.45,1,298,1,2.34,1
4/17/2022 6:30,16.2,1,2.24,1,4.94,1,297,1,2,1
4/17/2022 6:45,16.2,1,2.2,1,5.22,1,296,1,2,1
4/17/2022 7:00,16.2,1,2.16,1,5.18,1,298,1,2,1
4/17/2022 7:15,16.2,1,2.12,1,4.99,1,298,1,2,1
4/17/2022 7:30,16.2,1,2.08,1,5.32,1,301,1,2.06,1
4/17/2022 7:45,16.2,1,2.04,1,5.34,1,303,1,2.07,1
4/17/2022 8:00,16.2,1,2,1,5.6,1,304,1,2.02,1
4/17/2022 8:15,16.2,1,1.96,1,6.49,1,308,1,2.22,1
4/17/2022 8:30,16.3,1,1.93,1,4.79,1,314,1,2.39,1
4/17/2022 8:45,16.3,1,1.89,1,5.16,1,314,1,2.24,1
4/17/2022 9:00,16.3,1,1.85,1,4.68,1,314,1,2.28,1
4/17/2022 9:15,16.3,1,1.81,1,4.61,1,314,1,2.31,1
4/17/2022 9:30,16.3,1,1.77,1,4.11,1,315,1,2.35,1
4/17/2022 9:45,16.4,1,1.73,1,4.03,1,315,1,2.32,1
4/17/2022 10:00,16.4,1,1.7,1,3.56,1,317,1,2.31,1
4/17/2022 10:15,16.4,1,1.66,1,3.9,1,318,1,2.39,1
4/17/2022 10:30,16.4,1,1.62,1,3.56,1,319,1,2.29,1
4/17/2022 10:45,16.5,1,1.58,1,3.63,1,319,1,2.34,1
4/17/2022 11:00,16.5,1,1.55,1,3.32,1,321,1,2.36,1
4/17/2022 11:15,16.6,1,1.51,1,2.97,1,319,1,2.4,1
4/17/2022 11:30,16.6,1,1.47,1,3.1,1,322,1,2.4,1
4/17/2022 11:45,16.6,1,1.43,1,2.87,1,321,1,2.31,1
4/17/2022 12:00,16.7,1,1.41,1,2.74,1,323,1,2.53,1
4/17/2022 12:15,16.7,1,1.38,1,2.75,1,324,1,2.37,1
4/17/2022 12:30,16.7,1,1.36,1,2.61,1,324,1,2.37,1
4/17/2022 12:45,16.8,1,1.35,1,2.65,1,329,1,2.48,1
4/17/2022 13:00,16.8,1,1.34,1,2.54,1,332,1,2.7,1
4/17/2022 13:15,16.9,1,1.35,1,,170,335,1,2.62,1
4/17/2022 13:30,17,1,1.37,1,1.97,1,335,1,2.55,1
4/17/2022 13:45,17,1,1.41,1,2.16,1,332,1,2.84,1
4/17/2022 14:00,17,1,1.46,1,2.15,1,328,1,2.46,1
4/17/2022 14:15,17,1,1.51,1,2.42,1,326,1,2.49,1
4/17/2022 14:30,17,1,1.56,1,2.34,1,324,1,2.44,1
4/17/2022 14:45,17,1,1.6,1,2.71,1,322,1,2.71,1
4/17/2022 15:00,17.1,1,1.63,1,2.47,1,321,1,2.72,1
4/17/2022 15:15,17.1,1,1.67,1,2.55,1,321,1,2.61,1
4/17/2022 15:30,17.1,1,1.7,1,2.57,1,320,1,2.63,1
4/17/2022 15:45,17.1,1,1.73,1,2.89,1,319,1,2.65,1
4/17/2022 16:00,17,1,1.77,1,3.15,1,318,1,2.48,1
4/17/2022 16:15,16.9,1,1.81,1,3.43,1,316,1,2.54,1
4/17/2022 16:30,16.9,1,1.84,1,3.79,1,315,1,2.48,1
4/17/2022 16:45,16.8,1,1.88,1,3.62,1,314,1,2.34,1
4/17/2022 17:00,16.9,1,1.91,1,3.38,1,313,1,2.33,1
4/17/2022 17:15,16.9,1,1.94,1,3.7,1,311,1,2.35,1
4/17/2022 17:30,16.8,1,1.96,1,3.68,1,310,1,2.35,1
4/17/2022 17:45,16.8,1,1.99,1,3.68,1,309,1,2.26,1
4/17/2022 18:00,16.8,1,2.01,1,3.45,1,308,1,2.2,1
4/17/2022 18:15,16.8,1,2.02,1,3.45,1,306,1,2.27,1
4/17/2022 18:30,16.8,1,2.03,1,3.59,1,305,1,2.4,1
4/17/2022 18:45,16.8,1,2.04,1,3.17,1,305,1,2.38,1
4/17/2022 19:00,16.7,1,2.04,1,3.14,1,304,1,2.41,1
4/17/2022 19:15,16.7,1,2.03,1,3.01,1,304,1,2.7,1
4/17/2022 19:30,16.7,1,2,1,2.75,1,303,1,2.91,1
4/17/2022 19:45,16.7,1,1.97,1,3.45,1,302,1,2.52,1
4/17/2022 20:00,16.7,1,1.94,1,3.24,1,305,1,2.47,1
4/17/2022 20:15,16.8,1,1.9,1,3.27,1,308,1,2.32,1
4/17/2022 20:30,16.7,1,1.86,1,3.44,1,308,1,2.43,1
4/17/2022 20:45,16.8,1,1.82,1,3.17,1,316,1,2.53,1
4/17/2022 21:00,16.8,1,1.79,1,3.42,1,312,1,2.41,1
4/17/2022 21:15,16.8,1,1.76,1,3.35,1,317,1,2.52,1
4/17/2022 21:30,16.8,1,1.73,1,3.47,1,319,1,2.57,1
4/17/2022 21:45,16.8,1,1.7,1,3.98,1,320,1,2.59,1
4/17/2022 22:00,16.8,1,1.67,1,3.14,1,321,1,2.66,1
4/17/2022 22:15,16.7,1,1.64,1,3.24,1,320,1,2.67,1
4/17/2022 22:30,16.7,1,1.61,1,3.06,1,320,1,2.63,1
4/17/2022 22:45,16.7,1,1.58,1,2.97,1,321,1,2.65,1
4/17/2022 23:00,16.7,1,1.56,1,3.2,1,321,1,2.67,1
4/17/2022 23:15,16.7,1,1.54,1,2.81,1,322,1,2.56,1
4/17/2022 23:30,16.7,1,1.53,1,2.82,1,322,1,2.6,1
4/17/2022 23:45,16.6,1,1.52,1,2.88,1,324,1,2.52,1
4/18/2022 0:00,16.6,1,1.53,1,2.8,1,324,1,2.58,1
4/18/2022 0:15,16.6,1,1.54,1,2.67,1,323,1,2.57,1
4/18/2022 0:30,16.6,1,1.56,1,2.33,1,323,1,2.46,1
4/18/2022 0:45,16.6,1,1.59,1,2.28,1,320,1,2.58,1
4/18/2022 1:00,16.6,1,1.64,1,2.34,1,323,1,2.41,1
4/18/2022 1:15,16.6,1,1.68,1,2.42,1,323,1,2.37,1
4/18/2022 1:30,16.5,1,1.72,1,2.44,1,321,1,2.19,1
4/18/2022 1:45,16.5,1,1.76,1,2.47,1,320,1,2.22,1
4/18/2022 2:00,16.5,1,1.8,1,2.57,1,320,1,2.12,1
4/18/2022 2:15,16.5,1,1.85,1,2.54,1,320,1,2.14,1
4/18/2022 2:30,16.5,1,1.88,1,2.7,1,320,1,2.16,1
4/18/2022 2:45,16.4,1,1.92,1,3,1,319,1,2.27,1
4/18/2022 3:00,16.4,1,1.95,1,3.2,1,316,1,2.08,1
4/18/2022 3:15,16.4,1,2,1,3.68,1,314,1,2.15,1
4/18/2022 3:30,16.4,1,2.04,1,3.8,1,311,1,2.09,1
4/18/2022 3:45,16.4,1,2.08,1,4.12,1,307,1,2.06,1
4/18/2022 4:00,16.4,1,2.12,1,4.58,1,305,1,2.04,1
4/18/2022 4:15,16.3,1,2.16,1,4.56,1,303,1,2.11,1
4/18/2022 4:30,16.3,1,2.19,1,4.76,1,302,1,2.05,1
4/18/2022 4:45,16.3,1,2.22,1,4.58,1,300,1,1.92,1
4/18/2022 5:00,16.3,1,2.25,1,4.84,1,299,1,2.05,1
4/18/2022 5:15,16.3,1,2.28,1,5.51,1,298,1,2.11,1
4/18/2022 5:30,16.3,1,2.3,1,4.67,1,297,1,2.08,1
4/18/2022 5:45,16.3,1,2.32,1,4.45,1,296,1,1.97,1
4/18/2022 6:00,16.3,1,2.33,1,4.3,1,295,1,1.94,1
4/18/2022 6:15,16.3,1,2.33,1,4.4,1,294,1,2,1
4/18/2022 6:30,16.2,1,2.33,1,3.78,1,293,1,1.9,1
4/18/2022 6:45,16.3,1,2.31,1,4.27,1,292,1,2.17,1
4/18/2022 7:00,16.3,1,2.28,1,4.29,1,292,1,2.16,1
4/18/2022 7:15,16.2,1,2.25,1,4.73,1,293,1,1.99,1
4/18/2022 7:30,16.2,1,2.21,1,4.1,1,295,1,1.95,1
4/18/2022 7:45,16.3,1,2.17,1,4.46,1,294,1,1.94,1
4/18/2022 8:00,16.3,1,2.13,1,4.9,1,298,1,1.97,1
4/18/2022 8:15,16.3,1,2.09,1,4.99,1,299,1,1.99,1
4/18/2022 8:30,16.3,1,2.05,1,5.37,1,301,1,2.09,1
4/18/2022 8:45,16.3,1,2.01,1,5.85,1,304,1,2.08,1
4/18/2022 9:00,16.3,1,1.97,1,5.04,1,307,1,2.14,1
4/18/2022 9:15,16.3,1,1.93,1,4.83,1,310,1,2.13,1
4/18/2022 9:30,16.4,1,1.89,1,4.93,1,309,1,2.11,1
