Datetime,Cyanobacteria
8/19/2022 12:45:00 AM,2.33
8/19/2022 1:00:00 AM,2.20
8/19/2022 1:15:00 AM,2.09
8/19/2022 1:30:00 AM,2.13
8/19/2022 1:45:00 AM,2.09
8/19/2022 2:00:00 AM,2.00
8/19/2022 2:15:00 AM,1.98
8/19/2022 2:30:00 AM,2.10
8/19/2022 2:45:00 AM,1.92
8/19/2022 3:00:00 AM,1.86
8/19/2022 3:15:00 AM,1.89
8/19/2022 3:30:00 AM,1.76
8/19/2022 3:45:00 AM,1.70
8/19/2022 4:00:00 AM,1.77
8/19/2022 4:15:00 AM,1.67
8/19/2022 4:30:00 AM,1.68
8/19/2022 4:45:00 AM,1.67
8/19/2022 5:00:00 AM,1.67
8/19/2022 5:15:00 AM,1.60
8/19/2022 5:30:00 AM,1.64
8/19/2022 5:45:00 AM,1.60
8/19/2022 6:00:00 AM,1.68
8/19/2022 6:15:00 AM,1.64
8/19/2022 6:30:00 AM,1.60
8/19/2022 6:45:00 AM,1.53
8/19/2022 7:00:00 AM,1.59
8/19/2022 7:15:00 AM,1.54
8/19/2022 7:30:00 AM,1.47
8/19/2022 7:45:00 AM,1.53
8/19/2022 8:00:00 AM,1.55
8/19/2022 8:15:00 AM,1.55
8/19/2022 8:30:00 AM,1.66
8/19/2022 8:45:00 AM,1.62
8/19/2022 9:00:00 AM,1.72
8/19/2022 9:15:00 AM,1.78
8/19/2022 9:30:00 AM,1.73
8/19/2022 9:45:00 AM,1.88
8/19/2022 10:00:00 AM,1.65
8/19/2022 10:15:00 AM,1.62
8/19/2022 10:30:00 AM,1.80
8/19/2022 10:45:00 AM,1.88
8/19/2022 11:00:00 AM,1.82
8/19/2022 11:15:00 AM,1.83
8/19/2022 11:30:00 AM,1.75
8/19/2022 11:45:00 AM,2.05
8/19/2022 12:00:00 PM,2.02
8/19/2022 12:15:00 PM,1.87
8/19/2022 12:30:00 PM,2.01
8/19/2022 12:45:00 PM,1.97
8/19/2022 1:00:00 PM,1.98
8/19/2022 1:15:00 PM,2.20
8/19/2022 1:30:00 PM,2.03
8/19/2022 1:45:00 PM,1.94
8/19/2022 2:00:00 PM,1.84
8/19/2022 2:15:00 PM,2.37
8/19/2022 2:30:00 PM,2.08
8/19/2022 2:45:00 PM,1.91
8/19/2022 3:00:00 PM,2.03
8/19/2022 3:15:00 PM,2.27
8/19/2022 3:30:00 PM,2.33
8/19/2022 3:45:00 PM,2.21
8/19/2022 4:00:00 PM,2.42
8/19/2022 4:15:00 PM,2.45
8/19/2022 4:30:00 PM,2.11
8/19/2022 4:45:00 PM,2.48
8/19/2022 5:00:00 PM,2.33
8/19/2022 5:15:00 PM,2.83
8/19/2022 5:30:00 PM,2.45
8/19/2022 5:45:00 PM,2.77
8/19/2022 6:00:00 PM,2.82
8/19/2022 6:15:00 PM,2.97
8/19/2022 6:30:00 PM,2.36
8/19/2022 6:45:00 PM,2.60
8/19/2022 7:00:00 PM,2.74
8/19/2022 7:15:00 PM,3.00
8/19/2022 7:30:00 PM,3.01
8/19/2022 7:45:00 PM,2.99
8/19/2022 8:00:00 PM,2.86
8/19/2022 8:15:00 PM,2.84
8/19/2022 8:30:00 PM,3.02
8/19/2022 8:45:00 PM,2.91
8/19/2022 9:00:00 PM,2.85
8/19/2022 9:15:00 PM,2.79
8/19/2022 9:30:00 PM,3.07
8/19/2022 9:45:00 PM,3.02
8/19/2022 10:00:00 PM,3.29
8/19/2022 10:15:00 PM,3.05
8/19/2022 10:30:00 PM,3.09
8/19/2022 10:45:00 PM,2.96
8/19/2022 11:00:00 PM,3.32
8/19/2022 11:15:00 PM,3.16
8/19/2022 11:30:00 PM,3.49
8/19/2022 11:45:00 PM,3.77
8/20/2022 12:00:00 AM,3.16
8/20/2022 12:15:00 AM,3.04
8/20/2022 12:30:00 AM,2.97
8/20/2022 12:45:00 AM,3.59
8/20/2022 1:00:00 AM,3.11
8/20/2022 1:15:00 AM,2.70
8/20/2022 1:30:00 AM,2.71
8/20/2022 1:45:00 AM,2.50
8/20/2022 2:00:00 AM,2.46
8/20/2022 2:15:00 AM,2.57
8/20/2022 2:30:00 AM,2.64
8/20/2022 2:45:00 AM,2.51
8/20/2022 3:00:00 AM,2.24
8/20/2022 3:15:00 AM,2.32
8/20/2022 3:30:00 AM,2.13
8/20/2022 3:45:00 AM,2.19
8/20/2022 4:00:00 AM,1.95
8/20/2022 4:15:00 AM,1.93
8/20/2022 4:30:00 AM,2.11
8/20/2022 4:45:00 AM,1.96
8/20/2022 5:00:00 AM,1.85
8/20/2022 5:15:00 AM,1.89
8/20/2022 5:30:00 AM,1.92
8/20/2022 5:45:00 AM,1.82
8/20/2022 6:00:00 AM,2.07
8/20/2022 6:15:00 AM,1.81
8/20/2022 6:30:00 AM,1.89
8/20/2022 6:45:00 AM,1.85
8/20/2022 7:00:00 AM,1.90
8/20/2022 7:15:00 AM,1.79
8/20/2022 7:30:00 AM,1.75
8/20/2022 7:45:00 AM,1.68
8/20/2022 8:00:00 AM,1.72
8/20/2022 8:15:00 AM,1.66
8/20/2022 8:30:00 AM,1.95
8/20/2022 8:45:00 AM,1.60
8/20/2022 9:00:00 AM,1.72
8/20/2022 9:15:00 AM,1.70
8/20/2022 9:30:00 AM,1.78
8/20/2022 9:45:00 AM,1.84
8/20/2022 10:00:00 AM,1.77
8/20/2022 10:15:00 AM,2.05
8/20/2022 10:30:00 AM,2.05
8/20/2022 10:45:00 AM,1.96
8/20/2022 11:00:00 AM,1.93
8/20/2022 11:15:00 AM,1.96
8/20/2022 11:30:00 AM,2.05
8/20/2022 11:45:00 AM,2.25
8/20/2022 12:00:00 PM,2.07
8/20/2022 12:15:00 PM,2.19
8/20/2022 12:30:00 PM,2.33
8/20/2022 12:45:00 PM,2.34
8/20/2022 1:00:00 PM,2.32
8/20/2022 1:15:00 PM,2.61
8/20/2022 1:30:00 PM,2.46
8/20/2022 1:45:00 PM,2.60
8/20/2022 2:00:00 PM,2.56
8/20/2022 2:15:00 PM,2.60
8/20/2022 2:30:00 PM,2.87
8/20/2022 2:45:00 PM,2.87
8/20/2022 3:00:00 PM,3.00
8/20/2022 3:15:00 PM,2.55
8/20/2022 3:30:00 PM,2.76
8/20/2022 3:45:00 PM,3.20
8/20/2022 4:00:00 PM,3.11
8/20/2022 4:15:00 PM,3.01
8/20/2022 4:30:00 PM,3.28
8/20/2022 4:45:00 PM,3.17
8/20/2022 5:00:00 PM,2.88
8/20/2022 5:15:00 PM,2.94
8/20/2022 5:30:00 PM,2.96
8/20/2022 5:45:00 PM,3.20
8/20/2022 6:00:00 PM,2.92
8/20/2022 6:15:00 PM,3.18
8/20/2022 6:30:00 PM,2.63
8/20/2022 6:45:00 PM,2.76
8/20/2022 7:00:00 PM,2.74
8/20/2022 7:15:00 PM,3.24
8/20/2022 7:30:00 PM,3.37
8/20/2022 7:45:00 PM,3.19
8/20/2022 8:00:00 PM,3.43
8/20/2022 8:15:00 PM,3.40
8/20/2022 8:30:00 PM,3.28
8/20/2022 8:45:00 PM,3.18
8/20/2022 9:00:00 PM,3.51
8/20/2022 9:15:00 PM,3.50
8/20/2022 9:30:00 PM,3.72
8/20/2022 9:45:00 PM,3.44
8/20/2022 10:00:00 PM,3.53
8/20/2022 10:15:00 PM,3.64
8/20/2022 10:30:00 PM,3.78
8/20/2022 10:45:00 PM,4.04
8/20/2022 11:00:00 PM,3.45
8/20/2022 11:15:00 PM,3.82
8/20/2022 11:30:00 PM,3.75
8/20/2022 11:45:00 PM,3.81
8/21/2022 12:00:00 AM,3.42
8/21/2022 12:15:00 AM,3.19
8/21/2022 12:30:00 AM,3.86
8/21/2022 12:45:00 AM,3.40
8/21/2022 1:00:00 AM,2.97
8/21/2022 1:15:00 AM,3.33
8/21/2022 1:30:00 AM,3.02
8/21/2022 1:45:00 AM,3.48
8/21/2022 2:00:00 AM,3.15
8/21/2022 2:15:00 AM,3.81
8/21/2022 2:30:00 AM,2.78
8/21/2022 2:45:00 AM,2.96
8/21/2022 3:00:00 AM,3.19
8/21/2022 3:15:00 AM,3.02
8/21/2022 3:30:00 AM,2.64
8/21/2022 3:45:00 AM,2.64
8/21/2022 4:00:00 AM,2.93
8/21/2022 4:15:00 AM,2.70
8/21/2022 4:30:00 AM,2.47
8/21/2022 4:45:00 AM,2.53
8/21/2022 5:00:00 AM,2.37
8/21/2022 5:15:00 AM,2.15
8/21/2022 5:30:00 AM,2.40
8/21/2022 5:45:00 AM,2.24
8/21/2022 6:00:00 AM,2.19
8/21/2022 6:15:00 AM,2.14
8/21/2022 6:30:00 AM,2.19
8/21/2022 6:45:00 AM,2.21
8/21/2022 7:00:00 AM,2.00
8/21/2022 7:15:00 AM,2.15
8/21/2022 7:30:00 AM,2.13
8/21/2022 7:45:00 AM,1.98
8/21/2022 8:00:00 AM,2.11
8/21/2022 8:15:00 AM,2.00
8/21/2022 8:30:00 AM,1.97
8/21/2022 8:45:00 AM,1.84
8/21/2022 9:00:00 AM,2.10
8/21/2022 9:15:00 AM,1.97
8/21/2022 9:30:00 AM,1.83
8/21/2022 9:45:00 AM,2.14
8/21/2022 10:00:00 AM,1.76
8/21/2022 10:15:00 AM,2.01
8/21/2022 10:30:00 AM,1.97
8/21/2022 10:45:00 AM,1.94
8/21/2022 11:00:00 AM,1.95
8/21/2022 11:15:00 AM,1.84
8/21/2022 11:30:00 AM,2.23
8/21/2022 11:45:00 AM,2.26
8/21/2022 12:00:00 PM,2.35
8/21/2022 12:15:00 PM,2.25
8/21/2022 12:30:00 PM,2.33
8/21/2022 12:45:00 PM,2.52
8/21/2022 1:00:00 PM,2.70
8/21/2022 1:15:00 PM,2.80
8/21/2022 1:30:00 PM,2.66
8/21/2022 1:45:00 PM,3.15
8/21/2022 2:00:00 PM,2.78
8/21/2022 2:15:00 PM,2.93
8/21/2022 2:30:00 PM,2.94
8/21/2022 2:45:00 PM,3.01
8/21/2022 3:00:00 PM,3.04
8/21/2022 3:15:00 PM,3.20
8/21/2022 3:30:00 PM,3.29
8/21/2022 3:45:00 PM,3.30
8/21/2022 4:00:00 PM,3.31
8/21/2022 4:15:00 PM,3.62
8/21/2022 4:30:00 PM,3.58
8/21/2022 4:45:00 PM,3.41
8/21/2022 5:00:00 PM,3.43
8/21/2022 5:15:00 PM,3.41
8/21/2022 5:30:00 PM,3.35
8/21/2022 5:45:00 PM,3.18
8/21/2022 6:00:00 PM,3.61
8/21/2022 6:15:00 PM,2.88
8/21/2022 6:30:00 PM,2.92
8/21/2022 6:45:00 PM,2.99
8/21/2022 7:00:00 PM,2.19
8/21/2022 7:15:00 PM,2.53
8/21/2022 7:30:00 PM,2.64
8/21/2022 7:45:00 PM,2.30
8/21/2022 8:00:00 PM,2.40
8/21/2022 8:15:00 PM,2.37
8/21/2022 8:30:00 PM,2.38
8/21/2022 8:45:00 PM,2.55
8/21/2022 9:00:00 PM,3.22
8/21/2022 9:15:00 PM,2.76
8/21/2022 9:30:00 PM,3.03
8/21/2022 9:45:00 PM,3.00
8/21/2022 10:00:00 PM,3.52
8/21/2022 10:15:00 PM,3.00
8/21/2022 10:30:00 PM,3.40
8/21/2022 10:45:00 PM,3.22
8/21/2022 11:00:00 PM,3.29
8/21/2022 11:15:00 PM,3.42
8/21/2022 11:30:00 PM,3.47
8/21/2022 11:45:00 PM,3.63
8/22/2022 12:00:00 AM,4.04
8/22/2022 12:15:00 AM,4.24
8/22/2022 12:30:00 AM,4.01
8/22/2022 12:45:00 AM,3.72
8/22/2022 1:00:00 AM,3.89
8/22/2022 1:15:00 AM,3.52
8/22/2022 1:30:00 AM,3.50
8/22/2022 1:45:00 AM,3.80
8/22/2022 2:00:00 AM,3.48
8/22/2022 2:15:00 AM,3.00
8/22/2022 2:30:00 AM,3.69
8/22/2022 2:45:00 AM,3.47
8/22/2022 3:00:00 AM,3.20
8/22/2022 3:15:00 AM,3.15
8/22/2022 3:30:00 AM,3.13
8/22/2022 3:45:00 AM,3.09
8/22/2022 4:00:00 AM,3.14
8/22/2022 4:15:00 AM,2.83
8/22/2022 4:30:00 AM,2.81
8/22/2022 4:45:00 AM,2.90
8/22/2022 5:00:00 AM,2.79
8/22/2022 5:15:00 AM,2.66
8/22/2022 5:30:00 AM,2.42
8/22/2022 5:45:00 AM,2.48
8/22/2022 6:00:00 AM,2.46
8/22/2022 6:15:00 AM,2.19
8/22/2022 6:30:00 AM,2.29
8/22/2022 6:45:00 AM,2.25
8/22/2022 7:00:00 AM,2.27
8/22/2022 7:15:00 AM,2.25
8/22/2022 7:30:00 AM,2.01
8/22/2022 7:45:00 AM,2.18
8/22/2022 8:00:00 AM,1.79
8/22/2022 8:15:00 AM,1.91
8/22/2022 8:30:00 AM,1.96
8/22/2022 8:45:00 AM,1.87
8/22/2022 9:00:00 AM,1.74
8/22/2022 9:15:00 AM,1.98
8/22/2022 9:30:00 AM,2.00
8/22/2022 9:45:00 AM,1.76
8/22/2022 10:00:00 AM,1.92
8/22/2022 10:15:00 AM,1.74
8/22/2022 10:30:00 AM,1.83
8/22/2022 10:45:00 AM,1.83
8/22/2022 11:00:00 AM,1.75
8/22/2022 11:15:00 AM,1.72
8/22/2022 11:30:00 AM,1.70
8/22/2022 11:45:00 AM,1.75
8/22/2022 12:00:00 PM,2.02
8/22/2022 12:30:00 PM,2.10
8/22/2022 12:45:00 PM,2.35
8/22/2022 1:00:00 PM,2.37
8/22/2022 1:15:00 PM,2.62
8/22/2022 1:30:00 PM,2.82
8/22/2022 1:45:00 PM,2.55
8/22/2022 2:00:00 PM,2.65
8/22/2022 2:15:00 PM,2.84
8/22/2022 2:30:00 PM,2.86
8/22/2022 2:45:00 PM,3.06
8/22/2022 3:00:00 PM,3.05
8/22/2022 3:15:00 PM,3.13
8/22/2022 3:30:00 PM,3.13
8/22/2022 3:45:00 PM,2.77
8/22/2022 4:00:00 PM,3.55
8/22/2022 4:15:00 PM,3.36
8/22/2022 4:30:00 PM,3.04
8/22/2022 4:45:00 PM,3.21
8/22/2022 5:00:00 PM,3.65
8/22/2022 5:15:00 PM,3.44
8/22/2022 5:30:00 PM,3.50
8/22/2022 5:45:00 PM,3.27
8/22/2022 6:00:00 PM,3.21
8/22/2022 6:15:00 PM,2.80
8/22/2022 6:30:00 PM,2.87
8/22/2022 6:45:00 PM,2.70
8/22/2022 7:00:00 PM,2.82
8/22/2022 7:15:00 PM,2.47
8/22/2022 7:30:00 PM,2.36
8/22/2022 7:45:00 PM,2.34
8/22/2022 8:00:00 PM,2.54
8/22/2022 8:15:00 PM,2.41
8/22/2022 8:30:00 PM,2.60
8/22/2022 8:45:00 PM,2.71
8/22/2022 9:00:00 PM,2.37
8/22/2022 9:15:00 PM,2.43
8/22/2022 9:30:00 PM,2.44
8/22/2022 9:45:00 PM,2.16
8/22/2022 10:00:00 PM,2.29
8/22/2022 10:15:00 PM,2.26
8/22/2022 10:30:00 PM,2.69
8/22/2022 10:45:00 PM,2.91
8/22/2022 11:00:00 PM,3.08
8/22/2022 11:15:00 PM,3.40
8/22/2022 11:30:00 PM,3.24
8/22/2022 11:45:00 PM,3.27
8/23/2022 12:00:00 AM,3.40
8/23/2022 12:15:00 AM,3.73
8/23/2022 12:30:00 AM,4.13
8/23/2022 12:45:00 AM,3.50
8/23/2022 1:00:00 AM,3.88
8/23/2022 1:15:00 AM,3.96
8/23/2022 1:30:00 AM,3.79
8/23/2022 1:45:00 AM,3.78
8/23/2022 2:00:00 AM,3.79
8/23/2022 2:15:00 AM,4.11
8/23/2022 2:30:00 AM,3.81
8/23/2022 2:45:00 AM,4.12
8/23/2022 3:00:00 AM,3.87
8/23/2022 3:15:00 AM,3.31
8/23/2022 3:30:00 AM,4.01
8/23/2022 3:45:00 AM,3.45
8/23/2022 4:00:00 AM,3.65
8/23/2022 4:15:00 AM,3.28
8/23/2022 4:30:00 AM,3.45
8/23/2022 4:45:00 AM,3.16
8/23/2022 5:00:00 AM,3.39
8/23/2022 5:15:00 AM,3.03
8/23/2022 5:30:00 AM,2.87
8/23/2022 5:45:00 AM,2.99
8/23/2022 6:00:00 AM,2.86
8/23/2022 6:15:00 AM,2.64
8/23/2022 6:30:00 AM,2.65
8/23/2022 6:45:00 AM,2.68
8/23/2022 7:00:00 AM,2.39
8/23/2022 7:15:00 AM,2.45
8/23/2022 7:30:00 AM,2.19
8/23/2022 7:45:00 AM,2.39
8/23/2022 8:00:00 AM,2.85
8/23/2022 8:15:00 AM,2.22
8/23/2022 8:30:00 AM,2.06
8/23/2022 8:45:00 AM,2.08
8/23/2022 9:00:00 AM,2.15
8/23/2022 9:15:00 AM,1.90
8/23/2022 9:30:00 AM,1.89
8/23/2022 9:45:00 AM,1.85
8/23/2022 10:00:00 AM,1.79
8/23/2022 10:15:00 AM,1.71
8/23/2022 10:30:00 AM,1.75
8/23/2022 10:45:00 AM,1.95
8/23/2022 11:00:00 AM,1.64
8/23/2022 11:15:00 AM,1.77
8/23/2022 11:30:00 AM,1.76
8/23/2022 11:45:00 AM,1.83
8/23/2022 12:00:00 PM,2.00
8/23/2022 12:15:00 PM,1.93
8/23/2022 12:30:00 PM,2.13
8/23/2022 12:45:00 PM,2.28
8/23/2022 1:00:00 PM,2.53
8/23/2022 1:15:00 PM,2.89
8/23/2022 1:30:00 PM,2.64
8/23/2022 1:45:00 PM,3.01
8/23/2022 2:00:00 PM,3.25
8/23/2022 2:15:00 PM,3.31
8/23/2022 2:30:00 PM,3.24
8/23/2022 2:45:00 PM,3.36
8/23/2022 3:00:00 PM,3.56
8/23/2022 3:15:00 PM,3.93
8/23/2022 3:30:00 PM,3.92
8/23/2022 3:45:00 PM,4.01
8/23/2022 4:00:00 PM,4.77
8/23/2022 4:15:00 PM,4.15
8/23/2022 4:30:00 PM,3.75
8/23/2022 4:45:00 PM,4.22
8/23/2022 5:00:00 PM,4.46
8/23/2022 5:15:00 PM,4.51
8/23/2022 5:30:00 PM,4.97
8/23/2022 5:45:00 PM,4.39
8/23/2022 6:00:00 PM,5.16
8/23/2022 6:15:00 PM,4.38
8/23/2022 6:30:00 PM,3.95
8/23/2022 6:45:00 PM,4.70
8/23/2022 7:00:00 PM,3.95
8/23/2022 7:15:00 PM,3.81
8/23/2022 7:30:00 PM,3.47
8/23/2022 7:45:00 PM,3.55
8/23/2022 8:00:00 PM,3.25
8/23/2022 8:15:00 PM,2.94
8/23/2022 8:30:00 PM,2.71
8/23/2022 8:45:00 PM,2.88
8/23/2022 9:00:00 PM,3.02
8/23/2022 9:15:00 PM,3.17
8/23/2022 9:30:00 PM,2.50
8/23/2022 9:45:00 PM,3.58
8/23/2022 10:00:00 PM,2.96
8/23/2022 10:15:00 PM,3.30
8/23/2022 10:30:00 PM,3.13
8/23/2022 10:45:00 PM,3.33
8/23/2022 11:00:00 PM,3.63
8/23/2022 11:15:00 PM,4.08
8/23/2022 11:30:00 PM,4.45
8/23/2022 11:45:00 PM,4.50
8/24/2022 12:00:00 AM,4.31
8/24/2022 12:15:00 AM,4.77
8/24/2022 12:30:00 AM,5.10
8/24/2022 12:45:00 AM,4.80
8/24/2022 1:00:00 AM,4.80
8/24/2022 1:15:00 AM,5.13
8/24/2022 1:30:00 AM,4.97
8/24/2022 1:45:00 AM,4.99
8/24/2022 2:00:00 AM,5.23
8/24/2022 2:15:00 AM,5.33
8/24/2022 2:30:00 AM,4.86
8/24/2022 2:45:00 AM,5.43
8/24/2022 3:00:00 AM,5.25
8/24/2022 3:15:00 AM,5.71
8/24/2022 3:30:00 AM,5.74
8/24/2022 3:45:00 AM,4.70
8/24/2022 4:00:00 AM,5.66
8/24/2022 4:15:00 AM,4.60
8/24/2022 4:30:00 AM,5.09
8/24/2022 4:45:00 AM,4.62
8/24/2022 5:00:00 AM,4.46
8/24/2022 5:15:00 AM,4.21
8/24/2022 5:30:00 AM,4.52
8/24/2022 5:45:00 AM,4.62
8/24/2022 6:00:00 AM,5.11
8/24/2022 6:15:00 AM,4.21
8/24/2022 6:30:00 AM,3.96
8/24/2022 6:45:00 AM,4.60
8/24/2022 7:00:00 AM,4.11
8/24/2022 7:15:00 AM,3.88
8/24/2022 7:30:00 AM,3.99
8/24/2022 7:45:00 AM,3.81
8/24/2022 8:00:00 AM,3.29
8/24/2022 8:15:00 AM,2.98
8/24/2022 8:30:00 AM,3.48
8/24/2022 8:45:00 AM,3.02
8/24/2022 9:00:00 AM,3.11
8/24/2022 9:15:00 AM,2.99
8/24/2022 9:30:00 AM,2.87
8/24/2022 9:45:00 AM,2.63
8/24/2022 10:00:00 AM,2.34
8/24/2022 10:15:00 AM,2.54
8/24/2022 10:30:00 AM,2.19
8/24/2022 10:45:00 AM,2.31
8/24/2022 11:00:00 AM,2.26
8/24/2022 11:15:00 AM,2.18
8/24/2022 11:30:00 AM,2.12
8/24/2022 11:45:00 AM,2.20
8/24/2022 12:00:00 PM,2.52
8/24/2022 12:15:00 PM,2.97
8/24/2022 12:30:00 PM,2.61
8/24/2022 12:45:00 PM,2.23
8/24/2022 1:00:00 PM,2.90
8/24/2022 1:15:00 PM,3.31
8/24/2022 1:30:00 PM,3.40
8/24/2022 1:45:00 PM,3.63
8/24/2022 2:00:00 PM,3.73
8/24/2022 2:15:00 PM,3.63
8/24/2022 2:30:00 PM,4.03
8/24/2022 2:45:00 PM,4.06
8/24/2022 3:00:00 PM,4.30
8/24/2022 3:15:00 PM,4.92
8/24/2022 3:30:00 PM,4.92
8/24/2022 3:45:00 PM,5.27
8/24/2022 4:00:00 PM,4.81
8/24/2022 4:15:00 PM,4.81
8/24/2022 4:30:00 PM,5.07
8/24/2022 4:45:00 PM,5.25
8/24/2022 5:00:00 PM,5.32
8/24/2022 5:15:00 PM,5.48
8/24/2022 5:30:00 PM,4.99
8/24/2022 5:45:00 PM,5.32
8/24/2022 6:00:00 PM,5.11
8/24/2022 6:15:00 PM,5.31
8/24/2022 6:30:00 PM,5.48
8/24/2022 6:45:00 PM,4.87
8/24/2022 7:00:00 PM,4.40
8/24/2022 7:15:00 PM,5.19
8/24/2022 7:30:00 PM,4.22
8/24/2022 7:45:00 PM,4.87
8/24/2022 8:00:00 PM,4.99
8/24/2022 8:15:00 PM,4.47
8/24/2022 8:30:00 PM,4.67
8/24/2022 8:45:00 PM,4.37
8/24/2022 9:00:00 PM,4.36
8/24/2022 9:15:00 PM,4.07
8/24/2022 9:30:00 PM,3.93
8/24/2022 9:45:00 PM,4.26
8/24/2022 10:00:00 PM,4.12
8/24/2022 10:15:00 PM,3.87
8/24/2022 10:30:00 PM,3.91
8/24/2022 10:45:00 PM,3.67
8/24/2022 11:00:00 PM,4.04
8/24/2022 11:15:00 PM,3.95
8/24/2022 11:30:00 PM,4.11
8/24/2022 11:45:00 PM,4.31
8/25/2022 12:00:00 AM,4.31
8/25/2022 12:15:00 AM,4.83
8/25/2022 12:30:00 AM,5.03
8/25/2022 12:45:00 AM,5.47
8/25/2022 1:00:00 AM,5.18
8/25/2022 1:15:00 AM,5.41
8/25/2022 1:30:00 AM,5.38
8/25/2022 1:45:00 AM,5.58
8/25/2022 2:00:00 AM,5.25
8/25/2022 2:15:00 AM,5.60
8/25/2022 2:30:00 AM,5.72
8/25/2022 2:45:00 AM,5.81
8/25/2022 3:00:00 AM,6.47
8/25/2022 3:15:00 AM,6.79
8/25/2022 3:30:00 AM,6.47
8/25/2022 3:45:00 AM,6.28
8/25/2022 4:00:00 AM,6.30
8/25/2022 4:15:00 AM,6.09
8/25/2022 4:30:00 AM,6.23
8/25/2022 4:45:00 AM,5.38
8/25/2022 5:00:00 AM,5.52
8/25/2022 5:15:00 AM,6.49
8/25/2022 5:30:00 AM,5.17
8/25/2022 5:45:00 AM,5.39
8/25/2022 6:00:00 AM,5.10
8/25/2022 6:15:00 AM,5.24
8/25/2022 6:30:00 AM,5.41
8/25/2022 6:45:00 AM,5.72
8/25/2022 7:00:00 AM,4.72
8/25/2022 7:15:00 AM,4.97
8/25/2022 7:30:00 AM,4.53
8/25/2022 7:45:00 AM,4.26
8/25/2022 8:00:00 AM,4.06
8/25/2022 8:15:00 AM,4.02
8/25/2022 8:30:00 AM,3.73
8/25/2022 8:45:00 AM,3.69
8/25/2022 9:00:00 AM,3.88
8/25/2022 9:15:00 AM,3.32
8/25/2022 9:30:00 AM,3.24
8/25/2022 9:45:00 AM,3.34
8/25/2022 10:00:00 AM,3.25
8/25/2022 10:15:00 AM,3.11
8/25/2022 10:30:00 AM,3.00
8/25/2022 10:45:00 AM,2.87
8/25/2022 11:00:00 AM,2.96
8/25/2022 11:15:00 AM,2.69
8/25/2022 11:30:00 AM,2.75
8/25/2022 11:45:00 AM,2.82
8/25/2022 12:00:00 PM,2.35
8/25/2022 12:15:00 PM,2.83
8/25/2022 12:30:00 PM,2.86
8/25/2022 12:45:00 PM,3.15
8/25/2022 1:00:00 PM,3.17
8/25/2022 1:15:00 PM,2.93
8/25/2022 1:30:00 PM,3.19
8/25/2022 1:45:00 PM,3.23
8/25/2022 2:00:00 PM,3.58
8/25/2022 2:15:00 PM,3.83
8/25/2022 2:30:00 PM,3.86
8/25/2022 2:45:00 PM,4.36
8/25/2022 3:00:00 PM,4.25
8/25/2022 3:15:00 PM,4.50
8/25/2022 3:30:00 PM,4.76
8/25/2022 3:45:00 PM,4.95
8/25/2022 4:00:00 PM,5.07
8/25/2022 4:15:00 PM,4.97
8/25/2022 4:30:00 PM,4.91
8/25/2022 4:45:00 PM,5.17
8/25/2022 5:00:00 PM,5.32
8/25/2022 5:15:00 PM,5.49
8/25/2022 5:30:00 PM,5.26
8/25/2022 5:45:00 PM,5.30
8/25/2022 6:00:00 PM,5.86
8/25/2022 6:15:00 PM,5.76
8/25/2022 6:30:00 PM,5.50
8/25/2022 6:45:00 PM,5.36
8/25/2022 7:00:00 PM,6.09
8/25/2022 7:15:00 PM,4.71
8/25/2022 7:30:00 PM,5.63
8/25/2022 7:45:00 PM,5.38
8/25/2022 8:00:00 PM,4.79
8/25/2022 8:15:00 PM,4.94
8/25/2022 8:30:00 PM,4.72
8/25/2022 8:45:00 PM,4.38
8/25/2022 9:00:00 PM,4.54
8/25/2022 9:15:00 PM,4.58
8/25/2022 9:30:00 PM,4.40
8/25/2022 9:45:00 PM,4.19
8/25/2022 10:00:00 PM,4.06
8/25/2022 10:15:00 PM,4.40
8/25/2022 10:30:00 PM,3.69
8/25/2022 10:45:00 PM,3.74
8/25/2022 11:00:00 PM,4.18
8/25/2022 11:15:00 PM,3.60
8/25/2022 11:30:00 PM,3.58
8/25/2022 11:45:00 PM,4.15
8/26/2022 12:00:00 AM,3.95
8/26/2022 12:15:00 AM,4.05
8/26/2022 12:30:00 AM,4.32
8/26/2022 12:45:00 AM,4.67
8/26/2022 1:00:00 AM,4.73
8/26/2022 1:15:00 AM,5.12
8/26/2022 1:30:00 AM,5.34
8/26/2022 1:45:00 AM,5.31
8/26/2022 2:00:00 AM,5.54
8/26/2022 2:15:00 AM,5.16
8/26/2022 2:30:00 AM,5.20
8/26/2022 2:45:00 AM,5.18
8/26/2022 3:00:00 AM,5.82
8/26/2022 3:15:00 AM,5.40
8/26/2022 3:30:00 AM,6.02
8/26/2022 3:45:00 AM,6.08
8/26/2022 4:00:00 AM,6.03
8/26/2022 4:15:00 AM,5.69
8/26/2022 4:30:00 AM,6.00
8/26/2022 4:45:00 AM,6.49
8/26/2022 5:00:00 AM,6.11
8/26/2022 5:15:00 AM,6.18
8/26/2022 5:30:00 AM,4.85
8/26/2022 5:45:00 AM,5.70
8/26/2022 6:00:00 AM,5.12
8/26/2022 6:15:00 AM,5.41
8/26/2022 6:30:00 AM,4.82
8/26/2022 6:45:00 AM,5.19
8/26/2022 7:00:00 AM,5.39
8/26/2022 7:15:00 AM,5.33
8/26/2022 7:30:00 AM,4.61
