agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,do_inst,do_inst_cd,p_h_inst,p_h_inst_cd,x_32316_inst,x_32316_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11312676,2022-01-03T11:45:00Z,8.5,A,599,A,10.3,P,7.4,P,2.06,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T12:00:00Z,8.5,A,598,A,10.3,P,7.4,P,2.08,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-03T12:15:00Z,8.5,A,594,A,10.3,P,7.4,P,2.1,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-03T12:30:00Z,8.5,A,591,A,10.3,P,7.4,P,2.09,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-03T12:45:00Z,8.5,A,589,A,10.3,P,7.4,P,2.07,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-03T13:00:00Z,8.5,A,584,A,10.2,P,7.4,P,2.14,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T13:15:00Z,8.5,A,586,A,10.3,P,7.4,P,2.05,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-03T13:30:00Z,8.5,A,583,A,10.3,P,7.4,P,2.05,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T13:45:00Z,8.5,A,580,A,10.2,P,7.4,P,2.06,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T14:00:00Z,8.5,A,579,A,10.2,P,7.4,P,2.06,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T14:15:00Z,8.5,A,577,A,10.2,P,7.4,P,2.14,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T14:30:00Z,8.5,A,574,A,10.2,P,7.4,P,2.14,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T14:45:00Z,8.5,A,572,A,10.2,P,7.4,P,2.14,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T15:00:00Z,8.5,A,569,A,10.2,P,7.4,P,2.18,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-03T15:15:00Z,8.5,A,568,A,10.2,P,7.4,P,2.2,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T15:30:00Z,8.5,A,566,A,10.2,P,7.4,P,2.19,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T15:45:00Z,8.5,A,564,A,10.2,P,7.4,P,2.21,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T16:00:00Z,8.5,A,562,A,10.2,P,7.4,P,2.3,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T16:15:00Z,8.5,A,561,A,10.2,P,7.4,P,2.38,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T16:30:00Z,8.5,A,559,A,10.2,P,7.4,P,2.34,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T16:45:00Z,8.5,A,558,A,10.2,P,7.4,P,2.5,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T17:00:00Z,8.6,A,558,A,10.2,P,7.4,P,2.52,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T17:15:00Z,8.6,A,558,A,10.2,P,7.4,P,2.61,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T17:30:00Z,8.6,A,558,A,10.2,P,7.4,P,2.48,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T17:45:00Z,8.6,A,559,A,10.2,P,7.4,P,2.39,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T18:00:00Z,8.6,A,563,A,10.2,P,7.4,P,2.39,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T18:15:00Z,8.5,A,566,A,10.2,P,7.4,P,2.18,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-03T18:30:00Z,8.5,A,568,A,10.2,P,7.4,P,2.25,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-03T18:45:00Z,8.5,A,570,A,10.3,P,7.4,P,2.2,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-03T19:00:00Z,8.5,A,572,A,10.3,P,7.4,P,2.18,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-03T19:15:00Z,8.5,A,573,A,10.3,P,7.4,P,2.2,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-03T19:30:00Z,8.5,A,574,A,10.3,P,7.4,P,2.28,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-03T19:45:00Z,8.5,A,575,A,10.3,P,7.4,P,2.2,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-03T20:00:00Z,8.6,A,576,A,10.3,P,7.4,P,2.24,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-03T20:15:00Z,8.6,A,574,A,10.3,P,7.4,P,2.24,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-03T20:30:00Z,8.6,A,573,A,10.3,P,7.4,P,2.26,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-03T20:45:00Z,8.6,A,571,A,10.3,P,7.4,P,2.26,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-03T21:00:00Z,8.7,A,567,A,10.2,P,7.4,P,2.26,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T21:15:00Z,8.7,A,566,A,10.2,P,7.4,P,2.26,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-03T21:30:00Z,8.7,A,564,A,10.2,P,7.4,P,2.19,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T21:45:00Z,8.7,A,562,A,10.2,P,7.4,P,2.22,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T22:00:00Z,8.7,A,557,A,10.2,P,7.4,P,2.27,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T22:15:00Z,8.7,A,556,A,10.2,P,7.4,P,2.17,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T22:30:00Z,8.8,A,554,A,10.2,P,7.4,P,2.21,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T22:45:00Z,8.8,A,552,A,10.2,P,7.4,P,2.26,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T23:00:00Z,8.8,A,551,A,10.2,P,7.4,P,2.2,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T23:15:00Z,8.8,A,548,A,10.2,P,7.4,P,2.16,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-03T23:30:00Z,8.8,A,546,A,10.2,P,7.4,P,2.2,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-03T23:45:00Z,8.8,A,546,A,10.2,P,7.4,P,2.23,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T00:00:00Z,8.8,A,543,A,10.2,P,7.4,P,2.2,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T00:15:00Z,8.8,A,538,A,10.2,P,7.4,P,2.19,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T00:30:00Z,8.8,A,534,A,10.2,P,7.4,P,2.23,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T00:45:00Z,8.8,A,532,A,10.2,P,7.4,P,2.2,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T01:00:00Z,8.8,A,528,A,10.2,P,7.4,P,2.25,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T01:15:00Z,8.8,A,526,A,10.2,P,7.4,P,2.32,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T01:30:00Z,8.8,A,523,A,10.2,P,7.4,P,2.26,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T01:45:00Z,8.8,A,521,A,10.2,P,7.4,P,2.3,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T02:00:00Z,8.8,A,519,A,10.2,P,7.4,P,2.3,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T02:15:00Z,8.8,A,519,A,10.2,P,7.4,P,2.39,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T02:30:00Z,8.8,A,516,A,10.2,P,7.4,P,2.42,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T02:45:00Z,8.8,A,517,A,10.2,P,7.4,P,2.53,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T03:00:00Z,8.8,A,517,A,10.2,P,7.4,P,2.7,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T03:15:00Z,8.8,A,517,A,10.2,P,7.4,P,2.74,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T03:30:00Z,8.8,A,519,A,10.2,P,7.4,P,2.64,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T03:45:00Z,8.8,A,522,A,10.2,P,7.4,P,2.55,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T04:00:00Z,8.8,A,524,A,10.2,P,7.4,P,2.48,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T04:15:00Z,8.8,A,527,A,10.2,P,7.4,P,2.52,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T04:30:00Z,8.8,A,529,A,10.2,P,7.4,P,2.56,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T04:45:00Z,8.8,A,532,A,10.2,P,7.4,P,2.52,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T05:00:00Z,8.8,A,534,A,10.2,P,7.4,P,2.49,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T05:15:00Z,8.8,A,536,A,10.2,P,7.4,P,2.46,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T05:30:00Z,8.8,A,539,A,10.2,P,7.4,P,2.49,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T05:45:00Z,8.8,A,542,A,10.2,P,7.4,P,2.52,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T06:00:00Z,8.8,A,540,A,10.2,P,7.4,P,2.54,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T06:15:00Z,8.8,A,546,A,10.2,P,7.4,P,2.44,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T06:30:00Z,8.8,A,548,A,10.2,P,7.4,P,2.48,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T06:45:00Z,8.8,A,550,A,10.2,P,7.4,P,2.42,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T07:00:00Z,8.8,A,552,A,10.3,P,7.4,P,2.43,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T07:15:00Z,8.7,A,552,A,10.3,P,7.4,P,2.4,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T07:30:00Z,8.7,A,553,A,10.3,P,7.4,P,2.4,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T07:45:00Z,8.7,A,553,A,10.3,P,7.4,P,2.44,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T08:00:00Z,8.7,A,554,A,10.3,P,7.4,P,2.36,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T08:15:00Z,8.7,A,555,A,10.3,P,7.4,P,2.34,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T08:30:00Z,8.7,A,558,A,10.3,P,7.4,P,2.44,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T08:45:00Z,8.7,A,560,A,10.3,P,7.4,P,2.38,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T09:00:00Z,8.7,A,562,A,10.3,P,7.4,P,2.38,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T09:15:00Z,8.7,A,564,A,10.4,P,7.4,P,2.34,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T09:30:00Z,8.7,A,566,A,10.4,P,7.4,P,2.36,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T09:45:00Z,8.7,A,570,A,10.4,P,7.4,P,2.42,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T10:00:00Z,8.6,A,573,A,10.4,P,7.4,P,2.39,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T10:15:00Z,8.6,A,576,A,10.4,P,7.4,P,2.39,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T10:30:00Z,8.7,A,576,A,10.3,P,7.4,P,2.46,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T10:45:00Z,8.7,A,578,A,10.3,P,7.4,P,2.52,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T11:00:00Z,8.7,A,576,A,10.3,P,7.4,P,2.5,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T11:15:00Z,8.7,A,577,A,10.3,P,7.4,P,2.32,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T11:30:00Z,8.6,A,574,A,10.3,P,7.4,P,2.25,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-04T11:45:00Z,8.7,A,571,A,10.3,P,7.4,P,2.18,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T12:00:00Z,8.7,A,567,A,10.2,P,7.4,P,2.22,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-04T12:15:00Z,8.7,A,568,A,10.2,P,7.4,P,2.23,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T12:30:00Z,8.7,A,565,A,10.2,P,7.4,P,2.2,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T12:45:00Z,8.7,A,563,A,10.2,P,7.4,P,2.18,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T13:00:00Z,8.7,A,561,A,10.2,P,7.4,P,2.18,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T13:15:00Z,8.7,A,559,A,10.2,P,7.4,P,2.18,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T13:30:00Z,8.7,A,558,A,10.2,P,7.4,P,2.12,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T13:45:00Z,8.7,A,555,A,10.2,P,7.4,P,2.2,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T14:00:00Z,8.7,A,555,A,10.2,P,7.4,P,2.14,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T14:15:00Z,8.7,A,553,A,10.2,P,7.4,P,2.17,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T14:30:00Z,8.7,A,552,A,10.2,P,7.4,P,2.17,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T14:45:00Z,8.7,A,551,A,10.2,P,7.4,P,2.28,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T15:00:00Z,8.7,A,549,A,10.1,P,7.4,P,2.26,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T15:15:00Z,8.7,A,546,A,10.1,P,7.4,P,2.34,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T15:30:00Z,8.7,A,544,A,10.1,P,7.4,P,2.36,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T15:45:00Z,8.7,A,542,A,10.1,P,7.4,P,2.42,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T16:00:00Z,8.7,A,541,A,10.1,P,7.4,P,2.43,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T16:15:00Z,8.7,A,539,A,10.1,P,7.4,P,2.48,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-04T16:30:00Z,8.7,A,537,A,10.1,P,7.4,P,2.49,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T16:45:00Z,8.7,A,535,A,10.1,P,7.4,P,2.5,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T17:00:00Z,8.7,A,535,A,10.1,P,7.4,P,2.67,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T17:15:00Z,8.7,A,533,A,10.1,P,7.4,P,2.78,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T17:30:00Z,8.7,A,533,A,10.1,P,7.4,P,NA,NA,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T17:45:00Z,8.8,A,534,A,10.1,P,7.4,P,2.62,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T18:00:00Z,8.8,A,535,A,10.1,P,7.4,P,2.59,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T18:15:00Z,8.8,A,537,A,10.1,P,7.4,P,2.5,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T18:30:00Z,8.8,A,539,A,10.1,P,7.4,P,2.47,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T18:45:00Z,8.8,A,542,A,10.1,P,7.4,P,2.4,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T19:00:00Z,8.8,A,543,A,10.1,P,7.4,P,2.43,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-04T19:15:00Z,8.8,A,545,A,10.1,P,7.4,P,2.43,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T19:30:00Z,8.8,A,547,A,10.1,P,7.4,P,2.48,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-04T19:45:00Z,8.8,A,549,A,10.1,P,7.4,P,2.36,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T20:00:00Z,8.9,A,550,A,10.2,P,7.4,P,2.34,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T20:15:00Z,8.9,A,551,A,10.2,P,7.4,P,2.32,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-04T20:30:00Z,8.9,A,552,A,10.2,P,7.4,P,2.4,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T20:45:00Z,8.9,A,552,A,10.2,P,7.4,P,2.35,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-04T21:00:00Z,8.9,A,553,A,10.2,P,7.4,P,2.44,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T21:15:00Z,9,A,553,A,10.2,P,7.4,P,2.43,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T21:30:00Z,9,A,552,A,10.2,P,7.4,P,2.35,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-04T21:45:00Z,8.9,A,550,A,10.1,P,7.4,P,2.33,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-04T22:00:00Z,8.9,A,548,A,10.1,P,7.4,P,2.33,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-04T22:15:00Z,8.9,A,547,A,10.1,P,7.4,P,2.4,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-04T22:30:00Z,8.9,A,547,A,10.1,P,7.4,P,2.3,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T22:45:00Z,9,A,545,A,10,P,7.4,P,2.42,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T23:00:00Z,9,A,544,A,10,P,7.4,P,2.35,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-04T23:15:00Z,9,A,540,A,10,P,7.4,P,2.37,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T23:30:00Z,9,A,538,A,10,P,7.4,P,2.38,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-04T23:45:00Z,9,A,535,A,10,P,7.4,P,2.45,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T00:00:00Z,9,A,533,A,10.1,P,7.4,P,2.41,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T00:15:00Z,9,A,530,A,10.1,P,7.4,P,2.36,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T00:30:00Z,9,A,527,A,10.1,P,7.4,P,2.3,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T00:45:00Z,9,A,525,A,10.1,P,7.4,P,2.36,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T01:00:00Z,9,A,523,A,10.1,P,7.4,P,2.39,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T01:15:00Z,9,A,520,A,10.1,P,7.4,P,2.35,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T01:30:00Z,9,A,517,A,10.1,P,7.4,P,2.45,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T01:45:00Z,9,A,514,A,10.1,P,7.4,P,2.46,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-05T02:00:00Z,8.9,A,513,A,10.1,P,7.4,P,2.47,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-05T02:15:00Z,8.9,A,511,A,10.1,P,7.4,P,2.46,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-05T02:30:00Z,8.9,A,506,A,10.1,P,7.4,P,2.48,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-01-05T02:45:00Z,8.9,A,506,A,10.1,P,7.4,P,2.46,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-01-05T03:00:00Z,8.9,A,504,A,10.1,P,7.4,P,2.52,P,5.2,P,Etc/GMT+8
USGS,11312676,2022-01-05T03:15:00Z,8.9,A,503,A,10.1,P,7.4,P,2.82,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-01-05T03:30:00Z,8.9,A,501,A,10.1,P,7.4,P,3.24,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-01-05T03:45:00Z,9,A,501,A,10,P,7.4,P,3.42,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-05T04:00:00Z,8.9,A,504,A,10,P,7.4,P,2.68,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T04:15:00Z,8.9,A,505,A,10,P,7.4,P,2.76,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T04:30:00Z,9,A,510,A,10,P,7.4,P,2.65,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-05T04:45:00Z,8.9,A,510,A,10,P,7.4,P,2.62,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T05:00:00Z,8.9,A,514,A,10.1,P,7.4,P,2.6,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T05:15:00Z,8.9,A,515,A,10,P,7.4,P,2.6,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T05:30:00Z,8.9,A,517,A,10.1,P,7.4,P,2.61,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T05:45:00Z,9,A,520,A,10.1,P,7.4,P,2.6,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T06:00:00Z,9,A,523,A,10.1,P,7.4,P,2.56,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T06:15:00Z,9,A,524,A,10.1,P,7.4,P,2.58,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T06:30:00Z,9,A,527,A,10,P,7.4,P,2.64,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T06:45:00Z,9,A,529,A,10,P,7.4,P,2.57,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T07:00:00Z,9,A,530,A,10,P,7.4,P,2.59,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T07:15:00Z,9,A,532,A,10,P,7.4,P,2.49,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-05T07:30:00Z,9,A,534,A,10,P,7.4,P,2.49,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-05T07:45:00Z,8.9,A,536,A,10.1,P,7.4,P,2.5,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T08:00:00Z,8.9,A,536,A,10.1,P,7.4,P,2.52,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T08:15:00Z,8.9,A,535,A,10.1,P,7.4,P,2.44,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-05T08:30:00Z,8.9,A,535,A,10.1,P,7.4,P,2.44,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-05T08:45:00Z,8.9,A,536,A,10.1,P,7.4,P,2.46,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T09:00:00Z,8.9,A,536,A,10.1,P,7.4,P,2.44,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-01-05T09:15:00Z,8.9,A,538,A,10.2,P,7.4,P,2.52,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-05T09:30:00Z,8.8,A,539,A,10.2,P,7.4,P,2.38,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T09:45:00Z,8.9,A,543,A,10.2,P,7.4,P,2.44,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T10:00:00Z,8.9,A,542,A,10.2,P,7.4,P,2.42,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T10:15:00Z,8.8,A,545,A,10.2,P,7.4,P,2.5,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T10:30:00Z,8.8,A,547,A,10.2,P,7.4,P,2.46,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T10:45:00Z,8.8,A,549,A,10.2,P,7.4,P,2.48,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T11:00:00Z,8.8,A,552,A,10.2,P,7.4,P,2.44,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-05T11:15:00Z,8.8,A,555,A,10.2,P,7.4,P,2.48,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-05T11:30:00Z,8.8,A,557,A,10.2,P,7.4,P,2.52,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-05T11:45:00Z,8.9,A,555,A,10.2,P,7.4,P,2.58,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T12:00:00Z,8.8,A,555,A,10.2,P,7.4,P,2.32,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-05T12:15:00Z,8.8,A,550,A,10.2,P,7.4,P,2.22,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-05T12:30:00Z,8.8,A,547,A,10.1,P,7.4,P,2.23,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-05T12:45:00Z,8.9,A,544,A,10.1,P,7.4,P,2.23,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-05T13:00:00Z,8.9,A,545,A,10,P,7.4,P,2.23,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-05T13:15:00Z,8.9,A,546,A,10.1,P,7.4,P,2.28,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T13:30:00Z,8.9,A,544,A,10.1,P,7.4,P,2.21,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T13:45:00Z,8.9,A,539,A,10,P,7.4,P,2.34,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T14:00:00Z,8.9,A,539,A,10,P,7.4,P,2.34,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T14:15:00Z,8.9,A,538,A,10,P,7.4,P,2.37,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T14:30:00Z,8.9,A,536,A,10,P,7.4,P,2.33,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T14:45:00Z,8.9,A,536,A,9.9,P,7.4,P,NA,NA,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-05T15:00:00Z,8.9,A,535,A,9.9,P,7.4,P,NA,NA,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-05T15:15:00Z,8.9,A,533,A,9.9,P,7.3,P,NA,NA,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-05T15:30:00Z,8.9,A,531,A,9.9,P,7.4,P,NA,NA,4.8,P,Etc/GMT+8
