BGC_ID	Mapping	Date	Time	Year	Month	Site	NWIS_site_no	Method	Lab	Tox_class	Analyte	Result	detect_tox	SiteDateID	UniqueID
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006308	N	2022-04-04	11:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	TOL_2022-04-04	TOL_2022-04-04_11:15:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006310	N	2022-04-04	13:45:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	JPT_2022-04-04	JPT_2022-04-04_13:45:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006474	N	2022-04-21	08:15:00	2022	Apr	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	TOL_2022-04-21	TOL_2022-04-21_08:15:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006475	N	2022-04-21	09:30:00	2022	Apr	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	JPT_2022-04-21	JPT_2022-04-21_09:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006532	N	2022-05-10	07:30:00	2022	May	LIB	11455315	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	LIB_2022-05-10	LIB_2022-05-10_07:30:00
BGC006540	N	2022-05-11	09:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	TOL_2022-05-11	TOL_2022-05-11_09:45:00
BGC006540	N	2022-05-11	09:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	TOL_2022-05-11	TOL_2022-05-11_09:45:00
