"station","parameter","time","value","unit","qaqc_flag_id"
"FRK","WaterTemperature",2022-09-16 03:45:00,21.53,"°C","G"
"FRK","WaterTemperature",2022-09-16 04:00:00,21.51,"°C","G"
"FRK","WaterTemperature",2022-09-16 04:15:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-16 04:30:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-16 04:45:00,21.39,"°C","G"
"FRK","WaterTemperature",2022-09-16 05:00:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-16 05:15:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-16 05:30:00,21.4,"°C","G"
"FRK","WaterTemperature",2022-09-16 05:45:00,21.35,"°C","G"
"FRK","WaterTemperature",2022-09-16 06:00:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-16 06:15:00,21.28,"°C","G"
"FRK","WaterTemperature",2022-09-16 06:30:00,21.28,"°C","G"
"FRK","WaterTemperature",2022-09-16 06:45:00,21.28,"°C","G"
"FRK","WaterTemperature",2022-09-16 07:00:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-16 07:15:00,21.3,"°C","G"
"FRK","WaterTemperature",2022-09-16 07:30:00,21.32,"°C","G"
"FRK","WaterTemperature",2022-09-16 07:45:00,21.34,"°C","G"
"FRK","WaterTemperature",2022-09-16 08:00:00,21.38,"°C","G"
"FRK","WaterTemperature",2022-09-16 08:15:00,21.43,"°C","G"
"FRK","WaterTemperature",2022-09-16 08:30:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-16 08:45:00,21.53,"°C","G"
"FRK","WaterTemperature",2022-09-16 09:00:00,21.58,"°C","G"
"FRK","WaterTemperature",2022-09-16 09:15:00,21.63,"°C","G"
"FRK","WaterTemperature",2022-09-16 09:30:00,21.67,"°C","G"
"FRK","WaterTemperature",2022-09-16 09:45:00,21.71,"°C","G"
"FRK","WaterTemperature",2022-09-16 10:00:00,21.75,"°C","G"
"FRK","WaterTemperature",2022-09-16 10:15:00,21.78,"°C","G"
"FRK","WaterTemperature",2022-09-16 10:30:00,21.86,"°C","G"
"FRK","WaterTemperature",2022-09-16 10:45:00,21.86,"°C","G"
"FRK","WaterTemperature",2022-09-16 11:00:00,21.88,"°C","G"
"FRK","WaterTemperature",2022-09-16 11:15:00,21.94,"°C","G"
"FRK","WaterTemperature",2022-09-16 11:30:00,21.97,"°C","G"
"FRK","WaterTemperature",2022-09-16 11:45:00,21.99,"°C","G"
"FRK","WaterTemperature",2022-09-16 12:00:00,22.04,"°C","G"
"FRK","WaterTemperature",2022-09-16 12:15:00,22.1,"°C","G"
"FRK","WaterTemperature",2022-09-16 12:30:00,22.13,"°C","G"
"FRK","WaterTemperature",2022-09-16 12:45:00,22.13,"°C","G"
"FRK","WaterTemperature",2022-09-16 13:00:00,22.1,"°C","G"
"FRK","WaterTemperature",2022-09-16 13:15:00,22.07,"°C","G"
"FRK","WaterTemperature",2022-09-16 13:30:00,22,"°C","G"
"FRK","WaterTemperature",2022-09-16 13:45:00,22.02,"°C","G"
"FRK","WaterTemperature",2022-09-16 14:00:00,22.01,"°C","G"
"FRK","WaterTemperature",2022-09-16 14:15:00,22.02,"°C","G"
"FRK","WaterTemperature",2022-09-16 14:30:00,22.03,"°C","G"
"FRK","WaterTemperature",2022-09-16 14:45:00,22.03,"°C","G"
"FRK","WaterTemperature",2022-09-16 15:00:00,22.11,"°C","G"
"FRK","WaterTemperature",2022-09-16 15:15:00,22.21,"°C","G"
"FRK","WaterTemperature",2022-09-16 15:30:00,22.32,"°C","G"
"FRK","WaterTemperature",2022-09-16 15:45:00,22.44,"°C","G"
"FRK","WaterTemperature",2022-09-16 16:00:00,22.62,"°C","G"
"FRK","WaterTemperature",2022-09-16 16:15:00,22.85,"°C","G"
"FRK","WaterTemperature",2022-09-16 16:30:00,22.99,"°C","G"
"FRK","WaterTemperature",2022-09-16 16:45:00,23.18,"°C","G"
"FRK","WaterTemperature",2022-09-16 17:00:00,23.47,"°C","G"
"FRK","WaterTemperature",2022-09-16 17:15:00,23.66,"°C","G"
"FRK","WaterTemperature",2022-09-16 17:30:00,23.65,"°C","G"
"FRK","WaterTemperature",2022-09-16 17:45:00,23.61,"°C","G"
"FRK","WaterTemperature",2022-09-16 18:00:00,23.57,"°C","G"
"FRK","WaterTemperature",2022-09-16 18:15:00,23.53,"°C","G"
"FRK","WaterTemperature",2022-09-16 18:30:00,23.47,"°C","G"
"FRK","WaterTemperature",2022-09-16 18:45:00,23.39,"°C","G"
"FRK","WaterTemperature",2022-09-16 19:00:00,23.32,"°C","G"
"FRK","WaterTemperature",2022-09-16 19:15:00,23.24,"°C","G"
"FRK","WaterTemperature",2022-09-16 19:30:00,23.18,"°C","G"
"FRK","WaterTemperature",2022-09-16 19:45:00,23.13,"°C","G"
"FRK","WaterTemperature",2022-09-16 20:00:00,23.1,"°C","G"
"FRK","WaterTemperature",2022-09-16 20:15:00,23.06,"°C","G"
"FRK","WaterTemperature",2022-09-16 20:30:00,23.03,"°C","G"
"FRK","WaterTemperature",2022-09-16 20:45:00,22.99,"°C","G"
"FRK","WaterTemperature",2022-09-16 21:00:00,22.93,"°C","G"
"FRK","WaterTemperature",2022-09-16 21:15:00,22.86,"°C","G"
"FRK","WaterTemperature",2022-09-16 21:30:00,22.82,"°C","G"
"FRK","WaterTemperature",2022-09-16 21:45:00,22.8,"°C","G"
"FRK","WaterTemperature",2022-09-16 22:00:00,22.8,"°C","G"
"FRK","WaterTemperature",2022-09-16 22:15:00,22.82,"°C","G"
"FRK","WaterTemperature",2022-09-16 22:30:00,22.81,"°C","G"
"FRK","WaterTemperature",2022-09-16 22:45:00,22.81,"°C","G"
"FRK","WaterTemperature",2022-09-16 23:00:00,22.8,"°C","G"
"FRK","WaterTemperature",2022-09-16 23:15:00,22.79,"°C","G"
"FRK","WaterTemperature",2022-09-16 23:30:00,22.72,"°C","G"
"FRK","WaterTemperature",2022-09-16 23:45:00,22.65,"°C","G"
"FRK","WaterTemperature",2022-09-17 00:00:00,22.61,"°C","G"
"FRK","WaterTemperature",2022-09-17 00:15:00,22.57,"°C","G"
"FRK","WaterTemperature",2022-09-17 00:30:00,22.52,"°C","G"
"FRK","WaterTemperature",2022-09-17 00:45:00,22.49,"°C","G"
"FRK","WaterTemperature",2022-09-17 01:00:00,22.44,"°C","G"
"FRK","WaterTemperature",2022-09-17 01:15:00,22.38,"°C","G"
"FRK","WaterTemperature",2022-09-17 01:30:00,22.33,"°C","G"
"FRK","WaterTemperature",2022-09-17 01:45:00,22.28,"°C","G"
"FRK","WaterTemperature",2022-09-17 02:00:00,22.25,"°C","G"
"FRK","WaterTemperature",2022-09-17 02:15:00,22.21,"°C","G"
"FRK","WaterTemperature",2022-09-17 02:30:00,22.17,"°C","G"
"FRK","WaterTemperature",2022-09-17 02:45:00,22.14,"°C","G"
"FRK","WaterTemperature",2022-09-17 03:00:00,22.1,"°C","G"
"FRK","WaterTemperature",2022-09-17 03:15:00,22.06,"°C","G"
"FRK","WaterTemperature",2022-09-17 03:30:00,22.03,"°C","G"
"FRK","WaterTemperature",2022-09-17 03:45:00,21.99,"°C","G"
"FRK","WaterTemperature",2022-09-17 04:00:00,21.96,"°C","G"
"FRK","WaterTemperature",2022-09-17 04:15:00,21.93,"°C","G"
"FRK","WaterTemperature",2022-09-17 04:30:00,21.9,"°C","G"
"FRK","WaterTemperature",2022-09-17 04:45:00,21.88,"°C","G"
"FRK","WaterTemperature",2022-09-17 05:00:00,21.85,"°C","G"
"FRK","WaterTemperature",2022-09-17 05:15:00,21.8,"°C","G"
"FRK","WaterTemperature",2022-09-17 05:30:00,21.77,"°C","G"
"FRK","WaterTemperature",2022-09-17 05:45:00,21.69,"°C","G"
"FRK","WaterTemperature",2022-09-17 06:00:00,21.58,"°C","G"
"FRK","WaterTemperature",2022-09-17 06:15:00,21.54,"°C","G"
"FRK","WaterTemperature",2022-09-17 06:30:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-17 06:45:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-17 07:00:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-17 07:15:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-17 07:30:00,21.44,"°C","G"
"FRK","WaterTemperature",2022-09-17 07:45:00,21.38,"°C","G"
"FRK","WaterTemperature",2022-09-17 08:00:00,21.38,"°C","G"
"FRK","WaterTemperature",2022-09-17 08:15:00,21.37,"°C","G"
"FRK","WaterTemperature",2022-09-17 08:30:00,21.4,"°C","G"
"FRK","WaterTemperature",2022-09-17 08:45:00,21.44,"°C","G"
"FRK","WaterTemperature",2022-09-17 09:00:00,21.52,"°C","G"
"FRK","WaterTemperature",2022-09-17 09:15:00,21.62,"°C","G"
"FRK","WaterTemperature",2022-09-17 09:30:00,21.69,"°C","G"
"FRK","WaterTemperature",2022-09-17 09:45:00,21.79,"°C","G"
"FRK","WaterTemperature",2022-09-17 10:00:00,21.85,"°C","G"
"FRK","WaterTemperature",2022-09-17 10:15:00,21.97,"°C","G"
"FRK","WaterTemperature",2022-09-17 10:30:00,22.04,"°C","G"
"FRK","WaterTemperature",2022-09-17 10:45:00,22.11,"°C","G"
"FRK","WaterTemperature",2022-09-17 11:00:00,22.16,"°C","G"
"FRK","WaterTemperature",2022-09-17 11:15:00,22.18,"°C","G"
"FRK","WaterTemperature",2022-09-17 11:30:00,22.22,"°C","G"
"FRK","WaterTemperature",2022-09-17 11:45:00,22.25,"°C","G"
"FRK","WaterTemperature",2022-09-17 12:00:00,22.3,"°C","G"
"FRK","WaterTemperature",2022-09-17 12:15:00,22.34,"°C","G"
"FRK","WaterTemperature",2022-09-17 12:30:00,22.38,"°C","G"
"FRK","WaterTemperature",2022-09-17 12:45:00,22.4,"°C","G"
"FRK","WaterTemperature",2022-09-17 13:00:00,22.42,"°C","G"
"FRK","WaterTemperature",2022-09-17 13:15:00,22.5,"°C","G"
"FRK","WaterTemperature",2022-09-17 13:30:00,22.63,"°C","G"
"FRK","WaterTemperature",2022-09-17 13:45:00,22.73,"°C","G"
"FRK","WaterTemperature",2022-09-17 14:00:00,22.73,"°C","G"
"FRK","WaterTemperature",2022-09-17 14:15:00,22.92,"°C","G"
"FRK","WaterTemperature",2022-09-17 14:30:00,22.79,"°C","G"
"FRK","WaterTemperature",2022-09-17 14:45:00,22.94,"°C","G"
"FRK","WaterTemperature",2022-09-17 15:00:00,22.88,"°C","G"
"FRK","WaterTemperature",2022-09-17 15:15:00,22.88,"°C","G"
"FRK","WaterTemperature",2022-09-17 15:30:00,22.87,"°C","G"
"FRK","WaterTemperature",2022-09-17 15:45:00,22.87,"°C","G"
"FRK","WaterTemperature",2022-09-17 16:00:00,22.9,"°C","G"
"FRK","WaterTemperature",2022-09-17 16:15:00,22.88,"°C","G"
"FRK","WaterTemperature",2022-09-17 16:30:00,22.85,"°C","G"
"FRK","WaterTemperature",2022-09-17 16:45:00,22.8,"°C","G"
"FRK","WaterTemperature",2022-09-17 17:00:00,22.77,"°C","G"
"FRK","WaterTemperature",2022-09-17 17:15:00,22.73,"°C","G"
"FRK","WaterTemperature",2022-09-17 17:30:00,22.68,"°C","G"
"FRK","WaterTemperature",2022-09-17 17:45:00,22.65,"°C","G"
"FRK","WaterTemperature",2022-09-17 18:00:00,22.59,"°C","G"
"FRK","WaterTemperature",2022-09-17 18:15:00,22.57,"°C","G"
"FRK","WaterTemperature",2022-09-17 18:30:00,22.49,"°C","G"
"FRK","WaterTemperature",2022-09-17 18:45:00,22.45,"°C","G"
"FRK","WaterTemperature",2022-09-17 19:00:00,22.43,"°C","G"
"FRK","WaterTemperature",2022-09-17 19:15:00,22.37,"°C","G"
"FRK","WaterTemperature",2022-09-17 19:30:00,22.32,"°C","G"
"FRK","WaterTemperature",2022-09-17 19:45:00,22.26,"°C","G"
"FRK","WaterTemperature",2022-09-17 20:00:00,22.22,"°C","G"
"FRK","WaterTemperature",2022-09-17 20:15:00,22.17,"°C","G"
"FRK","WaterTemperature",2022-09-17 20:30:00,22.11,"°C","G"
"FRK","WaterTemperature",2022-09-17 20:45:00,22.08,"°C","G"
"FRK","WaterTemperature",2022-09-17 21:00:00,22.04,"°C","G"
"FRK","WaterTemperature",2022-09-17 21:15:00,22.01,"°C","G"
"FRK","WaterTemperature",2022-09-17 21:30:00,21.97,"°C","G"
"FRK","WaterTemperature",2022-09-17 21:45:00,21.94,"°C","G"
"FRK","WaterTemperature",2022-09-17 22:00:00,21.91,"°C","G"
"FRK","WaterTemperature",2022-09-17 22:15:00,21.89,"°C","G"
"FRK","WaterTemperature",2022-09-17 22:30:00,21.87,"°C","G"
"FRK","WaterTemperature",2022-09-17 22:45:00,21.84,"°C","G"
"FRK","WaterTemperature",2022-09-17 23:00:00,21.81,"°C","G"
"FRK","WaterTemperature",2022-09-17 23:15:00,21.76,"°C","G"
"FRK","WaterTemperature",2022-09-17 23:30:00,21.74,"°C","G"
"FRK","WaterTemperature",2022-09-17 23:45:00,21.68,"°C","G"
"FRK","WaterTemperature",2022-09-18 00:00:00,21.65,"°C","G"
"FRK","WaterTemperature",2022-09-18 00:15:00,21.61,"°C","G"
"FRK","WaterTemperature",2022-09-18 00:30:00,21.57,"°C","G"
"FRK","WaterTemperature",2022-09-18 00:45:00,21.54,"°C","G"
"FRK","WaterTemperature",2022-09-18 01:00:00,21.5,"°C","G"
"FRK","WaterTemperature",2022-09-18 01:15:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-18 01:30:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-18 01:45:00,21.46,"°C","G"
"FRK","WaterTemperature",2022-09-18 02:00:00,21.44,"°C","G"
"FRK","WaterTemperature",2022-09-18 02:15:00,21.43,"°C","G"
"FRK","WaterTemperature",2022-09-18 02:30:00,21.42,"°C","G"
"FRK","WaterTemperature",2022-09-18 02:45:00,21.42,"°C","G"
"FRK","WaterTemperature",2022-09-18 03:00:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-18 03:15:00,21.4,"°C","G"
"FRK","WaterTemperature",2022-09-18 03:30:00,21.39,"°C","G"
"FRK","WaterTemperature",2022-09-18 03:45:00,21.38,"°C","G"
"FRK","WaterTemperature",2022-09-18 04:00:00,21.37,"°C","G"
"FRK","WaterTemperature",2022-09-18 04:15:00,21.35,"°C","G"
"FRK","WaterTemperature",2022-09-18 04:30:00,21.34,"°C","G"
"FRK","WaterTemperature",2022-09-18 04:45:00,21.32,"°C","G"
"FRK","WaterTemperature",2022-09-18 05:00:00,21.3,"°C","G"
"FRK","WaterTemperature",2022-09-18 05:15:00,21.28,"°C","G"
"FRK","WaterTemperature",2022-09-18 05:30:00,21.25,"°C","G"
"FRK","WaterTemperature",2022-09-18 05:45:00,21.22,"°C","G"
"FRK","WaterTemperature",2022-09-18 06:00:00,21.2,"°C","G"
"FRK","WaterTemperature",2022-09-18 06:15:00,21.16,"°C","G"
"FRK","WaterTemperature",2022-09-18 06:30:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-18 06:45:00,21.12,"°C","G"
"FRK","WaterTemperature",2022-09-18 07:00:00,21.11,"°C","G"
"FRK","WaterTemperature",2022-09-18 07:15:00,21.08,"°C","G"
"FRK","WaterTemperature",2022-09-18 07:30:00,21.08,"°C","G"
"FRK","WaterTemperature",2022-09-18 07:45:00,21.08,"°C","G"
"FRK","WaterTemperature",2022-09-18 08:00:00,21.07,"°C","G"
"FRK","WaterTemperature",2022-09-18 08:15:00,21.11,"°C","G"
"FRK","WaterTemperature",2022-09-18 08:30:00,21.12,"°C","G"
"FRK","WaterTemperature",2022-09-18 08:45:00,21.08,"°C","G"
"FRK","WaterTemperature",2022-09-18 09:00:00,21.07,"°C","G"
"FRK","WaterTemperature",2022-09-18 09:15:00,21.06,"°C","G"
"FRK","WaterTemperature",2022-09-18 09:30:00,21.05,"°C","G"
"FRK","WaterTemperature",2022-09-18 09:45:00,21.02,"°C","G"
"FRK","WaterTemperature",2022-09-18 10:00:00,21.05,"°C","G"
"FRK","WaterTemperature",2022-09-18 10:15:00,21.09,"°C","G"
"FRK","WaterTemperature",2022-09-18 10:30:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-18 10:45:00,21.17,"°C","G"
"FRK","WaterTemperature",2022-09-18 11:00:00,21.23,"°C","G"
"FRK","WaterTemperature",2022-09-18 11:15:00,21.26,"°C","G"
"FRK","WaterTemperature",2022-09-18 11:30:00,21.27,"°C","G"
"FRK","WaterTemperature",2022-09-18 11:45:00,21.27,"°C","G"
"FRK","WaterTemperature",2022-09-18 12:00:00,21.25,"°C","G"
"FRK","WaterTemperature",2022-09-18 12:15:00,21.27,"°C","G"
"FRK","WaterTemperature",2022-09-18 12:30:00,21.32,"°C","G"
"FRK","WaterTemperature",2022-09-18 12:45:00,21.37,"°C","G"
"FRK","WaterTemperature",2022-09-18 13:00:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-18 13:15:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-18 13:30:00,21.45,"°C","G"
"FRK","WaterTemperature",2022-09-18 13:45:00,21.51,"°C","G"
"FRK","WaterTemperature",2022-09-18 14:00:00,21.5,"°C","G"
"FRK","WaterTemperature",2022-09-18 14:15:00,21.53,"°C","G"
"FRK","WaterTemperature",2022-09-18 14:30:00,21.5,"°C","G"
"FRK","WaterTemperature",2022-09-18 14:45:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-18 15:00:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-18 15:15:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-18 15:30:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-18 15:45:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-18 16:00:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-18 16:15:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-18 16:30:00,21.49,"°C","G"
"FRK","WaterTemperature",2022-09-18 16:45:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-18 17:00:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-18 17:15:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-18 17:30:00,21.46,"°C","G"
"FRK","WaterTemperature",2022-09-18 17:45:00,21.45,"°C","G"
"FRK","WaterTemperature",2022-09-18 18:00:00,21.42,"°C","G"
"FRK","WaterTemperature",2022-09-18 18:15:00,21.39,"°C","G"
"FRK","WaterTemperature",2022-09-18 18:30:00,21.36,"°C","G"
"FRK","WaterTemperature",2022-09-18 18:45:00,21.35,"°C","G"
"FRK","WaterTemperature",2022-09-18 19:00:00,21.33,"°C","G"
"FRK","WaterTemperature",2022-09-18 19:15:00,21.33,"°C","G"
"FRK","WaterTemperature",2022-09-18 19:30:00,21.33,"°C","G"
"FRK","WaterTemperature",2022-09-18 19:45:00,21.31,"°C","G"
"FRK","WaterTemperature",2022-09-18 20:00:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-18 20:15:00,21.28,"°C","G"
"FRK","WaterTemperature",2022-09-18 20:30:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-18 20:45:00,21.27,"°C","G"
"FRK","WaterTemperature",2022-09-18 21:00:00,21.26,"°C","G"
"FRK","WaterTemperature",2022-09-18 21:15:00,21.24,"°C","G"
"FRK","WaterTemperature",2022-09-18 21:30:00,21.23,"°C","G"
"FRK","WaterTemperature",2022-09-18 21:45:00,21.22,"°C","G"
"FRK","WaterTemperature",2022-09-18 22:00:00,21.21,"°C","G"
"FRK","WaterTemperature",2022-09-18 22:15:00,21.2,"°C","G"
"FRK","WaterTemperature",2022-09-18 22:30:00,21.19,"°C","G"
"FRK","WaterTemperature",2022-09-18 22:45:00,21.18,"°C","G"
"FRK","WaterTemperature",2022-09-18 23:00:00,21.16,"°C","G"
"FRK","WaterTemperature",2022-09-18 23:15:00,21.16,"°C","G"
"FRK","WaterTemperature",2022-09-18 23:30:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-18 23:45:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-19 00:00:00,21.13,"°C","G"
"FRK","WaterTemperature",2022-09-19 00:15:00,21.12,"°C","G"
"FRK","WaterTemperature",2022-09-19 00:30:00,21.12,"°C","G"
"FRK","WaterTemperature",2022-09-19 00:45:00,21.1,"°C","G"
"FRK","WaterTemperature",2022-09-19 01:00:00,21.1,"°C","G"
"FRK","WaterTemperature",2022-09-19 01:15:00,21.09,"°C","G"
"FRK","WaterTemperature",2022-09-19 01:30:00,21.07,"°C","G"
"FRK","WaterTemperature",2022-09-19 01:45:00,21.07,"°C","G"
"FRK","WaterTemperature",2022-09-19 02:00:00,21.05,"°C","G"
"FRK","WaterTemperature",2022-09-19 02:15:00,21.04,"°C","G"
"FRK","WaterTemperature",2022-09-19 02:30:00,21.04,"°C","G"
"FRK","WaterTemperature",2022-09-19 02:45:00,21.03,"°C","G"
"FRK","WaterTemperature",2022-09-19 03:00:00,21.02,"°C","G"
"FRK","WaterTemperature",2022-09-19 03:15:00,21.02,"°C","G"
"FRK","WaterTemperature",2022-09-19 03:30:00,21.02,"°C","G"
"FRK","WaterTemperature",2022-09-19 03:45:00,21.01,"°C","G"
"FRK","WaterTemperature",2022-09-19 04:00:00,21,"°C","G"
"FRK","WaterTemperature",2022-09-19 04:15:00,20.98,"°C","G"
"FRK","WaterTemperature",2022-09-19 04:30:00,20.98,"°C","G"
"FRK","WaterTemperature",2022-09-19 04:45:00,20.97,"°C","G"
"FRK","WaterTemperature",2022-09-19 05:00:00,20.97,"°C","G"
"FRK","WaterTemperature",2022-09-19 05:15:00,20.96,"°C","G"
"FRK","WaterTemperature",2022-09-19 05:30:00,20.95,"°C","G"
"FRK","WaterTemperature",2022-09-19 05:45:00,20.94,"°C","G"
"FRK","WaterTemperature",2022-09-19 06:00:00,20.93,"°C","G"
"FRK","WaterTemperature",2022-09-19 06:15:00,20.92,"°C","G"
"FRK","WaterTemperature",2022-09-19 06:30:00,20.91,"°C","G"
"FRK","WaterTemperature",2022-09-19 06:45:00,20.9,"°C","G"
"FRK","WaterTemperature",2022-09-19 07:00:00,20.89,"°C","G"
"FRK","WaterTemperature",2022-09-19 07:15:00,20.89,"°C","G"
"FRK","WaterTemperature",2022-09-19 07:30:00,20.89,"°C","G"
"FRK","WaterTemperature",2022-09-19 07:45:00,20.88,"°C","G"
"FRK","WaterTemperature",2022-09-19 08:00:00,20.88,"°C","G"
"FRK","WaterTemperature",2022-09-19 08:15:00,20.89,"°C","G"
"FRK","WaterTemperature",2022-09-19 08:30:00,20.9,"°C","G"
"FRK","WaterTemperature",2022-09-19 08:45:00,20.91,"°C","G"
"FRK","WaterTemperature",2022-09-19 09:00:00,20.91,"°C","G"
"FRK","WaterTemperature",2022-09-19 09:15:00,20.96,"°C","G"
"FRK","WaterTemperature",2022-09-19 09:30:00,20.99,"°C","G"
"FRK","WaterTemperature",2022-09-19 09:45:00,21.01,"°C","G"
"FRK","WaterTemperature",2022-09-19 10:00:00,21.07,"°C","G"
"FRK","WaterTemperature",2022-09-19 10:15:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-19 10:30:00,21.16,"°C","G"
"FRK","WaterTemperature",2022-09-19 10:45:00,21.14,"°C","G"
"FRK","WaterTemperature",2022-09-19 11:00:00,21.2,"°C","G"
"FRK","WaterTemperature",2022-09-19 11:15:00,21.26,"°C","G"
"FRK","WaterTemperature",2022-09-19 11:30:00,21.34,"°C","G"
"FRK","WaterTemperature",2022-09-19 11:45:00,21.35,"°C","G"
"FRK","WaterTemperature",2022-09-19 12:00:00,21.35,"°C","G"
"FRK","WaterTemperature",2022-09-19 12:15:00,21.37,"°C","G"
"FRK","WaterTemperature",2022-09-19 12:30:00,21.4,"°C","G"
"FRK","WaterTemperature",2022-09-19 12:45:00,21.44,"°C","G"
"FRK","WaterTemperature",2022-09-19 13:00:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-19 13:15:00,21.5,"°C","G"
"FRK","WaterTemperature",2022-09-19 13:30:00,21.54,"°C","G"
"FRK","WaterTemperature",2022-09-19 13:45:00,21.58,"°C","G"
"FRK","WaterTemperature",2022-09-19 14:00:00,21.62,"°C","G"
"FRK","WaterTemperature",2022-09-19 14:15:00,21.66,"°C","G"
"FRK","WaterTemperature",2022-09-19 14:30:00,21.69,"°C","G"
"FRK","WaterTemperature",2022-09-19 14:45:00,21.72,"°C","G"
"FRK","WaterTemperature",2022-09-19 15:00:00,21.73,"°C","G"
"FRK","WaterTemperature",2022-09-19 15:15:00,21.75,"°C","G"
"FRK","WaterTemperature",2022-09-19 15:30:00,21.76,"°C","G"
"FRK","WaterTemperature",2022-09-19 15:45:00,21.78,"°C","G"
"FRK","WaterTemperature",2022-09-19 16:00:00,21.8,"°C","G"
"FRK","WaterTemperature",2022-09-19 16:15:00,21.88,"°C","G"
"FRK","WaterTemperature",2022-09-19 16:30:00,21.9,"°C","G"
"FRK","WaterTemperature",2022-09-19 16:45:00,21.98,"°C","G"
"FRK","WaterTemperature",2022-09-19 17:00:00,22.04,"°C","G"
"FRK","WaterTemperature",2022-09-19 17:15:00,22.03,"°C","G"
"FRK","WaterTemperature",2022-09-19 17:30:00,22.04,"°C","G"
"FRK","WaterTemperature",2022-09-19 17:45:00,22.06,"°C","G"
"FRK","WaterTemperature",2022-09-19 18:00:00,22.05,"°C","G"
"FRK","WaterTemperature",2022-09-19 18:15:00,21.99,"°C","G"
"FRK","WaterTemperature",2022-09-19 18:30:00,21.93,"°C","G"
"FRK","WaterTemperature",2022-09-19 18:45:00,21.89,"°C","G"
"FRK","WaterTemperature",2022-09-19 19:00:00,21.88,"°C","G"
"FRK","WaterTemperature",2022-09-19 19:15:00,21.84,"°C","G"
"FRK","WaterTemperature",2022-09-19 19:30:00,21.83,"°C","G"
"FRK","WaterTemperature",2022-09-19 19:45:00,21.82,"°C","G"
"FRK","WaterTemperature",2022-09-19 20:00:00,21.79,"°C","G"
"FRK","WaterTemperature",2022-09-19 20:15:00,21.8,"°C","G"
"FRK","WaterTemperature",2022-09-19 20:30:00,21.76,"°C","G"
"FRK","WaterTemperature",2022-09-19 20:45:00,21.69,"°C","G"
"FRK","WaterTemperature",2022-09-19 21:00:00,21.65,"°C","G"
"FRK","WaterTemperature",2022-09-19 21:15:00,21.62,"°C","G"
"FRK","WaterTemperature",2022-09-19 21:30:00,21.6,"°C","G"
"FRK","WaterTemperature",2022-09-19 21:45:00,21.58,"°C","G"
"FRK","WaterTemperature",2022-09-19 22:00:00,21.58,"°C","G"
"FRK","WaterTemperature",2022-09-19 22:15:00,21.53,"°C","G"
"FRK","WaterTemperature",2022-09-19 22:30:00,21.51,"°C","G"
"FRK","WaterTemperature",2022-09-19 22:45:00,21.48,"°C","G"
"FRK","WaterTemperature",2022-09-19 23:00:00,21.47,"°C","G"
"FRK","WaterTemperature",2022-09-19 23:15:00,21.46,"°C","G"
"FRK","WaterTemperature",2022-09-19 23:30:00,21.43,"°C","G"
"FRK","WaterTemperature",2022-09-19 23:45:00,21.41,"°C","G"
"FRK","WaterTemperature",2022-09-20 00:00:00,21.39,"°C","G"
"FRK","WaterTemperature",2022-09-20 00:15:00,21.38,"°C","G"
"FRK","WaterTemperature",2022-09-20 00:30:00,21.36,"°C","G"
"FRK","WaterTemperature",2022-09-20 00:45:00,21.34,"°C","G"
"FRK","WaterTemperature",2022-09-20 01:00:00,21.32,"°C","G"
"FRK","WaterTemperature",2022-09-20 01:15:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-20 01:30:00,21.29,"°C","G"
"FRK","WaterTemperature",2022-09-20 01:45:00,21.25,"°C","G"
